Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
联合政府 (n),联合政府,,notion,7,0,7,7,0,7,0.056496,8,0.221025,0.237247,7514.141435
选辑 (n),选辑,,notion,6,0,6,6,0,6,0.089035,8,0.227653,0.243868,1286.967145
冯克(1945),冯克,,author,0,9,9,0,11,11,0.028417,9,0.202687,0.218172,13201.38008
七七 (n),七七,,notion,1,0,1,1,0,1,0.003637,10,0.168541,0.176665,0
举办 (n),举办,,notion,1,0,1,1,0,1,0.003637,10,0.168541,0.176665,0
冬降 (n),冬降,,notion,1,0,1,1,0,1,0.003637,10,0.168541,0.176665,0
晚会 (n),晚会,,notion,2,0,2,2,0,2,0.010218,10,0.193351,0.206165,637.552568
盛会 (n),盛会,,notion,1,0,1,1,0,1,0.003637,10,0.168541,0.176665,0
联合 (n),联合,,notion,4,0,4,4,0,4,0.032503,10,0.200928,0.216186,2092.064638
记三 (n),记三,,notion,1,0,1,1,0,1,0.003637,10,0.168541,0.176665,0
冯少山(1945),冯少山,,author,0,3,3,0,3,3,0.057004,9,0.220962,0.239451,962.14247
公开信 (n),公开信,,notion,3,0,3,3,0,3,0.034585,10,0.210176,0.225338,129.155901
兵诗 (n),兵诗,,notion,1,0,1,1,0,1,0.006045,10,0.186235,0.197014,0
大同盟 (n),大同盟,,notion,2,0,2,2,0,2,0.01737,10,0.193961,0.206129,61.428712
期刊 (n),期刊,,notion,1,0,1,1,0,1,0.006045,10,0.186235,0.197014,0
题词 (n),题词,,notion,1,0,1,1,0,1,0.006045,10,0.186235,0.197014,0
题赠 (n),题赠,,notion,1,0,1,1,0,1,0.006045,10,0.186235,0.197014,0
冶人(1945),冶人,,author,0,3,3,0,3,3,0.003526,11,0.162372,0.169952,4673
之间 (n),之间,,notion,2,0,2,2,0,2,0.011643,10,0.193768,0.206177,7005
大处 (n),大处,,notion,1,0,1,1,0,1,0.001281,12,0.139699,0.144381,0
小处 (n),小处,,notion,1,0,1,1,0,1,0.001281,12,0.139699,0.144381,0
冷红(1945),冷红,,author,0,4,4,0,4,4,0.025776,9,0.198928,0.212035,3378.935362
军人 (n),军人,,notion,3,0,3,3,0,3,0.007608,10,0.16598,0.173617,4.380878
所说 (n),所说,,notion,1,0,1,1,0,1,0.002858,10,0.165933,0.173047,0
的话 (n),的话,,notion,3,0,3,3,0,3,0.029336,10,0.210631,0.225943,2294.602733
冷遹(1945),冷遹,,author,0,4,4,0,4,4,0.044408,9,0.207841,0.221149,157.459586
局势 (n),局势,,notion,4,0,4,4,0,4,0.120763,8,0.237553,0.257875,2446.38447
献言 (n),献言,,notion,3,0,3,3,0,3,0.080632,8,0.227875,0.245452,408.941898
冷风(1945),冷风,,author,0,4,4,0,4,4,0.00861,11,0.173249,0.183047,2887.696791
呼声 (n),呼声,,notion,11,0,11,11,0,11,0.031896,10,0.20727,0.224289,21065.807216
大众 (n),大众,,notion,5,0,5,5,0,5,0.011901,10,0.174166,0.18435,1923.596031
守法 (n),守法,,notion,1,0,1,1,0,1,0.00182,12,0.147676,0.153413,0
立法 (n),立法,,notion,2,0,2,2,0,2,0.004401,10,0.170234,0.177759,563.562152
凤子(1945),凤子,,author,0,4,4,0,4,4,0.042372,9,0.221213,0.238448,7008
之后 (n),之后,,notion,1,0,1,1,0,1,0.003773,10,0.181156,0.190124,0
打破 (n),打破,,notion,1,0,1,1,0,1,0.003773,10,0.181156,0.190124,0
沉默 (n),沉默,,notion,1,0,1,1,0,1,0.003773,10,0.181156,0.190124,0
刘尊棋(1945),刘尊棋,,author,0,3,3,0,3,3,0.035617,9,0.207693,0.22094,242.651851
联合国 (n),联合国,,notion,3,0,3,3,0,3,0.026147,10,0.204014,0.218286,695.183309
刘清扬(1945),刘清扬,,author,0,7,7,0,7,7,0.103107,9,0.231875,0.254526,10137.800867
做起 (n),做起,,notion,1,0,1,1,0,1,0.007769,10,0.188245,0.199576,0
必从 (n),必从,,notion,1,0,1,1,0,1,0.007769,10,0.188245,0.199576,0
民众 (n),民众,,notion,1,0,1,1,0,1,0.007769,10,0.188245,0.199576,0
真的 (n),真的,,notion,1,0,1,1,0,1,0.007769,10,0.188245,0.199576,0
要求 (n),要求,,notion,5,0,5,5,0,5,0.109201,8,0.236496,0.256187,5278.031252
刘瑞林(1945),刘瑞林,,author,0,4,4,0,4,4,0.10152,9,0.232429,0.253182,1641.338727
刘逸(1945),刘逸,,author,0,7,7,0,7,7,0.086693,9,0.230822,0.251481,9098.331338
中日 (n),中日,,notion,2,0,2,2,0,2,0.012365,10,0.193735,0.206201,624.304241
十四年 (n),十四年,,notion,1,0,1,1,0,1,0.006753,10,0.18755,0.1979,0
政党 (n),政党,,notion,5,0,5,5,0,5,0.118939,8,0.240337,0.259335,3218.730735
近代 (n),近代,,notion,1,0,1,1,0,1,0.006753,10,0.18755,0.1979,0
刘铁华(1945),刘铁华,,author,0,7,7,0,7,7,0.048614,9,0.2229,0.241056,10447.909504
万岁 (n),万岁,,notion,3,0,3,3,0,3,0.016614,10,0.197667,0.211109,672.318202
侦察 (n),侦察,,notion,1,0,1,1,0,1,0.004533,10,0.182286,0.191555,0
北方 (n),北方,,notion,1,0,1,1,0,1,0.004533,10,0.182286,0.191555,0
四川 (n),四川,,notion,1,0,1,1,0,1,0.004533,10,0.182286,0.191555,0
风光 (n),风光,,notion,1,0,1,1,0,1,0.004533,10,0.182286,0.191555,0
力扬(1945),力扬,,author,0,14,14,0,19,19,0.141402,9,0.238693,0.263287,22583.593383
联合会 (n),联合会,,notion,1,0,1,1,0,1,0.011166,10,0.192713,0.204579,0
逝世 (n),逝世,,notion,4,0,4,4,0,4,0.099632,8,0.235876,0.254461,1908.00649
三个 (n),三个,,notion,2,0,2,2,0,2,0.046545,8,0.220358,0.237394,1458.245426
主张 (n),主张,,notion,4,0,4,4,0,4,0.067658,8,0.23039,0.248856,5259.31945
于六全 (n),于六全,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
仅为 (n),仅为,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
六全 (n),六全,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
决议 (n),决议,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
制宪 (n),制宪,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
参政员 (n),参政员,,notion,3,0,3,3,0,3,0.059247,8,0.228991,0.247168,3933.910268
友谊 (n),友谊,,notion,2,0,2,2,0,2,0.047333,8,0.221611,0.238648,976.628979
发表 (n),发表,,notion,3,0,3,3,0,3,0.062476,8,0.226814,0.244854,1533.900104
召开 (n),召开,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
名单 (n),名单,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
呼唤 (n),呼唤,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
国事 (n),国事,,notion,2,0,2,2,0,2,0.047651,8,0.220733,0.2379,1224.676604
国大代表 (n),国大代表,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
图报 (n),图报,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
圈定 (n),圈定,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
失踪 (n),失踪,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
如期 (n),如期,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
学生 (n),学生,,notion,9,0,9,9,0,9,0.134524,8,0.243339,0.265199,13698.795341
官式 (n),官式,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
工程师 (n),工程师,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
惨案 (n),惨案,,notion,6,0,6,6,0,6,0.086824,8,0.234739,0.254791,14441.472821
感功节 (n),感功节,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
感动 (n),感动,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
感想 (n),感想,,notion,3,0,3,3,0,3,0.061883,8,0.224894,0.242907,999.535507
感热 (n),感热,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
所选 (n),所选,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
技矣 (n),技矣,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
改组 (n),改组,,notion,3,0,3,3,0,3,0.090058,8,0.230436,0.251197,2506.774978
政府 (n),政府,,notion,6,0,6,6,0,6,0.115127,8,0.239598,0.259293,5032.938522
教授 (n),教授,,notion,3,0,3,3,0,3,0.052007,8,0.221906,0.239889,4159.947788
文人 (n),文人,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
有效 (n),有效,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
期望 (n),期望,,notion,4,0,4,4,0,4,0.064321,8,0.233054,0.250623,8596.532005
来书 (n),来书,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
演词 (n),演词,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
神乎 (n),神乎,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
纳粹 (n),纳粹,,notion,3,0,3,3,0,3,0.061671,8,0.229982,0.246823,1822.166923
蒋主席 (n),蒋主席,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
行宪 (n),行宪,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
表里如一 (n),表里如一,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
解散 (n),解散,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
评六全 (n),评六全,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
读半 (n),读半,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
赤诚 (n),赤诚,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
过去 (n),过去,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
难题 (n),难题,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
饿饭 (n),饿饭,,notion,1,0,1,1,0,1,0.045009,8,0.220234,0.236895,0
劳莹(1945),劳莹,,author,0,3,3,0,3,3,0.024321,9,0.206009,0.220919,345.053848
那里 (n),那里,,notion,2,0,2,2,0,2,0.066794,8,0.228009,0.24516,534.832469
北人(1945),北人,,author,0,4,4,0,6,6,0.075371,9,0.226397,0.244946,9953.357482
外交 (n),外交,,notion,2,0,2,3,0,3,0.006986,10,0.184705,0.194561,7005
自主 (n),自主,,notion,2,0,2,2,0,2,0.044405,8,0.2262,0.240568,456.482847
需要 (n),需要,,notion,11,0,11,11,0,11,0.174337,8,0.245743,0.268228,27148.200173
千里(1945),千里,,author,0,8,8,0,8,8,0.032837,9,0.205502,0.220552,14731.860318
一方 (n),一方,,notion,1,0,1,1,0,1,0.003772,10,0.170483,0.178341,0
事进 (n),事进,,notion,1,0,1,1,0,1,0.003772,10,0.170483,0.178341,0
平汉线 (n),平汉线,,notion,1,0,1,1,0,1,0.003772,10,0.170483,0.178341,0
沦陷 (n),沦陷,,notion,2,0,2,2,0,2,0.012255,10,0.19246,0.205033,737.143292
河南 (n),河南,,notion,1,0,1,1,0,1,0.003772,10,0.170483,0.178341,0
华心(1945),华心,,author,0,4,4,0,4,4,0.01212,11,0.190531,0.201112,5690.709192
初夏 (n),初夏,,notion,1,0,1,1,0,1,0.002034,12,0.160049,0.165982,0
舞弊案 (n),舞弊案,,notion,1,0,1,1,0,1,0.002034,12,0.160049,0.165982,0
黄金 (n),黄金,,notion,5,0,5,5,0,5,0.012751,10,0.18068,0.192208,6146.097715
华臣(1945),华臣,,author,0,2,2,0,2,2,0.00494,11,0.176546,0.185854,2337
不受 (n),不受,,notion,1,0,1,1,0,1,0.001247,12,0.150064,0.155678,0
影响 (n),影响,,notion,4,0,4,4,0,4,0.044153,10,0.214338,0.231431,5940.017538
华阳(1945),华阳,,author,0,6,6,0,6,6,0.008509,11,0.169334,0.179083,8901.617554
保长 (n),保长,,notion,1,0,1,1,0,1,0.002013,12,0.144822,0.150453,0
孩子 (n),孩子,,notion,3,0,3,3,0,3,0.014984,10,0.19959,0.212824,9715.908666
成绩 (n),成绩,,notion,1,0,1,1,0,1,0.002013,12,0.144822,0.150453,0
救救 (n),救救,,notion,5,0,5,5,0,5,0.008007,10,0.175895,0.185136,6929.047544
民选 (n),民选,,notion,4,0,4,5,0,5,0.006552,10,0.16523,0.172698,7286.506803
训政 (n),训政,,notion,1,0,1,1,0,1,0.002013,12,0.144822,0.150453,0
卢剑公(1945),卢剑公,,author,0,3,3,0,3,3,0.01032,9,0.195273,0.20521,4673
天亮 (n),天亮,,notion,1,0,1,1,0,1,0.001677,10,0.163382,0.169022,0
浙东 (n),浙东,,notion,1,0,1,1,0,1,0.001677,10,0.163382,0.169022,0
坊间 (n),坊间,,notion,1,0,1,1,0,1,0.002246,10,0.159438,0.165113,0
评访间 (n),评访间,,notion,1,0,1,1,0,1,0.002246,10,0.159438,0.165113,0
卢铎(1945),卢铎,,author,0,3,3,0,3,3,0.003252,13,0.125194,0.129856,4673
光福 (n),光福,,notion,1,0,1,1,0,1,0.001278,14,0.11127,0.114339,0
现状 (n),现状,,notion,1,0,1,1,0,1,0.001278,14,0.11127,0.114339,0
友非(1945),友非,,author,0,3,3,0,3,3,0.019462,9,0.203961,0.216182,4673
从军 (n),从军,,notion,1,0,1,1,0,1,0.002282,10,0.16942,0.176092,0
联语 (n),联语,,notion,1,0,1,1,0,1,0.002282,10,0.16942,0.176092,0
反对内战(1945),反对内战,,author,0,6,6,0,6,6,0.117992,9,0.237144,0.259249,14435.503568
叔伟(1945),叔伟,,author,0,4,4,0,4,4,0.099668,9,0.235093,0.256638,13498.74536
政策 (n),政策,,notion,9,0,9,9,0,9,0.078013,8,0.234315,0.252299,17760.932973
清算 (n),清算,,notion,1,0,1,1,0,1,0.00425,10,0.175184,0.182946,0
赫而利 (n),赫而利,,notion,1,0,1,1,0,1,0.00425,10,0.175184,0.182946,0
迎接 (n),迎接,,notion,2,0,2,2,0,2,0.020431,10,0.19942,0.213117,330.018324
史国卫(1945),史国卫,,author,0,2,2,0,2,2,0.007704,9,0.189881,0.199003,2337
劳工 (n),劳工,,notion,1,0,1,1,0,1,0.001439,10,0.15959,0.164889,0
史笃(1945),史笃,,author,0,2,2,0,2,2,0.046322,9,0.217752,0.234554,431.785373
叶君(1945),叶君,,author,0,1,1,0,1,1,0.014833,9,0.199063,0.211201,0
叶圣陶(1945),叶圣陶,,author,0,10,10,0,10,10,0.023682,9,0.19725,0.20969,31518.906585
偶谈 (n),偶谈,,notion,2,0,2,2,0,2,0.005399,10,0.164927,0.172254,16317
图书 (n),图书,,notion,1,0,1,1,0,1,0.003391,10,0.164764,0.171327,0
审查 (n),审查,,notion,2,0,2,2,0,2,0.015905,10,0.199795,0.213839,3290.100285
效果 (n),效果,,notion,1,0,1,1,0,1,0.003391,10,0.164764,0.171327,0
暴露 (n),暴露,,notion,1,0,1,1,0,1,0.003391,10,0.164764,0.171327,0
永不 (n),永不,,notion,1,0,1,1,0,1,0.003391,10,0.164764,0.171327,0
看报 (n),看报,,notion,1,0,1,1,0,1,0.003391,10,0.164764,0.171327,0
叶文雄(1945),叶文雄,,author,0,3,3,0,3,3,0.023422,9,0.198691,0.211724,1900.96816
创造 (n),创造,,notion,2,0,2,2,0,2,0.005212,10,0.165792,0.173187,0.333333
宪法 (n),宪法,,notion,4,0,4,4,0,4,0.009848,10,0.171307,0.180271,338.425139
司马星(1945),司马星,,author,0,4,4,0,4,4,0.006504,11,0.170819,0.180276,7008
人生意义 (n),人生意义,,notion,1,0,1,1,0,1,0.001629,12,0.145906,0.151503,0
元旦 (n),元旦,,notion,1,0,1,1,0,1,0.001629,12,0.145906,0.151503,0
感作 (n),感作,,notion,1,0,1,1,0,1,0.001629,12,0.145906,0.151503,0
吉人(1945),吉人,,author,0,8,8,0,8,8,0.08386,9,0.232336,0.254893,13115.620546
一家 (n),一家,,notion,1,0,1,1,0,1,0.006801,10,0.188548,0.199771,0
农民 (n),农民,,notion,5,0,5,5,0,5,0.043231,8,0.218056,0.234848,2723.952611
四口 (n),四口,,notion,1,0,1,1,0,1,0.006801,10,0.188548,0.199771,0
现象 (n),现象,,notion,2,0,2,2,0,2,0.008337,10,0.18864,0.20027,248.704854
自杀 (n),自杀,,notion,2,0,2,2,0,2,0.009119,10,0.193127,0.204822,231.470696
吕剑(1945),吕剑,,author,0,1,1,0,1,1,0.002359,11,0.162035,0.169902,0
无题 (n),无题,,notion,2,0,2,2,0,2,0.019317,10,0.193351,0.207532,2337
吕德润(1945),吕德润,,author,0,2,2,0,2,2,0.001782,1,1,1,1
情调 (n),情调,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
长春 (n),长春,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
君山(1945),君山,,author,0,14,14,0,14,14,0.227523,9,0.254435,0.282065,25749.707273
侧影 (n),侧影,,notion,1,0,1,1,0,1,0.016212,10,0.202846,0.215817,0
只是 (n),只是,,notion,1,0,1,1,0,1,0.016212,10,0.202846,0.215817,0
国际形势 (n),国际形势,,notion,1,0,1,1,0,1,0.016212,10,0.202846,0.215817,0
战事 (n),战事,,notion,1,0,1,1,0,1,0.016212,10,0.202846,0.215817,0
湘桂 (n),湘桂,,notion,1,0,1,1,0,1,0.016212,10,0.202846,0.215817,0
目前 (n),目前,,notion,3,0,3,3,0,3,0.045668,8,0.221653,0.237701,782.995616
而已 (n),而已,,notion,1,0,1,1,0,1,0.016212,10,0.202846,0.215817,0
吴世昌(1945),吴世昌,,author,0,2,2,0,2,2,0.003354,11,0.159362,0.166503,81.853192
统制 (n),统制,,notion,3,0,3,3,0,3,0.007359,10,0.183373,0.193499,5504.308758
吴大琨(1945),吴大琨,,author,0,1,1,0,1,1,0.001314,11,0.135418,0.139175,0
回忆 (n),回忆,,notion,3,0,3,3,0,3,0.00366,10,0.156618,0.162638,9339
吴斐丹(1945),吴斐丹,,author,0,12,12,0,12,12,0.201438,9,0.250885,0.276578,16345.053425
时弊 (n),时弊,,notion,1,0,1,1,0,1,0.014408,10,0.200583,0.212803,0
自由 (n),自由,,notion,8,0,8,8,0,8,0.165501,8,0.246885,0.2693,20046.927756
补救 (n),补救,,notion,1,0,1,1,0,1,0.014408,10,0.200583,0.212803,0
吴晓(1945),吴晓,,author,0,6,6,0,6,6,0.084858,9,0.231279,0.2533,11035.262705
联大 (n),联大,,notion,2,0,2,2,0,2,0.008021,10,0.189711,0.201231,176.881148
速写 (n),速写,,notion,1,0,1,1,0,1,0.006581,10,0.187852,0.198921,0
集会 (n),集会,,notion,2,0,2,2,0,2,0.008296,10,0.189557,0.20125,1390.52449
一批 (n),一批,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
两次 (n),两次,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
五四 (n),五四,,notion,6,0,6,6,0,6,0.054602,8,0.229937,0.24659,15680.184753
制造 (n),制造,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
吾人 (n),吾人,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
均产 (n),均产,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
大赦 (n),大赦,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
奴变 (n),奴变,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
奴隶 (n),奴隶,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
宋代 (n),宋代,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
并非 (n),并非,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
惩办 (n),惩办,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
政治犯 (n),政治犯,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
明代 (n),明代,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
沃而战 (n),沃而战,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
百万 (n),百万,,notion,1,0,1,1,0,1,0.008092,10,0.184881,0.195818,0
吴清友(1945),吴清友,,author,0,20,20,0,20,20,0.255217,9,0.245356,0.272264,30164.792093
一点 (n),一点,,notion,2,0,2,2,0,2,0.082665,8,0.229621,0.247437,337.556515
争取 (n),争取,,notion,3,0,3,3,0,3,0.022323,10,0.197733,0.211635,7120.318145
条件 (n),条件,,notion,5,0,5,5,0,5,0.071624,10,0.229171,0.246093,1566.11145
民族解放 (n),民族解放,,notion,1,0,1,1,0,1,0.018432,10,0.197034,0.209682,0
吴王琨(1945),吴王琨,,author,0,2,2,0,2,2,0.013633,9,0.198186,0.208293,241.135193
吴祖光(1945),吴祖光,,author,0,3,3,0,3,3,0.005618,9,0.179034,0.18796,3073.853323
检查 (n),检查,,notion,1,0,1,1,0,1,0.001436,10,0.151858,0.157122,0
谈谈 (n),谈谈,,notion,3,0,3,3,0,3,0.017641,8,0.195944,0.209619,3384.242375
吴纪(1945),吴纪,,author,0,2,2,0,2,2,0.008207,9,0.186458,0.19706,170.472512
吴荣甲(1945),吴荣甲,,author,0,3,3,0,3,3,0.00328,11,0.144259,0.149253,2429.479
金店 (n),金店,,notion,1,0,1,1,0,1,0.001279,12,0.126079,0.129249,0
吴藻溪(1945),吴藻溪,,author,0,7,7,0,7,7,0.142702,9,0.241006,0.264345,4705.804957
吴铁(1945),吴铁,,author,0,2,2,0,2,2,0.009965,11,0.187686,0.197367,72.327546
周予同(1945),周予同,,author,0,9,9,0,9,9,0.048035,9,0.208918,0.225601,8154.454896
国民教育 (n),国民教育,,notion,1,0,1,1,0,1,0.004759,10,0.172827,0.181467,0
新中国 (n),新中国,,notion,6,0,6,6,0,6,0.068294,8,0.233287,0.250598,6234.584904
诸省 (n),诸省,,notion,1,0,1,1,0,1,0.004759,10,0.172827,0.181467,0
革新 (n),革新,,notion,1,0,1,1,0,1,0.004759,10,0.172827,0.181467,0
周伯棣(1945),周伯棣,,author,0,5,5,0,5,5,0.085731,9,0.229283,0.250348,5135.371051
煤荒 (n),煤荒,,notion,2,0,2,2,0,2,0.009344,10,0.188579,0.200116,155.857014
周依维(1945),周依维,,author,0,4,4,0,4,4,0.007234,11,0.181988,0.191724,5191.83446
一支 (n),一支,,notion,1,0,1,1,0,1,0.001642,12,0.153978,0.159631,0
坚强 (n),坚强,,notion,1,0,1,1,0,1,0.001642,12,0.153978,0.159631,0
队伍 (n),队伍,,notion,2,0,2,2,0,2,0.029721,10,0.209724,0.225211,4674.439278
周先庚(1945),周先庚,,author,0,3,3,0,3,3,0.071844,9,0.2287,0.249329,4673
实验 (n),实验,,notion,1,0,1,1,0,1,0.005418,10,0.186146,0.196693,0
心理学 (n),心理学,,notion,1,0,1,1,0,1,0.005418,10,0.186146,0.196693,0
个人主义 (n),个人主义,,notion,2,0,2,2,0,2,0.032111,10,0.216803,0.231253,1599.98177
享受 (n),享受,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
几句话 (n),几句话,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
声中 (n),声中,,notion,3,0,3,3,0,3,0.09192,8,0.235638,0.254744,2306.115262
大战 (n),大战,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
实用主义 (n),实用主义,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
得好 (n),得好,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
性质 (n),性质,,notion,2,0,2,2,0,2,0.038412,10,0.218382,0.233073,284.268823
歪曲事实 (n),歪曲事实,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
民族气节 (n),民族气节,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
法西斯 (n),法西斯,,notion,3,0,3,3,0,3,0.038929,10,0.217004,0.232037,2727.177793
法西斯主义 (n),法西斯主义,,notion,2,0,2,2,0,2,0.063756,8,0.230299,0.245804,389.833367
消灭 (n),消灭,,notion,2,0,2,2,0,2,0.035804,10,0.220109,0.234938,624.570598
略谈 (n),略谈,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
薪水阶级 (n),薪水阶级,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
试问 (n),试问,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
说话 (n),说话,,notion,3,0,3,3,0,3,0.059558,10,0.225154,0.241757,3759.282841
这回 (n),这回,,notion,1,0,1,1,0,1,0.030319,10,0.216562,0.230554,0
周振甫(1945),周振甫,,author,0,2,2,0,2,2,0.014249,9,0.198624,0.210914,557.944155
建设 (n),建设,,notion,5,0,5,5,0,5,0.022263,8,0.207159,0.221254,4225.396467
周斧冰(1945),周斧冰,,author,0,3,3,0,3,3,0.030515,9,0.207325,0.221094,2584.353464
读的书 (n),读的书,,notion,1,0,1,1,0,1,0.002985,10,0.171735,0.179124,0
周新民(1945),周新民,,author,0,9,9,0,9,9,0.06112,9,0.22354,0.242306,9045.990382
关键 (n),关键,,notion,2,0,2,2,0,2,0.017681,8,0.204335,0.217948,339.144423
战略 (n),战略,,notion,1,0,1,1,0,1,0.00548,10,0.182713,0.192182,0
攻势 (n),攻势,,notion,4,0,4,4,0,4,0.0569,10,0.223347,0.242074,3664.530002
粉碎 (n),粉碎,,notion,1,0,1,1,0,1,0.00548,10,0.182713,0.192182,0
远东 (n),远东,,notion,6,0,6,6,0,6,0.071315,8,0.225763,0.243982,2139.657297
远能 (n),远能,,notion,1,0,1,1,0,1,0.00548,10,0.182713,0.192182,0
周波(1945),周波,,author,0,5,5,0,5,5,0.176431,9,0.242707,0.266036,2441.488419
克里米亚 (n),克里米亚,,notion,5,0,5,5,0,5,0.124766,8,0.233473,0.254193,1855.24047
周煦良(1945),周煦良,,author,0,2,2,0,2,2,0.003193,11,0.166988,0.175217,2337
本书 (n),本书,,notion,1,0,1,1,0,1,0.001146,12,0.143102,0.148185,0
周知(1945),周知,,author,0,6,6,0,6,6,0.022545,9,0.199267,0.21229,4134.283862
偏向 (n),偏向,,notion,1,0,1,1,0,1,0.002892,10,0.166169,0.173147,0
克服 (n),克服,,notion,2,0,2,2,0,2,0.026369,8,0.213907,0.228844,745.313702
创建 (n),创建,,notion,1,0,1,1,0,1,0.008901,10,0.193639,0.205345,0
官僚主义 (n),官僚主义,,notion,2,0,2,2,0,2,0.019094,10,0.197901,0.211161,71.062227
肃清 (n),肃清,,notion,2,0,2,2,0,2,0.010865,10,0.194639,0.206944,1405.742332
唐庆增(1945),唐庆增,,author,0,5,5,0,5,5,0.069608,9,0.225872,0.245489,7449.789794
中储 (n),中储,,notion,11,0,11,11,0,11,0.044779,10,0.197233,0.213221,11410.953293
伪钞 (n),伪钞,,notion,3,0,3,4,0,4,0.019001,10,0.194154,0.207019,1058.970092
整理 (n),整理,,notion,5,0,5,5,0,5,0.016073,10,0.18692,0.198674,694.702739
唐弢(1945),唐弢,,author,0,1,1,0,1,1,0.039224,9,0.221087,0.237593,0
唐言(1945),唐言,,author,0,10,10,0,10,10,0.085602,9,0.229103,0.251538,19472.938692
亨利 (n),亨利,,notion,2,0,2,2,0,2,0.012643,10,0.186443,0.197841,3.216667
华莱士 (n),华莱士,,notion,2,0,2,2,0,2,0.012643,10,0.186443,0.197841,3.216667
温床 (n),温床,,notion,2,0,2,2,0,2,0.008609,10,0.186443,0.197841,202.952724
