Id,Label,type,color,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
K.T.,K.T.,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
Kingdon，F.,Kingdon，F.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Kroll，J.,Kroll，J.,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
L.C,L.C,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
Lee，F.,Lee，F.,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
Leo_Rissin,Leo_Rissin,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
Ling，F.,Ling，F.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Loftus，J.,Loftus，J.,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
M.P,M.P,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
MURPHY.M.E,MURPHY.M.E,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
Martin，J.S.,Martin，J.S.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Masses，M.,Masses，M.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Meng，C.Y.W.,Meng，C.Y.W.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Mond，R.D.,Mond，R.D.,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
M·H,M·H,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
Nover,Nover,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
Peffer，N.,Peffer，N.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Powell.J.W.,Powell.J.W.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Rand，C.,Rand，C.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Renner.K,Renner.K,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
Rissin，L.,Rissin，L.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Sa,Sa,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Salisbury，H.E.,Salisbury，H.E.,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
Salisbvry，H.E.,Salisbvry，H.E.,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
Schumpeter，T.A.,Schumpeter，T.A.,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
Shah，H.,Shah，H.,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
Shaw.G.B.,Shaw.G.B.,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
Shaw，S.,Shaw，S.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Sheng，C.F.,Sheng，C.F.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Siegfried，A.,Siegfried，A.,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
Stewart，M.S.,Stewart，M.S.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Suizbfrgetr，C.L.,Suizbfrgetr，C.L.,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
TG,TG,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Tawney.R.H.,Tawney.R.H.,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
Theophrastus,Theophrastus,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
Thomas_Carlyle,Thomas_Carlyle,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
Tsao，H.L.,Tsao，H.L.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
WS,WS,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
William_Blake,William_Blake,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
Y.S.W,Y.S.W,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Yegorov，P.,Yegorov，P.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Young，J.,Young，J.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
Zuns，P.J.,Zuns，P.J.,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
一农,一农,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
一清,一清,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
一苇,一苇,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
一荣,一荣,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
一萍,一萍,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
丁驌,丁驌,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
万光,万光,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
万家保,万家保,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
万锺民,万锺民,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
上官北斗,上官北斗,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
上苑,上苑,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
不雅诗人,不雅诗人,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
严兴之,严兴之,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
严凌,严凌,author,"#B4B4B4",684,2192,0.148672,2,0.547619,0.586957,13573.838994
严敬舆,严敬舆,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
严林松,严林松,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
严若傑,严若傑,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
为民,为民,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
习之,习之,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
于夫,于夫,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
云舫,云舫,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
云虹,云虹,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
交大鸣社,交大鸣社,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
仁沛,仁沛,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
仇肇曾,仇肇曾,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
仞夐,仞夐,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
令狐,令狐,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
以群,以群,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
任九皋,任九皋,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
任叔永（鸿隽）,任叔永（鸿隽）,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
任可忠,任可忠,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
任雄,任雄,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
伊布拉因·阿尔敏沙林,伊布拉因·阿尔敏沙林,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
伍眞,伍眞,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
伟夫,伟夫,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
伟晨,伟晨,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
伯识,伯识,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
伯迦,伯迦,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
但尼,但尼,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
佐文,佐文,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
何光楣,何光楣,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
何公敢,何公敢,author,"#B4B4B4",371,966,0.105897,2,0.52475,0.547165,0
何其,何其,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
何凝,何凝,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
何华,何华,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
何奇,何奇,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
何幸之,何幸之,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
何彭,何彭,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
何时,何时,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
何清云,何清云,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
何经沛,何经沛,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
何若钧,何若钧,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
何蕴冰,何蕴冰,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
余为群,余为群,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
余克信,余克信,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
余初侨,余初侨,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
余孟如,余孟如,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
余所亚,余所亚,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
余景文,余景文,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
余纪泽,余纪泽,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
余长甲,余长甲,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
侯朗如,侯朗如,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
侯绍章,侯绍章,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
保生,保生,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
俞仲,俞仲,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
俞大栋,俞大栋,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
俞寰澄,俞寰澄,author,"#B4B4B4",730,4892,0.188759,2,0.551149,0.592804,2086.718682
俞平伯,俞平伯,author,"#B4B4B4",242,457,0.077964,2,0.515871,0.530765,665.999702
俞庆棠,俞庆棠,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
倪正和,倪正和,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
傅传经,傅传经,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
傅奇,傅奇,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
傅孟真,傅孟真,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
傅斯年,傅斯年,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
傅省三,傅省三,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
傅统先,傅统先,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
储伟,储伟,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
元方,元方,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
元白,元白,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
公诚,公诚,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
关外月,关外月,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
冯大麟,冯大麟,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
冯明源,冯明源,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
冯明章,冯明章,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
冯达生,冯达生,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
冰波,冰波,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
冶秋,冶秋,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
冷御秋,冷御秋,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
冷火,冷火,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
凌卓,凌卓,author,"#B4B4B4",758,7962,0.577693,3,0.544812,0.59166,0
凡影,凡影,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
刘不同,刘不同,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
刘世英,刘世英,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
刘乃诚,刘乃诚,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
刘义,刘义,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
刘书春,刘书春,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘云舫,刘云舫,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
刘任民,刘任民,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘勉,刘勉,author,"#B4B4B4",636,1320,0.230687,2,0.543983,0.580854,1966.093842
刘圣培,刘圣培,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘庸孙,刘庸孙,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
刘建绪,刘建绪,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘德生,刘德生,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘恒励,刘恒励,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘斐荪,刘斐荪,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘朝阳,刘朝阳,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘澄,刘澄,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘盛亚,刘盛亚,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
刘禹轩,刘禹轩,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘英臣,刘英臣,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
刘超武,刘超武,author,"#B4B4B4",86,306,0.006091,3,0.429554,0.452623,0
北方,北方,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
华尔嘉,华尔嘉,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
单子明,单子明,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
南星,南星,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
卫韧,卫韧,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
卿麐诗,卿麐诗,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
厚生,厚生,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
叙伦,叙伦,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
古传贤,古传贤,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
史丹,史丹,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
史明哲,史明哲,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
史立常,史立常,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
史良,史良,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
史迪瓦特,史迪瓦特,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
史镜涵,史镜涵,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
叶毅,叶毅,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
叶耳肖夫,叶耳肖夫,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
叶辛,叶辛,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
司马,司马,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
吉绍三,吉绍三,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
向板,向板,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
吕平,吕平,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
吕拙文,吕拙文,author,"#B4B4B4",320,8540,0.04853,3,0.507484,0.532037,0
吕瑛,吕瑛,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
吕辰辉,吕辰辉,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
君君,君君,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
吴××,吴××,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
吴中平,吴中平,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
吴之椿,吴之椿,author,"#B4B4B4",859,1521,0.59912,2,0.561296,0.609204,2247.078084
吴传道,吴传道,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
吴伧,吴伧,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
吴子,吴子,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
吴宝生,吴宝生,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
吴家滨,吴家滨,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
吴希白,吴希白,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
吴承禧,吴承禧,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
吴显齐,吴显齐,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
吴景超,吴景超,author,"#B4B4B4",974,6067,0.607579,2,0.570662,0.623824,10393.671222
吴求是,吴求是,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
吴缶,吴缶,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
周一志,周一志,author,"#B4B4B4",859,2851,0.59912,2,0.561296,0.609204,2247.078084
周华,周华,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
周叔厚,周叔厚,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
周叔谦,周叔谦,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
周天行,周天行,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
周文鳞,周文鳞,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
周文麟,周文麟,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
周明养,周明养,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
周树声,周树声,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
周继光,周继光,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
周继善,周继善,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
周聪章,周聪章,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
周至诚,周至诚,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
周锺岐,周锺岐,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
周问天,周问天,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
周顗,周顗,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
周鸿道,周鸿道,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
咏硕,咏硕,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
唐宏达,唐宏达,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
唐明远,唐明远,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
嘉文,嘉文,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
士宏,士宏,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
夏文炳,夏文炳,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
夏晴,夏晴,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
夏楚,夏楚,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
夏诚希,夏诚希,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
大荣,大荣,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
天籁,天籁,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
失名,失名,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
奇英,奇英,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
契之,契之,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
姚士彦,姚士彦,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
姚海峰,姚海峰,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
姜爲致,姜爲致,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
娄水芹,娄水芹,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
子欣,子欣,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
子薯,子薯,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
孔用济,孔用济,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
孙文晋,孙文晋,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
孙晓村,孙晓村,author,"#B4B4B4",582,2596,0.120665,2,0.539951,0.573989,23529.769778
孙永澂,孙永澂,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
孙进明,孙进明,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
孝通,孝通,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
孟东邻,孟东邻,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
孟庆渊,孟庆渊,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
孟昭英,孟昭英,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
孟秋蝉,孟秋蝉,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
孟紫明,孟紫明,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
孤流,孤流,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
学文,学文,author,"#B4B4B4",371,966,0.105897,2,0.52475,0.547165,0
学昌,学昌,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
安格尔,安格尔,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
宋保尊,宋保尊,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
宋梦梅,宋梦梅,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
宋次男,宋次男,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
宗文,宗文,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
宗汝成,宗汝成,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
宣相权,宣相权,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
寰澄,寰澄,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
寿进文,寿进文,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
小林,小林,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
小燄,小燄,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
小诃,小诃,author,"#B4B4B4",730,2448,0.188759,2,0.551149,0.592804,2086.718682
尹捷,尹捷,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
尹放,尹放,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
屏藩,屏藩,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
崔书琴,崔书琴,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
崔敬伯,崔敬伯,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
嶽云,嶽云,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
巴奈·拿乌耳（Nover，B.）,巴奈·拿乌耳（Nover，B.）,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
巴奈·那维尔（Movorr，B.）,巴奈·那维尔（Movorr，B.）,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
巴客,巴客,author,"#B4B4B4",730,5406,0.188759,2,0.551149,0.592804,2086.718682
希元,希元,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
席人,席人,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
席纳,席纳,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
庆德苇,庆德苇,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
庐芷,庐芷,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
廖哲煌,廖哲煌,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
廖竞存,廖竞存,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
廷光,廷光,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
建庵,建庵,author,"#B4B4B4",129,189,0.048862,2,0.508337,0.5164,0
张一文,张一文,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
张世禄,张世禄,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张义,张义,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张义昌,张义昌,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张云横,张云横,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
张以虚,张以虚,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
张佛森,张佛森,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
张允中,张允中,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张光铨,张光铨,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张包增元,张包增元,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
张卓然,张卓然,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
张友,张友,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
张叶,张叶,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张国超,张国超,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
张培刚,张培刚,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
张大伦,张大伦,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张寗远,张寗远,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张庸,张庸,author,"#B4B4B4",532,1052,0.207383,2,0.536269,0.567633,0
张强立,张强立,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张愚山,张愚山,author,"#B4B4B4",86,154,0.006091,3,0.429554,0.452623,0
张方集,张方集,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
张旭初,张旭初,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张明德,张明德,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
张明琴,张明琴,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
张映南,张映南,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
张曼筠,张曼筠,author,"#B4B4B4",230,890,0.031809,3,0.494095,0.51551,0
张本,张本,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
张汉清,张汉清,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
