Id,Label,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
看做,看做,notion,"#FFFF00",0,2,2,0,2,2,0.01338,4,0.279673,0.303049,1054.881952
看向,看向,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
看看,看看,notion,"#FFFF00",0,3,3,0,3,3,0.019536,4,0.295526,0.327064,3036.62344
看着,看着,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
看轻,看轻,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
真假,真假,notion,"#FFFF00",0,2,2,0,2,2,0.015253,4,0.285714,0.3125,1482.495445
真戏,真戏,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
真是,真是,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
真理,真理,notion,"#FFFF00",0,5,5,0,8,8,0.042021,4,0.349359,0.392318,20991.94027
真空,真空,notion,"#FFFF00",0,2,2,0,2,2,0.016434,4,0.289988,0.318948,2024.76603
眼光,眼光,notion,"#FFFF00",0,2,2,0,2,2,0.02197,4,0.304008,0.338827,2312.117782
眼睛,眼睛,notion,"#FFFF00",0,4,4,0,5,5,0.021719,4,0.296734,0.328825,4043.468803
着席,着席,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
睁开眼睛,睁开眼睛,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
睦谊,睦谊,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
矢誓,矢誓,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
知之,知之,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
知慧,知慧,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
知识,知识,notion,"#FFFF00",0,5,5,0,11,11,0.031366,4,0.321692,0.361546,12461.208459
知识青年,知识青年,notion,"#FFFF00",0,2,2,0,2,2,0.008387,4,0.267817,0.283264,634.999185
知道,知道,notion,"#FFFF00",0,3,3,0,3,3,0.027747,4,0.314145,0.352134,5194.682307
短剧,短剧,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
短期,短期,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
石挥书,石挥书,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
石沉大海,石沉大海,notion,"#FFFF00",0,1,1,0,1,1,0.001659,4,0.253302,0.256479,0
石油,石油,notion,"#FFFF00",0,2,2,0,2,2,0.018629,4,0.295266,0.326653,2114.017385
研究院,研究院,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
破坏,破坏,notion,"#FFFF00",0,3,3,0,4,4,0.026933,4,0.31312,0.35083,4914.3353
确定,确定,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
礁石,礁石,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
示威,示威,notion,"#FFFF00",0,5,5,0,7,7,0.046488,4,0.36079,0.403655,20486.181393
礼物,礼物,notion,"#FFFF00",0,2,2,0,3,3,0.017256,4,0.292691,0.322928,2252.81383
社会性,社会性,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
社会科学,社会科学,notion,"#FFFF00",0,4,4,0,4,4,0.022931,4,0.302689,0.337112,6195.632439
社会观,社会观,notion,"#FFFF00",0,2,2,0,2,2,0.011744,4,0.276064,0.297207,845.38509
社大,社大,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
祖国,祖国,notion,"#FFFF00",0,7,7,0,9,9,0.05807,4,0.388371,0.428336,40372.801783
祝胜,祝胜,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
神灭论,神灭论,notion,"#FFFF00",0,1,1,0,1,1,0.002288,4,0.254732,0.259249,0
禁忌,禁忌,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
禁毒,禁毒,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
离开,离开,notion,"#FFFF00",0,3,3,0,3,3,0.018788,4,0.293202,0.323712,3188.005201
离愁,离愁,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
秀才,秀才,notion,"#FFFF00",0,2,2,0,2,2,0.014556,4,0.286202,0.313245,1566.183827
秋天,秋天,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
秋月,秋月,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
秋水,秋水,notion,"#FFFF00",0,3,3,0,3,3,0.028605,4,0.318222,0.357232,6573.455963
秋遊,秋遊,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
秘密文件,秘密文件,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
秘记,秘记,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
秘闻,秘闻,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
租借,租借,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
积极,积极,notion,"#FFFF00",0,3,3,0,3,3,0.027819,4,0.317996,0.356952,7402.05128
程序,程序,notion,"#FFFF00",0,3,3,0,3,3,0.016616,4,0.287166,0.31475,3396.159011
税则,税则,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
究竟,究竟,notion,"#FFFF00",0,6,6,0,9,9,0.045849,4,0.354526,0.397571,21664.297712
空前,空前,notion,"#FFFF00",0,4,4,0,4,4,0.027819,4,0.310243,0.347168,7589.860416
空灵,空灵,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
突兀,突兀,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
窒息,窒息,notion,"#FFFF00",0,4,4,0,5,5,0.023343,4,0.302416,0.33674,7573.844951
窗子,窗子,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
立志,立志,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
立法院,立法院,notion,"#FFFF00",0,5,5,0,7,7,0.041918,4,0.349155,0.392109,18082.946862
立鹤兄,立鹤兄,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
竞争,竞争,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
童子,童子,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
童芷苓,童芷苓,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
童谣,童谣,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
笑话,笑话,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
笑里藏刀,笑里藏刀,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
第一个,第一个,notion,"#FFFF00",0,3,3,0,3,3,0.030119,4,0.326325,0.366985,8720.840973
第一号,第一号,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
第一年,第一年,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
第一次,第一次,notion,"#FFFF00",0,4,4,0,4,4,0.020167,4,0.295884,0.327615,6061.729819
第三方面,第三方面,notion,"#FFFF00",0,6,6,0,10,10,0.034983,4,0.323728,0.364029,14495.213864
第三者,第三者,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
第二期,第二期,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
第二次,第二次,notion,"#FFFF00",0,4,4,0,4,4,0.01978,4,0.292755,0.323099,3408.337709
第二步,第二步,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
第五次,第五次,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
第十八,第十八,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
第四,第四,notion,"#FFFF00",0,3,3,0,4,4,0.015946,4,0.286568,0.313842,1913.117058
筑坝,筑坝,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
答丐,答丐,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
答客,答客,notion,"#FFFF00",0,2,2,0,2,2,0.011135,4,0.276334,0.297649,500.825159
答联,答联,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
答覆,答覆,notion,"#FFFF00",0,4,4,0,13,13,0.037461,4,0.339615,0.382014,12342.234917
答问,答问,notion,"#FFFF00",0,2,2,0,2,2,0.017553,4,0.292898,0.323231,1895.330941
策士,策士,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
筹备会,筹备会,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
签字,签字,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
简介,简介,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
算清,算清,notion,"#FFFF00",0,1,1,0,1,1,0.001659,4,0.253302,0.256479,0
算账,算账,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
管兵,管兵,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
管束,管束,notion,"#FFFF00",0,1,1,0,2,2,0.00728,4,0.268473,0.284365,0
管理权,管理权,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
箴言,箴言,notion,"#FFFF00",0,2,2,0,2,2,0.02197,4,0.304008,0.338827,2312.117782
米价,米价,notion,"#FFFF00",0,2,2,0,2,2,0.012848,4,0.281034,0.305214,1174.91758
粮荒,粮荒,notion,"#FFFF00",0,4,4,0,6,6,0.029048,4,0.317245,0.35606,9224.551487
粮食,粮食,notion,"#FFFF00",0,2,2,0,3,3,0.020929,4,0.301601,0.335545,2389.682431
精神食粮,精神食粮,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
糟到,糟到,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
索性,索性,notion,"#FFFF00",0,1,1,0,1,1,0.001659,4,0.253302,0.256479,0
索薪,索薪,notion,"#FFFF00",0,1,1,0,1,1,0.005285,4,0.262245,0.273309,0
索迷离,索迷离,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
索隐,索隐,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
紧张,紧张,notion,"#FFFF00",0,6,6,0,13,13,0.053286,4,0.380878,0.421966,33956.11007
紧紧,紧紧,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
紧要,紧要,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
紫塞,紫塞,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
约束,约束,notion,"#FFFF00",0,2,2,0,2,2,0.017625,4,0.295575,0.327095,2997.181129
约法,约法,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
约翰,约翰,notion,"#FFFF00",0,1,1,0,2,2,0.011454,4,0.280506,0.304337,0
纪实,纪实,notion,"#FFFF00",0,6,6,0,9,9,0.050232,4,0.371523,0.413703,31145.880143
纪详,纪详,notion,"#FFFF00",0,3,3,0,8,8,0.028928,4,0.319168,0.358395,6491.301684
纲领,纲领,notion,"#FFFF00",0,6,6,0,9,9,0.04483,4,0.349246,0.392241,17868.126457
纳粹党,纳粹党,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
纵容,纵容,notion,"#FFFF00",0,2,2,0,2,2,0.008971,4,0.269079,0.285452,590.752387
纵横,纵横,notion,"#FFFF00",0,4,4,0,33,33,0.032045,4,0.324432,0.364789,11485.028185
纵横谈,纵横谈,notion,"#FFFF00",0,3,3,0,3,3,0.018191,4,0.292994,0.323409,2829.516841
纶巾羽扇,纶巾羽扇,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
纸老虎,纸老虎,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
终结,终结,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
绊住,绊住,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
经来,经来,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
绑架,绑架,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
结实,结实,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
结束任务,结束任务,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
结构,结构,notion,"#FFFF00",0,2,2,0,7,7,0.023948,4,0.31089,0.347928,2886.946409
结算,结算,notion,"#FFFF00",0,2,2,0,2,2,0.016434,4,0.289988,0.318948,2024.76603
绝境,绝境,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
绝望,绝望,notion,"#FFFF00",0,3,3,0,3,3,0.016308,4,0.286905,0.314354,4112.170944
绝食,绝食,notion,"#FFFF00",0,2,2,0,2,2,0.018594,4,0.29423,0.325163,1548.466841
绞死,绞死,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
统治,统治,notion,"#FFFF00",0,5,5,0,12,12,0.047863,4,0.363944,0.406657,19746.945857
统治者,统治者,notion,"#FFFF00",0,2,2,0,2,2,0.018594,4,0.29423,0.325163,1548.466841
统治阶级,统治阶级,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
继承,继承,notion,"#FFFF00",0,3,3,0,4,4,0.015598,4,0.283019,0.308372,1597.91227
继绩,继绩,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
继续,继续,notion,"#FFFF00",0,4,4,0,5,5,0.037327,4,0.338694,0.381013,12284.054347
续二,续二,notion,"#FFFF00",0,2,2,0,2,2,0.012348,4,0.278903,0.301816,980.594153
维护,维护,notion,"#FFFF00",0,2,2,0,2,2,0.017779,4,0.291959,0.321858,1276.592517
综合,综合,notion,"#FFFF00",0,4,4,0,4,4,0.032581,4,0.328601,0.369677,13934.900089
绿野,绿野,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
缆车,缆车,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
编宪,编宪,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
编者,编者,notion,"#FFFF00",0,6,6,0,23,23,0.053496,4,0.37972,0.420965,28171.028885
编遣,编遣,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
缺少,缺少,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
罗城,罗城,notion,"#FFFF00",0,2,2,0,2,2,0.015366,4,0.287982,0.315945,1301.441122
罗山,罗山,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
罗素,罗素,notion,"#FFFF00",0,2,2,0,5,5,0.011335,4,0.277161,0.298999,922.809334
罗课,罗课,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
罗马尼亚,罗马尼亚,notion,"#FFFF00",0,4,4,0,9,9,0.029543,4,0.315104,0.353383,6779.898644
罢教,罢教,notion,"#FFFF00",0,3,3,0,3,3,0.027255,4,0.312427,0.349946,4810.092715
罪人,罪人,notion,"#FFFF00",0,2,2,0,2,2,0.01476,4,0.284052,0.309939,1221.382416
罪行,罪行,notion,"#FFFF00",0,3,3,0,7,7,0.020537,4,0.294408,0.325458,3373.5853
罪言,罪言,notion,"#FFFF00",0,3,3,0,3,3,0.02011,4,0.296194,0.328018,4607.570581
羊枣,羊枣,notion,"#FFFF00",0,4,4,0,4,4,0.027533,4,0.31125,0.348471,6293.920317
美加,美加,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
美南,美南,notion,"#FFFF00",0,1,1,0,2,2,0.009476,4,0.274301,0.294258,0
美商,美商,notion,"#FFFF00",0,6,6,0,8,8,0.03271,4,0.3201,0.359652,12572.400033
美国会,美国会,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
美国共和党,美国共和党,notion,"#FFFF00",0,2,2,0,2,2,0.012348,4,0.278903,0.301816,980.594153
美国国会,美国国会,notion,"#FFFF00",0,1,1,0,3,3,0.009476,4,0.274301,0.294258,0
美报,美报,notion,"#FFFF00",0,2,2,0,7,7,0.018594,4,0.29423,0.325163,1548.466841
美新,美新,notion,"#FFFF00",0,1,1,0,1,1,0.005285,4,0.262245,0.273309,0
美灵,美灵,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
美的,美的,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
美英,美英,notion,"#FFFF00",0,2,2,0,3,3,0.020929,4,0.301601,0.335545,2389.682431
美货,美货,notion,"#FFFF00",0,1,1,0,1,1,0.002288,4,0.254732,0.259249,0
群魔乱舞,群魔乱舞,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
翻译,翻译,notion,"#FFFF00",0,3,3,0,3,3,0.023718,4,0.306962,0.342823,4486.65426
翻译官,翻译官,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
翻身,翻身,notion,"#FFFF00",0,4,4,0,4,4,0.034818,4,0.332384,0.374007,10748.951912
翻过,翻过,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
老人,老人,notion,"#FFFF00",0,4,4,0,5,5,0.031158,4,0.317921,0.356898,8090.574697
老太太,老太太,notion,"#FFFF00",0,2,2,0,2,2,0.014325,4,0.285547,0.312244,1380.372287
老太婆,老太婆,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
老而不死,老而不死,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
考察,考察,notion,"#FFFF00",0,3,3,0,4,4,0.019913,4,0.298998,0.331975,4824.707151
而会,而会,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
而是,而是,notion,"#FFFF00",0,4,4,0,4,4,0.0276,4,0.310764,0.347843,7560.484786
耻辱,耻辱,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
聂荣臻,聂荣臻,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
职员,职员,notion,"#FFFF00",0,1,1,0,1,1,0.005285,4,0.262245,0.273309,0
联会,联会,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
联军,联军,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
联合国大会,联合国大会,notion,"#FFFF00",0,4,4,0,5,5,0.035367,4,0.331625,0.373146,10839.536693
联合声明,联合声明,notion,"#FFFF00",0,2,2,0,2,2,0.010152,4,0.273394,0.292784,911.300299
联邦,联邦,notion,"#FFFF00",0,2,2,0,4,4,0.011764,4,0.277362,0.299325,694.324781
联防,联防,notion,"#FFFF00",0,4,4,0,6,6,0.042577,4,0.352686,0.395655,14302.480888
聚餐会,聚餐会,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
肆谈,肆谈,notion,"#FFFF00",0,1,1,0,1,1,0.005285,4,0.262245,0.273309,0
肉食,肉食,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
背境,背境,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
背着,背着,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
背道而驰,背道而驰,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
胎动,胎动,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
胜境,胜境,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
胜而,胜而,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
胡子,胡子,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
胡适,胡适,notion,"#FFFF00",0,7,7,0,18,18,0.053288,4,0.371703,0.413904,29075.911335
胡闹,胡闹,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
脚踏实地,脚踏实地,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
脱离,脱离,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
脱节,脱节,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
腐蚀,腐蚀,notion,"#FFFF00",0,2,2,0,2,2,0.013451,4,0.283332,0.308822,2175.147749
自主权,自主权,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
自供,自供,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
自侮,自侮,notion,"#FFFF00",0,1,1,0,2,2,0.00728,4,0.268473,0.284365,0
自动,自动,notion,"#FFFF00",0,4,4,0,4,4,0.027546,4,0.313558,0.351428,6769.320051
自处,自处,notion,"#FFFF00",0,1,1,0,2,2,0.009476,4,0.274301,0.294258,0
自夸,自夸,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
自学,自学,notion,"#FFFF00",0,2,2,0,2,2,0.018665,4,0.298002,0.33054,2836.713434
自守,自守,notion,"#FFFF00",0,1,1,0,1,1,0.005285,4,0.262245,0.273309,0
自序,自序,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
自强,自强,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
自我,自我,notion,"#FFFF00",0,2,2,0,3,3,0.00803,4,0.269632,0.286406,1116.43441
自我批评,自我批评,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
自治,自治,notion,"#FFFF00",0,8,8,0,20,20,0.068221,4,0.414768,0.448859,51290.443629
自白,自白,notion,"#FFFF00",0,6,6,0,8,8,0.041342,4,0.346765,0.38968,21835.185688
自觉,自觉,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
自食其果,自食其果,notion,"#FFFF00",0,4,4,0,4,4,0.017113,4,0.285426,0.312135,3203.911912
至今,至今,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
航权,航权,notion,"#FFFF00",0,2,2,0,2,2,0.01526,4,0.28579,0.312616,1302.058229
航榷,航榷,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
航行权,航行权,notion,"#FFFF00",0,2,2,0,3,3,0.012848,4,0.281034,0.305214,1174.91758
良心话,良心话,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
节所,节所,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
花枪,花枪,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
花样,花样,notion,"#FFFF00",0,3,3,0,3,3,0.025893,4,0.311286,0.348479,5138.555126
花絮,花絮,notion,"#FFFF00",0,2,2,0,2,2,0.016147,4,0.291642,0.321392,3003.538031
苏之关,苏之关,notion,"#FFFF00",0,1,1,0,1,1,0.011454,4,0.280506,0.304337,0
苏联红军,苏联红军,notion,"#FFFF00",0,2,2,0,2,2,0.01338,4,0.279673,0.303049,1054.881952
苛法,苛法,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
苛责,苛责,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
若干,若干,notion,"#FFFF00",0,2,2,0,2,2,0.012264,4,0.279658,0.303026,902.921569
苦旅,苦旅,notion,"#FFFF00",0,1,1,0,2,2,0.006171,4,0.266197,0.280385,0
苦瓜,苦瓜,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
苦闷,苦闷,notion,"#FFFF00",0,10,10,0,24,24,0.056731,4,0.376948,0.4187,48311.930456
英军,英军,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
英印,英印,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
英国人,英国人,notion,"#FFFF00",0,4,4,0,5,5,0.039208,4,0.343175,0.385832,12208.352971
英国式,英国式,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
英士,英士,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
英苏,英苏,notion,"#FFFF00",0,2,2,0,2,2,0.02197,4,0.304008,0.338827,2312.117782
英镑,英镑,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
英雄传,英雄传,notion,"#FFFF00",0,1,1,0,1,1,0.002288,4,0.254732,0.259249,0
范围,范围,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
范登堡,范登堡,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
茶会,茶会,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
茶壶,茶壶,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
荆轲,荆轲,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
草莽英雄,草莽英雄,notion,"#FFFF00",0,1,1,0,1,1,0.006171,4,0.266197,0.280385,0
荒凉,荒凉,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
荒灾,荒灾,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
荷兰,荷兰,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
莫忘,莫忘,notion,"#FFFF00",0,2,2,0,3,3,0.023948,4,0.31089,0.347928,2886.946409
莫明其妙,莫明其妙,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
莫洛托夫,莫洛托夫,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
获选,获选,notion,"#FFFF00",0,1,1,0,1,1,0.002872,4,0.256349,0.262345,0
菲律宾,菲律宾,notion,"#FFFF00",0,2,2,0,3,3,0.016434,4,0.289988,0.318948,2024.76603
葬仪,葬仪,notion,"#FFFF00",0,2,2,0,2,2,0.010563,4,0.271871,0.290223,584.266094
蒋介石,蒋介石,notion,"#FFFF00",0,2,2,0,5,5,0.009748,4,0.270066,0.287151,540.761653
蒋先生,蒋先生,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
蓉城,蓉城,notion,"#FFFF00",0,2,2,0,2,2,0.010812,4,0.275866,0.296881,576.06659
