Id,Label,timeset,type,type2,color,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
胡大庆(1945),胡大庆,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
胡思濂(1945),胡思濂,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
胡琳(1945),胡琳,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
胡经纬(1945),胡经纬,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
胡绳(1945),胡绳,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
舒模(1945),舒模,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
舒湮(1945),舒湮,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
舜生(1945),舜生,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
艾艾(1945),艾艾,,author,author,"#B4B4B4",44,64,0.026902,3,0.426789,0.457115,0
艾芜(1945),艾芜,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
艾莤(1945),艾莤,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
花西里(1945),花西里,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
苏东(1945),苏东,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
若霞(1945),若霞,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
苦人(1945),苦人,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
英文原(1945),英文原,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
范樸斋(1945),范樸斋,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
荃麟(1945),荃麟,,author,author,"#B4B4B4",205,324,0.294717,2,0.555495,0.599903,352.735125
草草(1945),草草,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
莊稼(1945),莊稼,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
莫同尧(1945),莫同尧,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
莫启欧(1945),莫启欧,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
莫拉夫斯基(1945),莫拉夫斯基,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
莫洛托夫(1945),莫洛托夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
莫白水(1945),莫白水,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
莫闻(1945),莫闻,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
莫馨娜(1945),莫馨娜,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
菲尔林格(1945),菲尔林格,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
萧余(1945),萧余,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
萧公权(1945),萧公权,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
萧军(1945),萧军,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
萧孝嵘(1945),萧孝嵘,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
葛一虹(1945),葛一虹,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
葛琴(1945),葛琴,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
董君淮(1945),董君淮,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
董浩(1945),董浩,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
董渭川(1945),董渭川,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
蒂托(1945),蒂托,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
蒋介石(1945),蒋介石,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
蒋千里(1945),蒋千里,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
蒋旨昂(1945),蒋旨昂,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
蒋畴余(1945),蒋畴余,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
蒲作(1945),蒲作,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
蓝光(1945),蓝光,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
蓝夫(1945),蓝夫,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
蔡乐生(1945),蔡乐生,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
蔡楚生(1945),蔡楚生,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
薛光前(1945),薛光前,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
薛汕(1945),薛汕,,author,author,"#B4B4B4",369,669,0.691987,2,0.609626,0.679825,2196.233432
虞人平(1945),虞人平,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
虞德林(1945),虞德林,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
衍棣(1945),衍棣,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
袁公为(1945),袁公为,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
观察者(1945),观察者,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
言复(1945),言复,,author,author,"#B4B4B4",37,58,0.018897,3,0.450197,0.475146,0
詹文浒(1945),詹文浒,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
詹文涛(1945),詹文涛,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
警予(1945),警予,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
许声鹗(1945),许声鹗,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
许寿裳(1945),许寿裳,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
许癀平(1945),许癀平,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
许超(1945),许超,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
许霏(1945),许霏,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
诸慧(1945),诸慧,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
调孚(1945),调孚,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
谈兵(1945),谈兵,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
谢东平(1945),谢东平,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
谢伽尔(1945),谢伽尔,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
谢尚光(1945),谢尚光,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
谷荣(1945),谷荣,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
贝塞尔(1945),贝塞尔,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
贝廖兹珂(1945),贝廖兹珂,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
贞恒(1945),贞恒,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
费克(1945),费克,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
费哲(1945),费哲,,author,author,"#B4B4B4",44,64,0.026902,3,0.426789,0.457115,0
贺湄(1945),贺湄,,author,author,"#B4B4B4",44,64,0.026902,3,0.426789,0.457115,0
赛珍珠(1945),赛珍珠,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
赛菲洛夫(1945),赛菲洛夫,,author,author,"#B4B4B4",264,439,0.347201,2,0.573826,0.628655,4787.867637
赫伦尼柯夫(1945),赫伦尼柯夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
赵捷民(1945),赵捷民,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
赵樸(1945),赵樸,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
赵毅甫(1945),赵毅甫,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
辛伯度(1945),辛伯度,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
辛海(1945),辛海,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
辛笛(1945),辛笛,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
迟达诺夫(1945),迟达诺夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
迦勃里洛维契(1945),迦勃里洛维契,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
迦拉克季昂诺夫(1945),迦拉克季昂诺夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
迻山(1945),迻山,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
退知(1945),退知,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
邓初氏(1945),邓初氏,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
邵冲霄(1945),邵冲霄,,author,author,"#B4B4B4",281,535,0.455327,2,0.579334,0.63694,9713.886257
邵嘉陵(1945),邵嘉陵,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
邵慎之(1945),邵慎之,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
邹鲁(1945),邹鲁,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
郑光昭(1945),郑光昭,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
郑初民(1945),郑初民,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
郑独步(1945),郑独步,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
郑璋(1945),郑璋,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
郭沬若(1945),郭沬若,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
金向凡(1945),金向凡,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
金端苓(1945),金端苓,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
金风(1945),金风,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
钟宣(1945),钟宣,,author,author,"#B4B4B4",37,58,0.018897,3,0.450197,0.475146,0
钟百频(1945),钟百频,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
铁僧(1945),铁僧,,author,author,"#B4B4B4",44,64,0.026902,3,0.426789,0.457115,0
锺吕恩(1945),锺吕恩,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
闻一多(1945),闻一多,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
闻家駰(1945),闻家駰,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
闻家驷(1945),闻家驷,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
闾方(1945),闾方,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
阳翰笙(1945),阳翰笙,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
阿凌(1945),阿凌,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
阿基莫夫(1945),阿基莫夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
阿希敦(1945),阿希敦,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
阿法那西叶夫(1945),阿法那西叶夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
阿特里(1945),阿特里,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
陆平(1945),陆平,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
陆诒(1945),陆诒,,author,author,"#B4B4B4",276,537,0.537507,2,0.577703,0.634503,5414.319233
陆青(1945),陆青,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
陈之骥(1945),陈之骥,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
陈亦丹(1945),陈亦丹,,author,author,"#B4B4B4",221,441,0.223283,2,0.56035,0.6077,2368.605828
陈健夫(1945),陈健夫,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈元良(1945),陈元良,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
陈兆珂(1945),陈兆珂,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
陈加(1945),陈加,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈博生(1945),陈博生,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈国钧(1945),陈国钧,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈家康(1945),陈家康,,author,author,"#B4B4B4",37,58,0.018897,3,0.450197,0.475146,0
陈封雄(1945),陈封雄,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
陈尚藩(1945),陈尚藩,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
陈志忠(1945),陈志忠,,author,author,"#B4B4B4",37,58,0.018897,3,0.450197,0.475146,0
陈愿(1945),陈愿,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
陈时臬(1945),陈时臬,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
陈明文(1945),陈明文,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
陈汉清(1945),陈汉清,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈烟桥刻(1945),陈烟桥刻,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
陈箇民(1945),陈箇民,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈翰伯(1945),陈翰伯,,author,author,"#B4B4B4",205,324,0.294717,2,0.555495,0.599903,352.735125
陈范(1945),陈范,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
陈菊珍(1945),陈菊珍,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
陈轲(1945),陈轲,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
陈辛(1945),陈辛,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
陈达(1945),陈达,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈铨(1945),陈铨,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈铭(1945),陈铭,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陈雪屏(1945),陈雪屏,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陶__(1945),陶__,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
陶樾(1945),陶樾,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
隐民(1945),隐民,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
雨生(1945),雨生,,author,author,"#B4B4B4",97,147,0.137805,2,0.524808,0.547271,0
雪峰(1945),雪峰,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
雷凤池(1945),雷凤池,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
雷诺斯(1945),雷诺斯,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
雷铭(1945),雷铭,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
青蛉(1945),青蛉,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
韦康(1945),韦康,,author,author,"#B4B4B4",165,241,0.219206,2,0.54372,0.580409,1344.453285
韩北屏(1945),韩北屏,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
顾兹明(1945),顾兹明,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
顾德列伐蒂赫(1945),顾德列伐蒂赫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
顾歇夫(1945),顾歇夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
顾维钧(1945),顾维钧,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
顾翊羣(1945),顾翊羣,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
顿风(1945),顿风,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
颂俞华(1945),颂俞华,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
风沙(1945),风沙,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
马义(1945),马义,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
马代(1945),马代,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
马元__(1945),马元__,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
马叶(1945),马叶,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
马寅初(1945),马寅初,,author,author,"#B4B4B4",205,324,0.294717,2,0.555495,0.599903,352.735125
马戈(1945),马戈,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
马星野(1945),马星野,,author,author,"#B4B4B4",281,535,0.455327,2,0.579334,0.63694,9713.886257
马歇尔(1945),马歇尔,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
马歇尔特(1945),马歇尔特,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
马远(1945),马远,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
骆宾基(1945),骆宾基,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
高云云(1945),高云云,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
高光(1945),高光,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
高克夫(1945),高克夫,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
高迈(1945),高迈,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
魏友棐(1945),魏友棐,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
魏惟仪(1945),魏惟仪,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
魏金枝(1945),魏金枝,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
鱼目(1945),鱼目,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
鲁宾斯坦(1945),鲁宾斯坦,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
鲁山(1945),鲁山,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
鲁林(1945),鲁林,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
鲁迅(1945),鲁迅,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
鲁逵(1945),鲁逵,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
鲍尔温(1945),鲍尔温,,author,author,"#B4B4B4",44,64,0.026902,3,0.426789,0.457115,0
鲍鸿生(1945),鲍鸿生,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
黄吉兴(1945),黄吉兴,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
黄大能(1945),黄大能,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
黄宗英(1945),黄宗英,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
黄杉(1945),黄杉,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
黄正铭(1945),黄正铭,,author,author,"#B4B4B4",190,343,0.389869,3,0.532434,0.582034,0
黄河清(1945),黄河清,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
黄海(1945),黄海,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
黄荣灿(1945),黄荣灿,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
黄道庸(1945),黄道庸,,author,author,"#B4B4B4",205,324,0.294717,2,0.555495,0.599903,352.735125
黎冰鸿(1945),黎冰鸿,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
黎华(1945),黎华,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
黎平(1945),黎平,,author,author,"#B4B4B4",92,192,0.070194,3,0.472593,0.510559,0
黎明(1945),黎明,,author,author,"#B4B4B4",187,345,0.480536,2,0.550134,0.591131,0
齐人(1945),齐人,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
龙天峯(1945),龙天峯,,author,author,"#B4B4B4",104,196,0.132534,3,0.490674,0.527453,0
龙季子(1945),龙季子,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
（印）约希(1945),（印）约希,,author,author,"#B4B4B4",37,58,0.018897,3,0.450197,0.475146,0
（法）·安德兰罗素(1945),（法）·安德兰罗素,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
（瑞士）G·凯勒(1945),（瑞士）G·凯勒,,author,author,"#B4B4B4",128,177,0.207667,2,0.533264,0.562378,0
（美）安德鲁鲍思(1945),（美）安德鲁鲍思,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
（美）福尔曼(1945),（美）福尔曼,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
（美）蓝纳(1945),（美）蓝纳,,author,author,"#B4B4B4",133,249,0.1612,2,0.534653,0.564815,0
（苏）Dmitrevsky，N.(1945),（苏）Dmitrevsky，N.,,author,author,"#B4B4B4",37,58,0.018897,3,0.450197,0.475146,0
（苏）树柯夫(1945),（苏）树柯夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
（苏）顾拉索夫(1945),（苏）顾拉索夫,,author,author,"#B4B4B4",140,262,0.15466,3,0.506917,0.550032,0
（英）马可里(1945),（英）马可里,,author,author,"#B4B4B4",205,324,0.294717,2,0.555495,0.599903,352.735125
