Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
怎么样 (n),怎么样,,notion,1,0,1,1,0,1,0.005098,12,0.153701,0.16331,0
挣扎 (n),挣扎,,notion,1,0,1,1,0,1,0.003785,12,0.143888,0.151579,0
苦闷 (n),苦闷,,notion,12,0,12,12,0,12,0.698482,10,0.228593,0.267294,2935.934346
主流 (n),主流,,notion,1,0,1,1,0,1,0.011944,10,0.175951,0.190368,0
放松 (n),放松,,notion,1,0,1,1,0,1,0.012508,12,0.191667,0.207224,0
事实 (n),事实,,notion,2,0,2,2,0,2,0.007746,12,0.152396,0.162986,63.077354
看看 (n),看看,,notion,1,0,1,1,0,1,0.062962,10,0.197316,0.21512,0
广东 (n),广东,,notion,2,0,2,2,0,2,0.006831,14,0.154602,0.167023,1790
推广 (n),推广,,notion,3,0,3,3,0,3,0.007623,2,0.714286,0.8,1
天津 (n),天津,,notion,1,0,1,2,0,2,0.079499,12,0.205545,0.232329,0
编者 (n),编者,,notion,2,0,2,2,0,2,0.032178,10,0.200581,0.218495,138.645787
长沙 (n),长沙,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
观点 (n),观点,,notion,1,0,1,1,0,1,0.011124,12,0.165072,0.178761,0
京沪 (n),京沪,,notion,1,0,1,1,0,1,0.003785,12,0.143888,0.151579,0
基础 (n),基础,,notion,1,0,1,1,0,1,0.008132,12,0.168293,0.18169,0
中共 (n),中共,,notion,1,0,1,1,0,1,0.021778,12,0.194661,0.212612,0
法统 (n),法统,,notion,1,0,1,1,0,1,0.073776,10,0.202758,0.223116,0
严重 (n),严重,,notion,1,0,1,1,0,1,0.011124,12,0.165072,0.178761,0
形势 (n),形势,,notion,4,0,4,4,0,4,0.022027,10,0.174514,0.193589,5337.978939
战役 (n),战役,,notion,1,0,1,4,0,4,0.004743,2,0.529412,0.555556,0
文告 (n),文告,,notion,1,0,1,1,0,1,0.006556,12,0.157645,0.169052,0
坚定 (n),坚定,,notion,1,0,1,1,0,1,0.066229,10,0.201664,0.220065,0
土地 (n),土地,,notion,1,0,1,1,0,1,0.011944,10,0.175951,0.190368,0
对外贸易 (n),对外贸易,,notion,3,0,3,7,0,7,0.028624,12,0.186022,0.204257,1699.555806
下去 (n),下去,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
成败 (n),成败,,notion,1,0,1,1,0,1,0.004268,2,0.533333,0.5625,0
启蒙运动 (n),启蒙运动,,notion,1,0,1,1,0,1,0.073776,10,0.202758,0.223116,0
出发 (n),出发,,notion,2,0,2,2,0,2,0.0143,14,0.14763,0.160902,98.666667
江南 (n),江南,,notion,4,0,4,4,0,4,0.010048,12,0.155783,0.168693,6245
意义 (n),意义,,notion,1,0,1,1,0,1,0.007738,12,0.151623,0.16273,0
环境 (n),环境,,notion,1,0,1,1,0,1,0.062962,10,0.197316,0.21512,0
反动派 (n),反动派,,notion,2,0,2,2,0,2,0.022995,10,0.197751,0.214885,115.531191
工商业 (n),工商业,,notion,2,0,2,2,0,2,0.012775,10,0.167664,0.18163,748.530715
工商界 (n),工商界,,notion,2,0,2,2,0,2,0.079024,10,0.206873,0.228913,1204.349766
平等 (n),平等,,notion,1,0,1,1,0,1,0.008706,12,0.172899,0.186181,0
条约 (n),条约,,notion,1,0,1,1,0,1,0.004959,12,0.155137,0.165951,0
答覆 (n),答覆,,notion,1,0,1,1,0,1,0.016439,10,0.18254,0.199315,0
工作者 (n),工作者,,notion,1,0,1,1,0,1,0.062962,10,0.197316,0.21512,0
取消 (n),取消,,notion,1,0,1,1,0,1,0.004775,12,0.150453,0.160944,0
风暴 (n),风暴,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
现势 (n),现势,,notion,1,0,1,1,0,1,0.015054,12,0.180265,0.197451,0
协定 (n),协定,,notion,1,0,1,1,0,1,0.015054,12,0.180265,0.197451,0
不了 (n),不了,,notion,2,0,2,2,0,2,0.007746,12,0.152396,0.162986,63.077354
真空 (n),真空,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
释放 (n),释放,,notion,1,0,1,1,0,1,0.081632,10,0.206682,0.228007,0
罪行 (n),罪行,,notion,1,0,1,1,0,1,0.015054,12,0.180265,0.197451,0
侨胞 (n),侨胞,,notion,2,0,2,2,0,2,0.016746,10,0.192737,0.209474,380.322495
言行 (n),言行,,notion,1,0,1,3,0,3,0.003462,12,0.152967,0.161733,0
讨论 (n),讨论,,notion,1,0,1,1,0,1,0.003111,12,0.144864,0.15379,0
议员 (n),议员,,notion,1,0,1,1,0,1,0.004775,12,0.150453,0.160944,0
归来 (n),归来,,notion,3,0,3,3,0,3,0.006999,12,0.14042,0.151011,10640
四国 (n),四国,,notion,1,0,1,1,0,1,0.016919,12,0.188129,0.205323,0
撤退 (n),撤退,,notion,2,0,2,3,0,3,0.018723,12,0.175401,0.192902,1611.794109
正视 (n),正视,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
之战 (n),之战,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
知识青年 (n),知识青年,,notion,1,0,1,1,0,1,0.005226,12,0.153176,0.162848,0
政治家 (n),政治家,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
见闻录 (n),见闻录,,notion,1,0,1,1,0,1,0.00344,16,0.090314,0.095385,0
平津 (n),平津,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
和谈 (n),和谈,,notion,6,0,6,6,0,6,0.13193,10,0.216876,0.242674,5567.275009
民主主义 (n),民主主义,,notion,2,0,2,2,0,2,0.003653,2,0.75,0.833333,0.5
信心 (n),信心,,notion,1,0,1,1,0,1,0.066229,10,0.201664,0.220065,0
幕后 (n),幕后,,notion,1,0,1,1,0,1,0.005034,14,0.154495,0.166001,0
蓉城 (n),蓉城,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
大连 (n),大连,,notion,1,0,1,1,0,1,0.005751,12,0.152396,0.164381,0
两周年 (n),两周年,,notion,1,0,1,1,0,1,0.011124,12,0.165072,0.178761,0
真假 (n),真假,,notion,1,0,1,1,0,1,0.066229,10,0.201664,0.220065,0
重大 (n),重大,,notion,2,0,2,6,0,6,0.016399,12,0.16058,0.17372,0.1
难关 (n),难关,,notion,1,0,1,1,0,1,0.016346,12,0.175059,0.19136,0
中原 (n),中原,,notion,1,0,1,1,0,1,0.00344,16,0.090314,0.095385,0
出现 (n),出现,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
使命 (n),使命,,notion,2,0,2,6,0,6,0.016399,12,0.16058,0.17372,0.1
学术 (n),学术,,notion,1,0,1,1,0,1,0.004316,12,0.151777,0.162821,0
联防 (n),联防,,notion,2,0,2,2,0,2,0.092824,10,0.215314,0.242907,1921.14638
学府 (n),学府,,notion,1,0,1,1,0,1,0.008241,14,0.147581,0.160159,0
资本主义 (n),资本主义,,notion,1,0,1,1,0,1,0.003229,12,0.154976,0.164789,0
浙江 (n),浙江,,notion,1,0,1,1,0,1,0.003426,4,0.444444,0.510417,0
之下 (n),之下,,notion,1,0,1,1,0,1,0.011177,12,0.182095,0.197381,0
威胁 (n),威胁,,notion,1,0,1,1,0,1,0.054014,12,0.188525,0.20749,0
中大 (n),中大,,notion,2,0,2,2,0,2,0.005173,2,0.571429,0.625,15
同志 (n),同志,,notion,3,0,3,3,0,3,0.008667,11,0.141751,0.153636,1678.063797
何处 (n),何处,,notion,2,0,2,2,0,2,0.009909,12,0.153333,0.165792,1790
认清 (n),认清,,notion,1,0,1,1,0,1,0.073776,10,0.202758,0.223116,0
青岛 (n),青岛,,notion,2,0,2,2,0,2,0.005211,2,0.571429,0.625,12
只有 (n),只有,,notion,1,0,1,1,0,1,0.073776,10,0.202758,0.223116,0
蒋介石 (n),蒋介石,,notion,1,0,1,1,0,1,0.005098,12,0.153701,0.16331,0
可怕 (n),可怕,,notion,1,0,1,1,0,1,0.022868,10,0.189241,0.204614,0
计划 (n),计划,,notion,2,0,2,2,0,2,0.020662,12,0.191831,0.210537,611.1471
华南 (n),华南,,notion,5,0,5,6,0,6,0.030483,10,0.201482,0.22102,7346.301031
报导 (n),报导,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
帝国主义 (n),帝国主义,,notion,2,0,2,2,0,2,0.028486,10,0.189962,0.209848,3572
司徒 (n),司徒,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
清除 (n),清除,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
仍旧 (n),仍旧,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
向着 (n),向着,,notion,2,0,2,2,0,2,0.0143,14,0.14763,0.160902,98.666667
祖国 (n),祖国,,notion,2,0,2,2,0,2,0.014707,12,0.172367,0.187914,968.922392
了解 (n),了解,,notion,1,0,1,1,0,1,0.003359,2,0.545455,0.583333,0
司法 (n),司法,,notion,1,0,1,1,0,1,0.003875,4,0.45,0.509259,0
雷雨 (n),雷雨,,notion,1,0,1,1,0,1,0.003902,12,0.151725,0.162543,0
人才 (n),人才,,notion,1,0,1,1,0,1,0.008077,12,0.153229,0.16477,0
边缘 (n),边缘,,notion,1,0,1,1,0,1,0.024386,10,0.193653,0.209878,0
天下 (n),天下,,notion,1,0,1,1,0,1,0.002888,14,0.142653,0.150827,0
罗素 (n),罗素,,notion,1,0,1,1,0,1,0.002104,14,0.118525,0.125127,0
国会 (n),国会,,notion,1,0,1,1,0,1,0.00976,12,0.169245,0.1833,0
开封 (n),开封,,notion,1,0,1,1,0,1,0.00344,16,0.090314,0.095385,0
委员会 (n),委员会,,notion,1,0,1,1,0,1,0.011944,10,0.175951,0.190368,0
中央 (n),中央,,notion,1,0,1,2,0,2,0.0059,14,0.122877,0.131133,0
怒潮 (n),怒潮,,notion,1,0,1,1,0,1,0.054014,12,0.188525,0.20749,0
太平 (n),太平,,notion,1,0,1,1,0,1,0.002986,12,0.149152,0.158551,0
第一个 (n),第一个,,notion,2,0,2,2,0,2,0.038547,10,0.189721,0.209012,11.160033
东西 (n),东西,,notion,1,0,1,1,0,1,0.003914,4,0.340909,0.405556,0
兑现 (n),兑现,,notion,1,0,1,1,0,1,0.006712,12,0.167726,0.180602,0
夕照 (n),夕照,,notion,1,0,1,1,0,1,0.002176,4,0.333333,0.416667,0
麦克阿瑟 (n),麦克阿瑟,,notion,2,0,2,2,0,2,0.005484,12,0.162265,0.174083,1790
争取和平 (n),争取和平,,notion,4,0,4,4,0,4,0.071568,10,0.219423,0.243982,1626.105248
任何 (n),任何,,notion,1,0,1,1,0,1,0.022482,10,0.189081,0.204373,0
主人 (n),主人,,notion,1,0,1,1,0,1,0.003723,12,0.155029,0.166057,0
对立 (n),对立,,notion,1,0,1,1,0,1,0.003502,12,0.147001,0.155912,0
武汉 (n),武汉,,notion,2,0,2,3,0,3,0.012795,12,0.184416,0.200357,295.330333
冬天 (n),冬天,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
目的 (n),目的,,notion,1,0,1,1,0,1,0.021778,12,0.194661,0.212612,0
积极 (n),积极,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
罗马尼亚 (n),罗马尼亚,,notion,2,0,2,2,0,2,0.015968,12,0.180701,0.197754,452.786837
敬悼 (n),敬悼,,notion,1,0,1,1,0,1,0.005098,12,0.153701,0.16331,0
同盟 (n),同盟,,notion,1,0,1,1,0,1,0.025695,10,0.189641,0.208268,0
投射 (n),投射,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
还给 (n),还给,,notion,1,0,1,1,0,1,0.004316,12,0.151777,0.162821,0
基地 (n),基地,,notion,2,0,2,2,0,2,0.029284,10,0.194072,0.214012,2603.384543
劳动 (n),劳动,,notion,1,0,1,1,0,1,0.003704,12,0.153491,0.162759,0
战鬥 (n),战鬥,,notion,1,0,1,1,0,1,0.065373,10,0.205263,0.223023,0
对外 (n),对外,,notion,1,0,1,1,0,1,0.032784,10,0.202483,0.222331,0
领导 (n),领导,,notion,1,0,1,1,0,1,0.0059,14,0.122877,0.131133,0
孙科 (n),孙科,,notion,1,0,1,1,0,1,0.011015,12,0.184644,0.199165,0
印尼 (n),印尼,,notion,1,0,1,1,0,1,0.032784,10,0.202483,0.222331,0
病态 (n),病态,,notion,1,0,1,1,0,1,0.008187,12,0.165437,0.178365,0
号召 (n),号召,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
第一届 (n),第一届,,notion,1,0,1,1,0,1,0.006974,10,0.160064,0.171662,0
几种 (n),几种,,notion,1,0,1,1,0,1,0.081632,10,0.206682,0.228007,0
贸易 (n),贸易,,notion,1,0,1,1,0,1,0.002772,12,0.142607,0.149984,0
逮捕 (n),逮捕,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
自由主义 (n),自由主义,,notion,1,0,1,1,0,1,0.007738,12,0.151623,0.16273,0
演变 (n),演变,,notion,1,0,1,1,0,1,0.008132,12,0.168293,0.18169,0
支持 (n),支持,,notion,1,0,1,1,0,1,0.006442,12,0.165498,0.17799,0
币制 (n),币制,,notion,1,0,1,1,0,1,0.008187,12,0.165437,0.178365,0
一代 (n),一代,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
中间路线 (n),中间路线,,notion,1,0,1,1,0,1,0.006442,12,0.165498,0.17799,0
美棉 (n),美棉,,notion,3,0,3,3,0,3,0.007623,2,0.714286,0.8,1
角逐 (n),角逐,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
共党 (n),共党,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
华尔街 (n),华尔街,,notion,1,0,1,1,0,1,0.025695,10,0.189641,0.208268,0
座谈 (n),座谈,,notion,22,0,22,29,0,29,0.930314,10,0.23531,0.283217,9257.172255
怀疑 (n),怀疑,,notion,1,0,1,1,0,1,0.021499,10,0.188922,0.203815,0
正告 (n),正告,,notion,1,0,1,1,0,1,0.005226,12,0.153176,0.162848,0
武大 (n),武大,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
美援 (n),美援,,notion,2,0,2,2,0,2,0.047473,10,0.212559,0.235832,2554.699137
致书 (n),致书,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
近貌 (n),近貌,,notion,1,0,1,1,0,1,0.001785,4,0.307692,0.385417,0
孤岛 (n),孤岛,,notion,1,0,1,1,0,1,0.003426,4,0.444444,0.510417,0
麦帅 (n),麦帅,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
新政 (n),新政,,notion,1,0,1,1,0,1,0.016919,12,0.188129,0.205323,0
过程 (n),过程,,notion,1,0,1,1,0,1,0.005937,12,0.160465,0.172784,0
文艺复兴 (n),文艺复兴,,notion,1,0,1,1,0,1,0.004061,12,0.155083,0.165347,0
冲突 (n),冲突,,notion,1,0,1,1,0,1,0.003914,4,0.340909,0.405556,0
发现 (n),发现,,notion,1,0,1,1,0,1,0.004061,12,0.155083,0.165347,0
岁暮 (n),岁暮,,notion,1,0,1,1,0,1,0.016346,12,0.175059,0.19136,0
福建 (n),福建,,notion,1,0,1,1,0,1,0.002281,12,0.139372,0.146832,0
打击 (n),打击,,notion,3,0,3,3,0,3,0.104776,10,0.216249,0.241101,2565.09243
为例 (n),为例,,notion,1,0,1,1,0,1,0.081632,10,0.206682,0.228007,0
西南 (n),西南,,notion,1,0,1,1,0,1,0.00437,4,0.357143,0.422222,0
人口 (n),人口,,notion,2,0,2,2,0,2,0.014837,12,0.170792,0.185267,33.033215
生长 (n),生长,,notion,1,0,1,1,0,1,0.002781,14,0.136157,0.143225,0
转形期 (n),转形期,,notion,1,0,1,1,0,1,0.065373,10,0.205263,0.223023,0
荡漾 (n),荡漾,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
知识份子 (n),知识份子,,notion,1,0,1,1,0,1,0.00976,12,0.169245,0.1833,0
利弊 (n),利弊,,notion,1,0,1,1,0,1,0.004268,2,0.533333,0.5625,0
前夜 (n),前夜,,notion,1,0,1,1,0,1,0.013325,10,0.186409,0.199968,0
纠缠 (n),纠缠,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
形成 (n),形成,,notion,1,0,1,1,0,1,0.002986,12,0.149152,0.158551,0
战犯 (n),战犯,,notion,4,0,4,4,0,4,0.208457,10,0.209579,0.235402,3940.524033
山东 (n),山东,,notion,1,0,1,1,0,1,0.003426,4,0.444444,0.510417,0
北京大学 (n),北京大学,,notion,1,0,1,1,0,1,0.081632,10,0.206682,0.228007,0
哲学家 (n),哲学家,,notion,1,0,1,1,0,1,0.007738,12,0.151623,0.16273,0
会上 (n),会上,,notion,1,0,1,1,0,1,0.006974,10,0.160064,0.171662,0
南方 (n),南方,,notion,2,0,2,2,0,2,0.0143,14,0.14763,0.160902,98.666667
正确 (n),正确,,notion,1,0,1,1,0,1,0.002752,12,0.118244,0.124626,0
一文 (n),一文,,notion,1,0,1,1,0,1,0.016439,10,0.18254,0.199315,0
太阳 (n),太阳,,notion,2,0,2,2,0,2,0.00352,2,0.666667,0.75,4
诗人 (n),诗人,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
恐慌 (n),恐慌,,notion,1,0,1,1,0,1,0.024386,10,0.193653,0.209878,0
距离 (n),距离,,notion,1,0,1,1,0,1,0.004268,2,0.533333,0.5625,0
合肥 (n),合肥,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
城乡 (n),城乡,,notion,1,0,1,2,0,2,0.003502,12,0.147001,0.155912,0
傅作义 (n),傅作义,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
统帅 (n),统帅,,notion,1,0,1,1,0,1,0.081632,10,0.206682,0.228007,0
美日 (n),美日,,notion,1,0,1,1,0,1,0.015054,12,0.180265,0.197451,0
手段 (n),手段,,notion,1,0,1,1,0,1,0.004031,12,0.153965,0.163374,0
南下 (n),南下,,notion,2,0,2,2,0,2,0.0143,14,0.14763,0.160902,98.666667
警惕 (n),警惕,,notion,1,0,1,1,0,1,0.002689,12,0.147727,0.156494,0
中产阶级 (n),中产阶级,,notion,1,0,1,1,0,1,0.065373,10,0.205263,0.223023,0
大屠杀 (n),大屠杀,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
统一战线 (n),统一战线,,notion,3,0,3,3,0,3,0.023808,10,0.186177,0.204535,372.133697
晦明 (n),晦明,,notion,12,0,12,12,0,12,0.698482,10,0.228593,0.267294,2935.934346
一致 (n),一致,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
中的 (n),中的,,notion,1,0,1,1,0,1,0.00437,4,0.357143,0.422222,0
报界 (n),报界,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
知识分子 (n),知识分子,,notion,2,0,2,2,0,2,0.016245,12,0.176784,0.192249,59.132924
折扣 (n),折扣,,notion,1,0,1,1,0,1,0.022482,10,0.189081,0.204373,0
裁军 (n),裁军,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
多久 (n),多久,,notion,1,0,1,1,0,1,0.003785,12,0.143888,0.151579,0
新政府 (n),新政府,,notion,1,0,1,1,0,1,0.004959,12,0.155137,0.165951,0
中心 (n),中心,,notion,1,0,1,1,0,1,0.002618,14,0.11906,0.125734,0
酝酿 (n),酝酿,,notion,2,0,2,2,0,2,0.008284,2,0.535714,0.566667,56
长江 (n),长江,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
数字 (n),数字,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
火车 (n),火车,,notion,1,0,1,1,0,1,0.007235,12,0.163507,0.176746,0
天堂 (n),天堂,,notion,1,0,1,1,0,1,0.002378,12,0.131679,0.138961,0
钢铁 (n),钢铁,,notion,2,0,2,2,0,2,0.009585,12,0.156054,0.170071,3572
世界大战 (n),世界大战,,notion,1,0,1,1,0,1,0.003914,4,0.340909,0.405556,0
无罪 (n),无罪,,notion,1,0,1,1,0,1,0.081632,10,0.206682,0.228007,0
文章 (n),文章,,notion,2,0,2,2,0,2,0.084081,12,0.206112,0.234465,1747.888549
福州 (n),福州,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
合理 (n),合理,,notion,2,0,2,2,0,2,0.128335,10,0.207831,0.227034,90.917083
扩张政策 (n),扩张政策,,notion,1,0,1,1,0,1,0.032784,10,0.202483,0.222331,0
做出 (n),做出,,notion,1,0,1,1,0,1,0.062962,10,0.197316,0.21512,0
陈诚 (n),陈诚,,notion,1,0,1,1,0,1,0.005773,12,0.156,0.167729,0
招待会 (n),招待会,,notion,1,0,1,1,0,1,0.002924,2,0.555556,0.6,0
三五 (n),三五,,notion,2,0,2,2,0,2,0.016399,12,0.16058,0.17372,0.1
三四 (n),三四,,notion,2,0,2,2,0,2,0.016399,12,0.16058,0.17372,0.1
二八 (n),二八,,notion,1,0,1,1,0,1,0.011124,12,0.165072,0.178761,0
工会 (n),工会,,notion,1,0,1,1,0,1,0.004469,12,0.148756,0.15874,0
钱端升 (n),钱端升,,notion,1,0,1,1,0,1,0.016439,10,0.18254,0.199315,0
看齐 (n),看齐,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
面面观 (n),面面观,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
政客 (n),政客,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
有权 (n),有权,,notion,1,0,1,1,0,1,0.009197,12,0.181066,0.195226,0
两周 (n),两周,,notion,1,0,1,1,0,1,0.002924,2,0.555556,0.6,0
起源 (n),起源,,notion,2,0,2,2,0,2,0.007115,12,0.155405,0.167522,1859.293441
金圆券 (n),金圆券,,notion,1,0,1,1,0,1,0.006712,12,0.167726,0.180602,0
劳资 (n),劳资,,notion,2,0,2,2,0,2,0.004623,2,0.666667,0.75,0.333333
各部 (n),各部,,notion,1,0,1,1,0,1,0.0059,14,0.122877,0.131133,0
吉田 (n),吉田,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
新宪 (n),新宪,,notion,1,0,1,1,0,1,0.007738,12,0.151623,0.16273,0
生死 (n),生死,,notion,1,0,1,1,0,1,0.016346,12,0.175059,0.19136,0
发表声明 (n),发表声明,,notion,1,0,1,1,0,1,0.021778,12,0.194661,0.212612,0
土共 (n),土共,,notion,1,0,1,1,0,1,0.002312,14,0.118871,0.12457,0
加紧 (n),加紧,,notion,2,0,2,2,0,2,0.010297,10,0.179257,0.193601,391.315517
施复亮 (n),施复亮,,notion,1,0,1,1,0,1,0.004031,12,0.153965,0.163374,0
朱光潜 (n),朱光潜,,notion,1,0,1,1,0,1,0.004268,2,0.533333,0.5625,0
天寒 (n),天寒,,notion,1,0,1,1,0,1,0.001695,2,0.666667,0.75,0
渡江 (n),渡江,,notion,5,0,5,6,0,6,0.07054,10,0.214183,0.241001,12365.293534
美帝 (n),美帝,,notion,2,0,2,2,0,2,0.017743,12,0.180483,0.198752,561.192466
瞭解 (n),瞭解,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
迅速 (n),迅速,,notion,1,0,1,1,0,1,0.005541,12,0.16489,0.175449,0
万方 (n),万方,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
多难 (n),多难,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
学会 (n),学会,,notion,1,0,1,1,0,1,0.006974,10,0.160064,0.171662,0
末日 (n),末日,,notion,1,0,1,1,0,1,0.004251,14,0.147242,0.158338,0
秩序 (n),秩序,,notion,1,0,1,1,0,1,0.005541,12,0.16489,0.175449,0
南北 (n),南北,,notion,1,0,1,2,0,2,0.029048,12,0.19077,0.211048,0
婚姻 (n),婚姻,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
胡宗南 (n),胡宗南,,notion,1,0,1,1,0,1,0.002924,2,0.555556,0.6,0
学院 (n),学院,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
朝阳 (n),朝阳,,notion,1,0,1,1,0,1,0.002092,2,0.6,0.666667,0
是非 (n),是非,,notion,3,0,3,3,0,3,0.170795,10,0.210366,0.234953,144.940782
废除 (n),废除,,notion,1,0,1,1,0,1,0.002412,12,0.143796,0.150961,0
华中 (n),华中,,notion,1,0,1,1,0,1,0.003785,12,0.143888,0.151579,0
思想界 (n),思想界,,notion,1,0,1,1,0,1,0.003914,4,0.340909,0.405556,0
本义 (n),本义,,notion,1,0,1,1,0,1,0.007738,12,0.151623,0.16273,0
监视 (n),监视,,notion,1,0,1,1,0,1,0.079499,12,0.205545,0.232329,0
老闆 (n),老闆,,notion,1,0,1,1,0,1,0.025695,10,0.189641,0.208268,0
侧闻 (n),侧闻,,notion,1,0,1,1,0,1,0.002151,3,0.5,0.583333,0
备战 (n),备战,,notion,1,0,1,1,0,1,0.016346,12,0.175059,0.19136,0
风声 (n),风声,,notion,1,0,1,1,0,1,0.002501,2,0.571429,0.625,0
实验区 (n),实验区,,notion,1,0,1,1,0,1,0.002501,2,0.571429,0.625,0
公约 (n),公约,,notion,1,0,1,1,0,1,0.032784,10,0.202483,0.222331,0
流向 (n),流向,,notion,1,0,1,1,0,1,0.004198,14,0.118682,0.126521,0
鹤泪 (n),鹤泪,,notion,1,0,1,1,0,1,0.002501,2,0.571429,0.625,0
巨浪 (n),巨浪,,notion,1,0,1,1,0,1,0.004198,14,0.118682,0.126521,0
百余年 (n),百余年,,notion,1,0,1,1,0,1,0.004198,14,0.118682,0.126521,0
粗描近 (n),粗描近,,notion,1,0,1,1,0,1,0.004198,14,0.118682,0.126521,0
细波 (n),细波,,notion,1,0,1,1,0,1,0.004198,14,0.118682,0.126521,0
浙省 (n),浙省,,notion,1,0,1,1,0,1,0.002164,4,0.375,0.472222,0
献辞 (n),献辞,,notion,1,0,1,1,0,1,0.002591,14,0.120112,0.126345,0
春雷 (n),春雷,,notion,1,0,1,1,0,1,0.013325,10,0.186409,0.199968,0
名词 (n),名词,,notion,1,0,1,1,0,1,0.004268,2,0.533333,0.5625,0
其人 (n),其人,,notion,1,0,1,1,0,1,0.005773,12,0.156,0.167729,0
浦口 (n),浦口,,notion,1,0,1,1,0,1,0.00344,16,0.090314,0.095385,0
新岁 (n),新岁,,notion,3,0,3,3,0,3,0.154332,10,0.207735,0.231147,144.910606
陈纳德 (n),陈纳德,,notion,1,0,1,1,0,1,0.062678,10,0.199245,0.217076,0
中来 (n),中来,,notion,1,0,1,1,0,1,0.003704,12,0.153491,0.162759,0
法西斯蒂 (n),法西斯蒂,,notion,1,0,1,1,0,1,0.003526,12,0.161797,0.172393,0
佚史 (n),佚史,,notion,1,0,1,4,0,4,0.004743,2,0.529412,0.555556,0
北京 (n),北京,,notion,1,0,1,1,0,1,0.004251,14,0.147242,0.158338,0
一所 (n),一所,,notion,1,0,1,1,0,1,0.081632,10,0.206682,0.228007,0
三八节 (n),三八节,,notion,1,0,1,1,0,1,0.004809,12,0.152034,0.161444,0
震撼 (n),震撼,,notion,1,0,1,1,0,1,0.015054,12,0.180265,0.197451,0
而来 (n),而来,,notion,1,0,1,1,0,1,0.029048,12,0.19077,0.211048,0
圣诞 (n),圣诞,,notion,2,0,2,2,0,2,0.08283,12,0.207543,0.235394,769.738896
神经战 (n),神经战,,notion,1,0,1,1,0,1,0.003426,4,0.444444,0.510417,0
门侧 (n),门侧,,notion,1,0,1,6,0,6,0.00131,1,1,1,0
易长 (n),易长,,notion,1,0,1,1,0,1,0.002164,4,0.375,0.472222,0
进行 (n),进行,,notion,1,0,1,1,0,1,0.008077,12,0.153229,0.16477,0
