Id,Label,type,type2,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,color
交大鸣社,交大鸣社,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
亨利,亨利,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
仁沛,仁沛,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
仇肇曾,仇肇曾,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
仞夐,仞夐,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
令狐,令狐,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
令狐玄,令狐玄,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
以沛,以沛,author,author,0,2,2,0,4,4,0.028798,6,0.27237,0.292524,5750.501219,"#B4B4B4"
以沛译,以沛译,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
以群,以群,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
仲兄,仲兄,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
任乃强,任乃强,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
任九皋,任九皋,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
任叔永（鸿隽）,任叔永（鸿隽）,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
任可忠,任可忠,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
任家邦,任家邦,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
任雄,任雄,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
企新,企新,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
伊布拉因·阿尔敏沙林,伊布拉因·阿尔敏沙林,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
伊查柯夫,伊查柯夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伍昆,伍昆,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
伍明,伍明,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
伍焕林,伍焕林,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
伍眞,伍眞,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
伏夫吉柯夫,伏夫吉柯夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伟夫,伟夫,author,author,0,1,1,0,3,3,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
伟晨,伟晨,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
伯识,伯识,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
伯迦,伯迦,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
但尼,但尼,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
佐文,佐文,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
何光楣,何光楣,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
何公敢,何公敢,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
《展望》,《展望》,journal,journal,372,0,372,967,0,967,0.228263,5,0.34482,0.367073,2229616.65449,"#00EB00"
何其,何其,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
何凝,何凝,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
何华,何华,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
何奇,何奇,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
何子光,何子光,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何尺,何尺,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
何幸之,何幸之,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
何彭,何彭,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
何时,何时,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
何明,何明,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
何流,何流,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
何清云,何清云,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
何灵,何灵,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
何琛,何琛,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
何经沛,何经沛,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
何肇发,何肇发,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何蓬,何蓬,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
何蕴冰,何蕴冰,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
余一尘,余一尘,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
余不懈,余不懈,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
余为群,余为群,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
余元,余元,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
余克信,余克信,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
余初侨,余初侨,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
余孟如,余孟如,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
余平,余平,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
余德辉,余德辉,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
余心,余心,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
余慕古,余慕古,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
余景文,余景文,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
余松辛,余松辛,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
余纪泽,余纪泽,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
余遂初,余遂初,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
余长甲,余长甲,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
佛若,佛若,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
依羣,依羣,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
依里奥特,依里奥特,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
侪文,侪文,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
侯彬,侯彬,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
侯朗如,侯朗如,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
侯绍章,侯绍章,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
保生,保生,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
俞仲,俞仲,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
俞大栋,俞大栋,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
俞寰澄,俞寰澄,author,author,0,2,2,0,4,4,0.016495,6,0.262962,0.27492,1956.768256,"#B4B4B4"
俞平伯,俞平伯,author,author,0,3,3,0,3,3,0.008029,4,0.254426,0.258721,1075.770149,"#B4B4B4"
俞庆棠,俞庆棠,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
俞晨,俞晨,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
倍雷维泰洛,倍雷维泰洛,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
候彬,候彬,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
倩云,倩云,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
倪正和,倪正和,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
傅传经,傅传经,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
傅奇,傅奇,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
傅斯年,傅斯年,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
傅省三,傅省三,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
傅统先,傅统先,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
储伟,储伟,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
儒柯夫,儒柯夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
元化,元化,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
元基,元基,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
元方,元方,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
元白,元白,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
光炎,光炎,author,author,0,1,1,0,5,5,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
克拉夫成柯,克拉夫成柯,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
克科,克科,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
克雷格,克雷格,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
克雷莫娃,克雷莫娃,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
克鲁彼尼珂夫,克鲁彼尼珂夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
公笋,公笋,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
公诚,公诚,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
关外月,关外月,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
其生,其生,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
兹伐维奇,兹伐维奇,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
冯大麟,冯大麟,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
冯明源,冯明源,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
冯明章,冯明章,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
冯越,冯越,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
冯达生,冯达生,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
冰波,冰波,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
冶秋,冶秋,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
冷御秋,冷御秋,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
冷火,冷火,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
凌卓,凌卓,author,author,0,1,1,0,6,6,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
凌鸿勋,凌鸿勋,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
凡影,凡影,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
列文,列文,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
列斯聂斯基,列斯聂斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
刘不同,刘不同,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
刘世英,刘世英,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
刘乃诚,刘乃诚,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
刘义,刘义,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
刘书春,刘书春,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘云舫,刘云舫,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
刘令璧,刘令璧,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘任民,刘任民,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘光灾,刘光灾,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘勉,刘勉,author,author,0,3,3,0,3,3,0.01601,6,0.261239,0.271841,2558.462932,"#B4B4B4"
刘友棠,刘友棠,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
刘善本,刘善本,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
刘圣培,刘圣培,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘庸孙,刘庸孙,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
刘延诚,刘延诚,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘廷识,刘廷识,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘建绪,刘建绪,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘德生,刘德生,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘恒励,刘恒励,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘振东,刘振东,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘斐荪,刘斐荪,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘朗,刘朗,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
刘朝阳,刘朝阳,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘枫,刘枫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
刘澄,刘澄,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘火子,刘火子,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
刘玉傑,刘玉傑,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘盛亚,刘盛亚,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
刘禹轩,刘禹轩,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘绍中,刘绍中,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘维炽,刘维炽,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘良佐,刘良佐,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘英臣,刘英臣,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘裕山,刘裕山,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘超武,刘超武,author,author,0,1,1,0,2,2,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
刘难方,刘难方,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
则鸣,则鸣,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
刚毅,刚毅,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
加香,加香,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
劳生,劳生,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
勃克,勃克,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勃拉斯拉夫斯基,勃拉斯拉夫斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勃拉金,勃拉金,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勃朗特曼,勃朗特曼,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勃洛德斯基,勃洛德斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勃郎登堡斯基,勃郎登堡斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
包华国,包华国,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
包惠僧,包惠僧,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
化苇,化苇,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
北方,北方,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
匝开莫,匝开莫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
匡远怀,匡远怀,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
千斯,千斯,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
华光,华光,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
华夏,华夏,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
华子明,华子明,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
华尔嘉,华尔嘉,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
华景芳,华景芳,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
华梅,华梅,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
华献,华献,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
单子明,单子明,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
南君,南君,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
南宫遥,南宫遥,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
南星,南星,author,author,0,1,1,0,3,3,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
卜化人,卜化人,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
卡农尼柯夫,卡农尼柯夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡明斯基,卡明斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡罗顿,卡罗顿,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡龙,卡龙,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卢永明,卢永明,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
卢镜,卢镜,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
卫韧,卫韧,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
即兴,即兴,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
卿麐诗,卿麐诗,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
厚生,厚生,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
原野,原野,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
友民,友民,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
友谷,友谷,author,author,0,2,2,0,2,2,0.028798,6,0.27237,0.292524,5750.501219,"#B4B4B4"
叙伦,叙伦,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
古传贤,古传贤,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
古罗维奇,古罗维奇,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
台良,台良,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
史__,史__,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
史丹,史丹,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
史吉波伏伊,史吉波伏伊,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
史塔洛诺索夫,史塔洛诺索夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
史密列夫,史密列夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
史明哲,史明哲,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
史立常,史立常,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
史良,史良,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
史英,史英,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
史迪瓦特,史迪瓦特,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
史量,史量,author,author,0,2,2,0,2,2,0.028798,6,0.27237,0.292524,5750.501219,"#B4B4B4"
史镜涵,史镜涵,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
叶尔莫林斯基,叶尔莫林斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶尔马什夫,叶尔马什夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶文科,叶文科,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶毅,叶毅,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
叶甫谢夫,叶甫谢夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶章和,叶章和,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
叶耳肖夫,叶耳肖夫,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
叶锋,叶锋,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
叶馨,叶馨,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
司徒潮,司徒潮,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
司马,司马,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吉尔波丁,吉尔波丁,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
吉尔莫,吉尔莫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
吉绍三,吉绍三,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吉茄,吉茄,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
同衡,同衡,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
向板,向板,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
吕义,吕义,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
吕平,吕平,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
吕拙文,吕拙文,author,author,0,1,1,0,7,7,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
吕瑛,吕瑛,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
吕辰辉,吕辰辉,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
君君,君君,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
君既,君既,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
吴××,吴××,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吴世经,吴世经,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
吴中平,吴中平,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吴之椿,吴之椿,author,author,0,3,3,0,3,3,0.041772,4,0.284689,0.310946,52467.572794,"#B4B4B4"
吴争,吴争,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
吴传道,吴传道,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吴伧,吴伧,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吴双丹,吴双丹,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
吴增,吴增,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
