Id,Label,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
大荣,大荣,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
天籁,天籁,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
失名,失名,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
奇英,奇英,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
契之,契之,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
姚士彦,姚士彦,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
姚海峰,姚海峰,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
姜爲致,姜爲致,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
娄水芹,娄水芹,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
子欣,子欣,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
子薯,子薯,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
孔用济,孔用济,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
孙文晋,孙文晋,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孙晓村,孙晓村,author,"#B4B4B4",0,2,2,0,3,3,0.021141,4,0.270309,0.287566,0.00276
孙永澂,孙永澂,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孙进明,孙进明,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孝通,孝通,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孟东邻,孟东邻,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孟庆渊,孟庆渊,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孟昭英,孟昭英,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孟秋蝉,孟秋蝉,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
孟紫明,孟紫明,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孤流,孤流,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
学文,学文,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
学昌,学昌,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
安格尔,安格尔,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
宋保尊,宋保尊,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
宋梦梅,宋梦梅,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
宋次男,宋次男,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
宗文,宗文,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
宗汝成,宗汝成,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
宣相权,宣相权,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
寰澄,寰澄,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
寿进文,寿进文,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
小林,小林,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
小燄,小燄,author,"#B4B4B4",0,1,1,0,1,1,0.003776,6,0.220346,0.232971,0
小诃,小诃,author,"#B4B4B4",0,2,2,0,2,2,0.030228,4,0.275893,0.296926,0.000257
尹捷,尹捷,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
尹放,尹放,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
屏藩,屏藩,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
崔书琴,崔书琴,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
崔敬伯,崔敬伯,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
嶽云,嶽云,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
巴奈·拿乌耳（Nover，B.）,巴奈·拿乌耳（Nover，B.）,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
巴奈·那维尔（Movorr，B.）,巴奈·那维尔（Movorr，B.）,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
巴客,巴客,author,"#B4B4B4",0,2,2,0,4,4,0.030228,4,0.275893,0.296926,0.000257
希元,希元,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
席人,席人,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
席纳,席纳,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
庆德苇,庆德苇,author,"#B4B4B4",0,1,1,0,2,2,0.021658,4,0.268437,0.284236,0
庐芷,庐芷,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
廖哲煌,廖哲煌,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
廖竞存,廖竞存,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
廷光,廷光,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
建庵,建庵,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
张一文,张一文,author,"#B4B4B4",0,1,1,0,2,2,0.033445,6,0.272658,0.296155,0
张世禄,张世禄,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张义,张义,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张义昌,张义昌,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张云横,张云横,author,"#B4B4B4",0,1,1,0,2,2,0.021658,4,0.268437,0.284236,0
张以虚,张以虚,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张佛森,张佛森,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张允中,张允中,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张光铨,张光铨,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张包增元,张包增元,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
张卓然,张卓然,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
张友,张友,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
张叶,张叶,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张国超,张国超,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
张培刚,张培刚,author,"#B4B4B4",0,1,1,0,2,2,0.033445,6,0.272658,0.296155,0
张大伦,张大伦,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张寗远,张寗远,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张庸,张庸,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张强立,张强立,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张愚山,张愚山,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
张方集,张方集,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
张旭初,张旭初,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张明德,张明德,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
张明琴,张明琴,author,"#B4B4B4",0,1,1,0,2,2,0.033445,6,0.272658,0.296155,0
张映南,张映南,author,"#B4B4B4",0,1,1,0,1,1,0.003776,6,0.220346,0.232971,0
张曼筠,张曼筠,author,"#B4B4B4",0,1,1,0,2,2,0.007946,6,0.24731,0.258205,0
张本,张本,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张汉清,张汉清,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张沅长,张沅长,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张籍,张籍,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
张绍先,张绍先,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张继勋,张继勋,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张耀武,张耀武,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
张道清,张道清,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张雪非,张雪非,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张高峰,张高峰,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
彭克昔,彭克昔,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
彭翰,彭翰,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
徐中玉,徐中玉,author,"#B4B4B4",0,5,5,0,12,12,0.091081,4,0.334433,0.376549,0.006521
徐偶若,徐偶若,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
徐傅霖,徐傅霖,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
徐季明,徐季明,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
徐敬,徐敬,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
徐朴敬,徐朴敬,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
徐毓枬,徐毓枬,author,"#B4B4B4",0,3,3,0,12,12,0.044043,4,0.285663,0.312526,0.001329
徐行,徐行,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
德明,德明,author,"#B4B4B4",0,2,2,0,4,4,0.036087,4,0.280992,0.305148,0.000402
志伊,志伊,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
怀霜,怀霜,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
怒涛,怒涛,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
思蓝,思蓝,author,"#B4B4B4",0,2,2,0,2,2,0.04139,4,0.286035,0.31299,0.003674
怡波,怡波,author,"#B4B4B4",0,1,1,0,3,3,0.015799,4,0.264026,0.276457,0
悲厂,悲厂,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
悲声,悲声,author,"#B4B4B4",0,1,1,0,1,1,0.003776,6,0.220346,0.232971,0
戒庵,戒庵,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
戚可诹,戚可诹,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
戚殿萱,戚殿萱,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
扬可扬,扬可扬,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
援静,援静,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
放翁句,放翁句,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
敢为,敢为,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
文丑,文丑,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
文元,文元,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
文弼成,文弼成,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
文秀村,文秀村,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
文继武,文继武,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
新生,新生,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
方东旭,方东旭,author,"#B4B4B4",0,2,2,0,8,8,0.030228,4,0.275893,0.296926,0.000257
方兰汝,方兰汝,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
方向之,方向之,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
方建民,方建民,author,"#B4B4B4",0,1,1,0,9,9,0.011035,6,0.254049,0.266494,0
方林僊,方林僊,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
方瑛,方瑛,author,"#B4B4B4",0,2,2,0,2,2,0.036087,4,0.280992,0.305148,0.000402
方秋苇,方秋苇,author,"#B4B4B4",0,2,2,0,3,3,0.049244,4,0.293162,0.323615,0.001928
方稜,方稜,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
方苞,方苞,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
方锦,方锦,author,"#B4B4B4",0,1,1,0,5,5,0.011035,6,0.254049,0.266494,0
施克,施克,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
施安娜,施安娜,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
施若霖,施若霖,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
无垢,无垢,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
时昭瀞,时昭瀞,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
时风,时风,author,"#B4B4B4",0,2,2,0,2,2,0.027408,4,0.272245,0.290855,0.00016
明伦,明伦,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
易文,易文,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
易明,易明,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
星五,星五,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
曦诒,曦诒,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
曹文羣,曹文羣,author,"#B4B4B4",0,1,1,0,2,2,0.002718,6,0.214907,0.226617,0
曹燮明,曹燮明,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
曹立名,曹立名,author,"#B4B4B4",0,1,1,0,2,2,0.021658,4,0.268437,0.284236,0
曼容,曼容,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
曾乾,曾乾,author,"#B4B4B4",0,1,1,0,2,2,0.033445,6,0.272658,0.296155,0
曾景初,曾景初,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
曾炳钧,曾炳钧,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
曾进,曾进,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
望月,望月,author,"#B4B4B4",0,2,2,0,7,7,0.030228,4,0.275893,0.296926,0.000257
未名,未名,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
朱凤鸣,朱凤鸣,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
朱启平,朱启平,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
朱咏沂,朱咏沂,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
朱喜庆,朱喜庆,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
朱声绂,朱声绂,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
朱天心,朱天心,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
朱守一,朱守一,author,"#B4B4B4",0,1,1,0,2,2,0.011035,6,0.254049,0.266494,0
朱斯煌,朱斯煌,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
朱本源,朱本源,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
朱洁夫,朱洁夫,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
朱碧波,朱碧波,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
朱福建,朱福建,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
朱綘,朱綘,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
朱绛,朱绛,author,"#B4B4B4",0,2,2,0,2,2,0.037458,4,0.283045,0.308373,0.000641
朱鸣冈,朱鸣冈,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
李一荣,李一荣,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
李一雯,李一雯,author,"#B4B4B4",0,2,2,0,2,2,0.037458,4,0.283045,0.308373,0.000641
李之显,李之显,author,"#B4B4B4",0,1,1,0,2,2,0.021658,4,0.268437,0.284236,0
李仁柳,李仁柳,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
李伯森,李伯森,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
李俊谟,李俊谟,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李克佐,李克佐,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李剑华,李剑华,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
李定中,李定中,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
李巖,李巖,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李幕白,李幕白,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李康民,李康民,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
李微尘,李微尘,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
李怀仁,李怀仁,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
李恭宇,李恭宇,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李惠林,李惠林,author,"#B4B4B4",0,1,1,0,2,2,0.015799,4,0.264026,0.276457,0
李慕曰,李慕曰,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李振周,李振周,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李文奎,李文奎,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
李文平,李文平,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李昂季叶夫,李昂季叶夫,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
李显承,李显承,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
李晓岚,李晓岚,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李木子,李木子,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
李殷民,李殷民,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李烛尘,李烛尘,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李理黄,李理黄,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李瑜,李瑜,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李瑶,李瑶,author,"#B4B4B4",0,1,1,0,1,1,0.003776,6,0.220346,0.232971,0
李璜,李璜,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
李盛,李盛,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李紫翔,李紫翔,author,"#B4B4B4",0,2,2,0,2,2,0.027408,4,0.272245,0.290855,0.00016
李纯青,李纯青,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李铁民,李铁民,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
李韵斯,李韵斯,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
杜明,杜明,author,"#B4B4B4",0,1,1,0,2,2,0.021658,4,0.268437,0.284236,0
杞人,杞人,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
杨不平,杨不平,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
杨伯常,杨伯常,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
杨作英,杨作英,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
杨光时,杨光时,author,"#B4B4B4",0,2,2,0,2,2,0.055103,4,0.297935,0.330445,0.001334
杨六章,杨六章,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
杨同芳,杨同芳,author,"#B4B4B4",0,2,2,0,2,2,0.040157,6,0.280912,0.309731,0.006381
杨奚水,杨奚水,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
杨庆堃,杨庆堃,author,"#B4B4B4",0,1,1,0,5,5,0.033445,6,0.272658,0.296155,0
杨惠康,杨惠康,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
杨时雨,杨时雨,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
杨明洁,杨明洁,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
杨深,杨深,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
杨绛,杨绛,author,"#B4B4B4",0,1,1,0,2,2,0.033445,6,0.272658,0.296155,0
杨羽震,杨羽震,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
杨育才,杨育才,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
杨采夫,杨采夫,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
林丽,林丽,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
林之英,林之英,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
林冬,林冬,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
林国健,林国健,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
林子木,林子木,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
林安鹏,林安鹏,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
林峰,林峰,author,"#B4B4B4",0,1,1,0,1,1,0.003776,6,0.220346,0.232971,0
林枫,林枫,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
林楚,林楚,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
林菁,林菁,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
林迈可,林迈可,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
树之,树之,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
栗寄沧,栗寄沧,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
根室,根室,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
梁华仪,梁华仪,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
梁实秋,梁实秋,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
梁马,梁马,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
梅友仁,梅友仁,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
梅碧华,梅碧华,author,"#B4B4B4",0,2,2,0,2,2,0.027408,4,0.272245,0.290855,0.00016
梦飞,梦飞,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
欧文,欧文,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
欧石,欧石,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
欧阳澄,欧阳澄,author,"#B4B4B4",0,1,1,0,2,2,0.002718,6,0.214907,0.226617,0
欧阳牧堂,欧阳牧堂,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
殷怀远,殷怀远,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
毛一心,毛一心,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
水建彤,水建彤,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
江帆,江帆,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
江恒源,江恒源,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
汪叔棣,汪叔棣,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
汪竹一,汪竹一,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
汪静远,汪静远,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
沈从文,沈从文,author,"#B4B4B4",0,2,2,0,2,2,0.010598,4,0.259077,0.267518,0.000449
沈光沛,沈光沛,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
沈志廉,沈志廉,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
沈新民,沈新民,author,"#B4B4B4",0,1,1,0,2,2,0.011035,6,0.254049,0.266494,0
沈炼之,沈炼之,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
沈犁,沈犁,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
沈衡若,沈衡若,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
沙汀,沙汀,author,"#B4B4B4",0,1,1,0,1,1,0.00575,4,0.254507,0.258749,0
洪泽,洪泽,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
洪潮,洪潮,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
派拉图夫,派拉图夫,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
流金,流金,author,"#B4B4B4",0,4,4,0,5,5,0.043103,4,0.28558,0.312505,0.00094
