Source,Target,Type,Id,Label,Weight,author,year,place,MMNT-EdgeType
《周报(上海1945)》,《正报》,Undirected,59894,journal-journal,1334,,,,journal<--->journal
《周报(上海1945)》,《中建》,Undirected,59895,journal-journal,694,,,,journal<--->journal
《周报(上海1945)》,《民主:桂林版》,Undirected,59896,journal-journal,1492,,,,journal<--->journal
《周报(上海1945)》,《民主周刊(北平)》,Undirected,59897,journal-journal,792,,,,journal<--->journal
《周报(上海1945)》,《解放》,Undirected,59898,journal-journal,173,,,,journal<--->journal
《周报(上海1945)》,《光明报》,Undirected,59899,journal-journal,1025,,,,journal<--->journal
《民主周刊(昆明)》,《文萃》,Undirected,59900,journal-journal,2067,,,,journal<--->journal
《民主周刊(昆明)》,《民主(重庆)》,Undirected,59901,journal-journal,473,,,,journal<--->journal
《民主周刊(昆明)》,《再生》,Undirected,59902,journal-journal,1179,,,,journal<--->journal
《民主周刊(昆明)》,《中华论坛》,Undirected,59903,journal-journal,427,,,,journal<--->journal
《民主周刊(昆明)》,《观察》,Undirected,59904,journal-journal,422,,,,journal<--->journal
《民主周刊(昆明)》,《正报》,Undirected,59905,journal-journal,525,,,,journal<--->journal
《民主周刊(昆明)》,《中建》,Undirected,59906,journal-journal,371,,,,journal<--->journal
《民主周刊(昆明)》,《民主:桂林版》,Undirected,59907,journal-journal,612,,,,journal<--->journal
《民主周刊(昆明)》,《民主周刊(北平)》,Undirected,59908,journal-journal,436,,,,journal<--->journal
《民主周刊(昆明)》,《解放》,Undirected,59909,journal-journal,83,,,,journal<--->journal
《民主周刊(昆明)》,《光明报》,Undirected,59910,journal-journal,434,,,,journal<--->journal
《文萃》,《民主(重庆)》,Undirected,59911,journal-journal,1363,,,,journal<--->journal
《文萃》,《再生》,Undirected,59912,journal-journal,6514,,,,journal<--->journal
《文萃》,《中华论坛》,Undirected,59913,journal-journal,2060,,,,journal<--->journal
《文萃》,《观察》,Undirected,59914,journal-journal,2043,,,,journal<--->journal
《文萃》,《正报》,Undirected,59915,journal-journal,2894,,,,journal<--->journal
《文萃》,《中建》,Undirected,59916,journal-journal,1452,,,,journal<--->journal
《文萃》,《民主:桂林版》,Undirected,59917,journal-journal,2639,,,,journal<--->journal
《文萃》,《民主周刊(北平)》,Undirected,59918,journal-journal,1269,,,,journal<--->journal
《文萃》,《解放》,Undirected,59919,journal-journal,345,,,,journal<--->journal
《文萃》,《光明报》,Undirected,59920,journal-journal,1862,,,,journal<--->journal
《民主(重庆)》,《再生》,Undirected,59921,journal-journal,1008,,,,journal<--->journal
《民主(重庆)》,《中华论坛》,Undirected,59922,journal-journal,241,,,,journal<--->journal
《民主(重庆)》,《观察》,Undirected,59923,journal-journal,352,,,,journal<--->journal
《民主(重庆)》,《正报》,Undirected,59924,journal-journal,284,,,,journal<--->journal
《民主(重庆)》,《中建》,Undirected,59925,journal-journal,353,,,,journal<--->journal
《民主(重庆)》,《民主:桂林版》,Undirected,59926,journal-journal,435,,,,journal<--->journal
《民主(重庆)》,《民主周刊(北平)》,Undirected,59927,journal-journal,289,,,,journal<--->journal
《民主(重庆)》,《解放》,Undirected,59928,journal-journal,49,,,,journal<--->journal
《民主(重庆)》,《光明报》,Undirected,59929,journal-journal,220,,,,journal<--->journal
《再生》,《中华论坛》,Undirected,59930,journal-journal,967,,,,journal<--->journal
《再生》,《观察》,Undirected,59931,journal-journal,1025,,,,journal<--->journal
《再生》,《正报》,Undirected,59932,journal-journal,1037,,,,journal<--->journal
《再生》,《中建》,Undirected,59933,journal-journal,902,,,,journal<--->journal
《再生》,《民主:桂林版》,Undirected,59934,journal-journal,1289,,,,journal<--->journal
《再生》,《民主周刊(北平)》,Undirected,59935,journal-journal,664,,,,journal<--->journal
《再生》,《解放》,Undirected,59936,journal-journal,129,,,,journal<--->journal
《再生》,《光明报》,Undirected,59937,journal-journal,763,,,,journal<--->journal
《中华论坛》,《观察》,Undirected,59938,journal-journal,373,,,,journal<--->journal
《中华论坛》,《正报》,Undirected,59939,journal-journal,432,,,,journal<--->journal
《中华论坛》,《中建》,Undirected,59940,journal-journal,287,,,,journal<--->journal
《中华论坛》,《民主:桂林版》,Undirected,59941,journal-journal,477,,,,journal<--->journal
《中华论坛》,《民主周刊(北平)》,Undirected,59942,journal-journal,242,,,,journal<--->journal
《中华论坛》,《解放》,Undirected,59943,journal-journal,55,,,,journal<--->journal
《中华论坛》,《光明报》,Undirected,59944,journal-journal,392,,,,journal<--->journal
《观察》,《正报》,Undirected,59945,journal-journal,506,,,,journal<--->journal
《观察》,《中建》,Undirected,59946,journal-journal,310,,,,journal<--->journal
《观察》,《民主:桂林版》,Undirected,59947,journal-journal,577,,,,journal<--->journal
《观察》,《民主周刊(北平)》,Undirected,59948,journal-journal,190,,,,journal<--->journal
《观察》,《解放》,Undirected,59949,journal-journal,63,,,,journal<--->journal
《观察》,《光明报》,Undirected,59950,journal-journal,362,,,,journal<--->journal
《正报》,《中建》,Undirected,59951,journal-journal,691,,,,journal<--->journal
《正报》,《民主:桂林版》,Undirected,59952,journal-journal,683,,,,journal<--->journal
《正报》,《民主周刊(北平)》,Undirected,59953,journal-journal,437,,,,journal<--->journal
《正报》,《解放》,Undirected,59954,journal-journal,118,,,,journal<--->journal
《正报》,《光明报》,Undirected,59955,journal-journal,456,,,,journal<--->journal
《中建》,《民主:桂林版》,Undirected,59956,journal-journal,524,,,,journal<--->journal
《中建》,《民主周刊(北平)》,Undirected,59957,journal-journal,232,,,,journal<--->journal
《中建》,《解放》,Undirected,59958,journal-journal,30,,,,journal<--->journal
《中建》,《光明报》,Undirected,59959,journal-journal,189,,,,journal<--->journal
《民主:桂林版》,《民主周刊(北平)》,Undirected,59960,journal-journal,333,,,,journal<--->journal
《民主:桂林版》,《解放》,Undirected,59961,journal-journal,79,,,,journal<--->journal
《民主:桂林版》,《光明报》,Undirected,59962,journal-journal,472,,,,journal<--->journal
《民主周刊(北平)》,《解放》,Undirected,59963,journal-journal,68,,,,journal<--->journal
《民主周刊(北平)》,《光明报》,Undirected,59964,journal-journal,230,,,,journal<--->journal
《解放》,《光明报》,Undirected,59965,journal-journal,53,,,,journal<--->journal
