Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
僵尸 (n),僵尸,,notion,1,0,1,1,0,1,0.000376,10,0.171023,0.175748,0
陈立复(1946),陈立复,,author,0,3,3,0,3,3,0.004793,9,0.212368,0.221901,15876.842643
三天 (n),三天,,notion,1,0,1,1,0,1,0.000438,10,0.17517,0.180278,0
陈立夫(1946),陈立夫,,author,0,2,2,0,2,2,0.001599,10,0.190669,0.197811,267.82518
陈章甫(1946),陈章甫,,author,0,3,3,0,3,3,0.002468,10,0.199857,0.208106,1600.197379
陈竺同(1946),陈竺同,,author,0,3,3,0,3,3,0.020629,9,0.233691,0.249495,20713.041096
古代 (n),古代,,notion,2,0,2,2,0,2,0.002015,10,0.19786,0.207544,69.651095
奴隶制 (n),奴隶制,,notion,1,0,1,1,0,1,0.000796,10,0.189427,0.197342,0
陈虞孙(1946),陈虞孙,,author,0,1,1,0,1,1,0.000308,1,1,1,0
小型 (n),小型,,notion,1,0,1,1,0,1,0.000308,1,1,1,0
基频 (n),基频,,notion,1,0,1,1,0,1,0.0005,11,0.168438,0.172848,0
宗教 (n),宗教,,notion,2,0,2,2,0,2,0.000914,11,0.172726,0.177894,156.241182
教徒 (n),教徒,,notion,1,0,1,1,0,1,0.0005,11,0.168438,0.172848,0
是不是 (n),是不是,,notion,2,0,2,2,0,2,0.00939,9,0.229745,0.242328,13021.07788
西方人 (n),西方人,,notion,1,0,1,1,0,1,0.0005,11,0.168438,0.172848,0
陈闲(1946),陈闲,,author,0,3,3,0,3,3,0.006871,9,0.21742,0.228431,2746.295723
陈震中(1946),陈震中,,author,0,3,3,0,3,3,0.003007,9,0.204953,0.213748,14573.604748
血痕 (n),血痕,,notion,1,0,1,1,0,1,0.000391,10,0.170094,0.174957,0
陟崔(1946),陟崔,,author,0,2,2,0,2,2,0.001562,11,0.190155,0.197217,37.361814
陶大镛(1946),陶大镛,,author,0,3,3,0,3,3,0.009138,9,0.220334,0.232091,1358.291807
陶孟和(1946),陶孟和,,author,0,2,2,0,2,2,0.017664,9,0.22939,0.244057,694.822738
两年 (n),两年,,notion,3,0,3,3,0,3,0.002245,10,0.200724,0.21021,30109.268914
以为 (n),以为,,notion,1,0,1,1,0,1,0.001428,10,0.197542,0.206562,0
求爱 (n),求爱,,notion,1,0,1,1,0,1,0.001428,10,0.197542,0.206562,0
海德公园 (n),海德公园,,notion,1,0,1,1,0,1,0.001428,10,0.197542,0.206562,0
英国式 (n),英国式,,notion,1,0,1,1,0,1,0.001428,10,0.197542,0.206562,0
还给 (n),还给,,notion,2,0,2,2,0,2,0.001986,10,0.19989,0.209369,140.41146
邹韬奋 (n),邹韬奋,,notion,1,0,1,1,0,1,0.001428,10,0.197542,0.206562,0
隐扬(1946),隐扬,,author,0,3,3,0,3,3,0.006723,9,0.214931,0.225283,6391.614408
雇均正(1946),雇均正,,author,0,3,3,0,3,3,0.001347,11,0.182326,0.188934,7455.044373
缺少 (n),缺少,,notion,2,0,2,2,0,2,0.000718,12,0.154214,0.158187,0.333333
雪明(1946),雪明,,author,0,2,2,0,2,2,0.002264,9,0.204313,0.212759,66.370351
罗城 (n),罗城,,notion,2,0,2,2,0,2,0.029224,8,0.244948,0.261025,6453.208972
雷剑锋(1946),雷剑锋,,author,0,3,3,0,3,3,0.004215,9,0.210005,0.219526,541.617876
雷天鸣(1946),雷天鸣,,author,0,2,2,0,2,2,0.000677,11,0.162128,0.167071,14532
门户开放 (n),门户开放,,notion,1,0,1,1,0,1,0.000329,12,0.139511,0.142595,0
雷洁琼(1946),雷洁琼,,author,0,1,1,0,1,1,0.000514,11,0.180783,0.187076,0
雷海宗(1946),雷海宗,,author,0,2,2,0,2,2,0.010975,9,0.226233,0.239051,1184.287066
雾城(1946),雾城,,author,0,11,11,0,11,11,0.022822,9,0.233301,0.248021,81145.586627
任重 (n),任重,,notion,1,0,1,1,0,1,0.000936,10,0.18917,0.196533,0
火炬 (n),火炬,,notion,1,0,1,1,0,1,0.000936,10,0.18917,0.196533,0
途艰 (n),途艰,,notion,1,0,1,1,0,1,0.000936,10,0.18917,0.196533,0
马帅 (n),马帅,,notion,1,0,1,1,0,1,0.000936,10,0.18917,0.196533,0
霞玲(1946),霞玲,,author,0,4,4,0,4,4,0.023805,9,0.235188,0.251417,10390.82858
出卖 (n),出卖,,notion,8,0,8,8,0,8,0.006681,10,0.212598,0.224187,43015.141243
靑云(1946),靑云,,author,0,2,2,0,2,2,0.000618,1,1,1,1
之作 (n),之作,,notion,1,0,1,1,0,1,0.000328,2,0.666667,0.75,0
愤世 (n),愤世,,notion,1,0,1,1,0,1,0.000328,2,0.666667,0.75,0
青之(1946),青之,,author,0,2,2,0,2,2,0.012806,9,0.225692,0.238497,1598.883366
青山(1946),青山,,author,0,6,6,0,6,6,0.004708,9,0.21006,0.219727,19411.413925
招待 (n),招待,,notion,2,0,2,2,0,2,0.002704,10,0.199129,0.208602,676.86818
筹备会 (n),筹备会,,notion,1,0,1,1,0,1,0.000469,10,0.173597,0.17882,0
青水(1946),青水,,author,0,2,2,0,2,2,0.000862,10,0.180111,0.186591,14532
缆车 (n),缆车,,notion,1,0,1,1,0,1,0.000334,11,0.152624,0.156512,0
青萍(1946),青萍,,author,0,4,4,0,4,4,0.002238,10,0.195997,0.203372,29853.507227
减征 (n),减征,,notion,1,0,1,1,0,1,0.00039,11,0.16388,0.168082,0
加征 (n),加征,,notion,1,0,1,1,0,1,0.00039,11,0.16388,0.168082,0
静之(1946),静之,,author,0,3,3,0,3,3,0.02652,9,0.24002,0.257016,14560.073155
静宜(1946),静宜,,author,0,2,2,0,2,2,0.000738,11,0.165722,0.171069,14532
爱敬 (n),爱敬,,notion,1,0,1,1,0,1,0.000331,12,0.142164,0.145475,0
静远(1946),静远,,author,0,29,29,0,33,33,0.059502,9,0.251902,0.27221,259296.315754
法院 (n),法院,,notion,1,0,1,1,0,1,0.001995,10,0.201218,0.210848,0
统治阶级 (n),统治阶级,,notion,1,0,1,1,0,1,0.001995,10,0.201218,0.210848,0
靳为霖(1946),靳为霖,,author,0,3,3,0,3,3,0.001673,10,0.194737,0.201627,938.794914
暑假 (n),暑假,,notion,3,0,3,3,0,3,0.001771,10,0.19037,0.198179,965.205158
靳以(1946),靳以,,author,0,3,3,0,3,3,0.016167,9,0.228201,0.242519,28132.074471
赛珍珠 (n),赛珍珠,,notion,1,0,1,1,0,1,0.000698,10,0.185804,0.193063,0
韦行余(1946),韦行余,,author,0,3,3,0,3,3,0.01133,9,0.223114,0.235954,30130.734394
活埋 (n),活埋,,notion,2,0,2,2,0,2,0.000949,10,0.182844,0.189524,1490.810901
钱素 (n),钱素,,notion,1,0,1,1,0,1,0.000594,10,0.182417,0.189022,0
韩德培(1946),韩德培,,author,0,2,2,0,2,2,0.003262,9,0.203108,0.211514,651.572696
韩泽芳(1946),韩泽芳,,author,0,3,3,0,3,3,0.023984,9,0.236152,0.252476,15575.194801
韩静(1946),韩静,,author,0,5,5,0,5,5,0.007062,9,0.214272,0.224507,2750.226016
理由 (n),理由,,notion,3,0,3,3,0,3,0.032109,8,0.247509,0.263657,5347.310247
韬盦(1946),韬盦,,author,0,3,3,0,3,3,0.019038,9,0.231842,0.247109,20179.613103
安徽 (n),安徽,,notion,6,0,6,7,0,7,0.003393,10,0.201509,0.211509,1844.217757
购粮 (n),购粮,,notion,1,0,1,1,0,1,0.000757,10,0.18821,0.195894,0
项念青(1946),项念青,,author,0,4,4,0,4,4,0.00728,9,0.216436,0.226862,16415.46296
复发 (n),复发,,notion,1,0,1,1,0,1,0.000504,10,0.177928,0.183425,0
抢救 (n),抢救,,notion,6,0,6,6,0,6,0.005828,10,0.209751,0.221069,1796.626139
项藜(1946),项藜,,author,0,7,7,0,7,7,0.029128,9,0.237774,0.25449,17574.020271
施政纲领 (n),施政纲领,,notion,2,0,2,2,0,2,0.002331,10,0.200386,0.209995,100.214111
人事工作 (n),人事工作,,notion,1,0,1,1,0,1,0.001194,10,0.187143,0.194624,0
基地 (n),基地,,notion,7,0,7,7,0,7,0.009602,10,0.2245,0.237079,8798.137558
工作实绩 (n),工作实绩,,notion,1,0,1,1,0,1,0.001194,10,0.187143,0.194624,0
运动场 (n),运动场,,notion,1,0,1,1,0,1,0.001194,10,0.187143,0.194624,0
雄辩 (n),雄辩,,notion,1,0,1,1,0,1,0.001194,10,0.187143,0.194624,0
顾保之(1946),顾保之,,author,0,6,6,0,6,6,0.014625,9,0.220702,0.233554,21996.384852
虚心接受 (n),虚心接受,,notion,1,0,1,1,0,1,0.000713,10,0.180801,0.187425,0
顾均正(1946),顾均正,,author,0,4,4,0,4,4,0.00493,9,0.211067,0.220409,1614.764198
顾家樑(1946),顾家樑,,author,0,4,4,0,4,4,0.009434,9,0.2199,0.23159,2867.795788
大学生 (n),大学生,,notion,15,0,15,26,0,26,0.062889,8,0.256066,0.274156,98547.832163
香汀(1946),香汀,,author,0,2,2,0,2,2,0.002109,9,0.197844,0.205238,44.445316
马丁(1946),马丁,,author,0,1,1,0,1,1,0.00122,9,0.19926,0.207186,0
马博庵(1946),马博庵,,author,0,3,3,0,3,3,0.022737,9,0.235692,0.251994,3335.185408
中周 (n),中周,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
余感 (n),余感,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
六·二三下关事件 (n),六·二三下关事件,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
六二三下关事件 (n),六二三下关事件,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
再会 (n),再会,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
反美 (n),反美,,notion,7,0,7,7,0,7,0.058408,8,0.256563,0.274379,26201.663446
口号 (n),口号,,notion,3,0,3,3,0,3,0.026939,9,0.244989,0.259683,3455.380602
后语 (n),后语,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
回事 (n),回事,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
因于 (n),因于,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
地步 (n),地步,,notion,2,0,2,2,0,2,0.009392,9,0.230153,0.242679,8509.64809
大礁 (n),大礁,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
如今 (n),如今,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
寺禁 (n),寺禁,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
小组会议 (n),小组会议,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
市长 (n),市长,,notion,4,0,4,4,0,4,0.018121,9,0.237417,0.251105,18112.602918
开幕 (n),开幕,,notion,3,0,3,3,0,3,0.031937,9,0.248883,0.26398,10022.435695
忠告 (n),忠告,,notion,9,0,9,11,0,11,0.054282,8,0.255462,0.272902,53454.206598
总有 (n),总有,,notion,2,0,2,2,0,2,0.009418,9,0.230007,0.242586,6033.053534
惨宁 (n),惨宁,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
拖塌 (n),拖塌,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
敬书 (n),敬书,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
期内 (n),期内,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
校场口 (n),校场口,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
歇手 (n),歇手,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
没出息 (n),没出息,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
父老 (n),父老,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
玩手段 (n),玩手段,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
笑话 (n),笑话,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
糟到 (n),糟到,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
索隐 (n),索隐,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
自侮 (n),自侮,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
茶会 (n),茶会,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
蒋先生 (n),蒋先生,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
补记 (n),补记,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
让步 (n),让步,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
证实 (n),证实,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
评注 (n),评注,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
试笔 (n),试笔,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
费正清 (n),费正清,,notion,2,0,2,2,0,2,0.011232,9,0.231369,0.243976,522.964479
资产阶级 (n),资产阶级,,notion,3,0,3,4,0,4,0.010861,9,0.230511,0.243125,1747.902392
赌气 (n),赌气,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
这样 (n),这样,,notion,7,0,7,7,0,7,0.013177,9,0.231591,0.244742,176603.797053
这样的话 (n),这样的话,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
逆耳之言 (n),逆耳之言,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
非正式 (n),非正式,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
面临 (n),面临,,notion,13,0,13,16,0,16,0.027575,9,0.240314,0.254394,64205.380356
饶舌 (n),饶舌,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
骗惯 (n),骗惯,,notion,1,0,1,1,0,1,0.00889,9,0.229644,0.242102,0
马寅初(1946),马寅初,,author,0,10,10,0,10,10,0.028836,9,0.239144,0.256024,71971.203343
土地税 (n),土地税,,notion,1,0,1,1,0,1,0.001083,10,0.192994,0.201293,0
陶李 (n),陶李,,notion,1,0,1,1,0,1,0.001083,10,0.192994,0.201293,0
马戈(1946),马戈,,author,0,23,23,0,23,23,0.018567,9,0.226926,0.240997,268216.788565
做生 (n),做生,,notion,1,0,1,1,0,1,0.001011,10,0.184957,0.192017,0
原来如此 (n),原来如此,,notion,2,0,2,2,0,2,0.001505,10,0.187554,0.195146,1008.189448
可以 (n),可以,,notion,11,0,11,11,0,11,0.020142,9,0.231465,0.244997,66270.551368
可畏 (n),可畏,,notion,3,0,3,3,0,3,0.010459,9,0.227174,0.240247,12434.553526
报上 (n),报上,,notion,1,0,1,1,0,1,0.001011,10,0.184957,0.192017,0
拉得 (n),拉得,,notion,1,0,1,1,0,1,0.001011,10,0.184957,0.192017,0
洗澡 (n),洗澡,,notion,1,0,1,1,0,1,0.001011,10,0.184957,0.192017,0
闻其声 (n),闻其声,,notion,1,0,1,1,0,1,0.001011,10,0.184957,0.192017,0
难见 (n),难见,,notion,1,0,1,1,0,1,0.001011,10,0.184957,0.192017,0
马敍伦(1946),马敍伦,,author,0,2,2,0,2,2,0.002929,9,0.208679,0.217568,11226.276635
答问 (n),答问,,notion,2,0,2,2,0,2,0.000759,10,0.17289,0.177852,98.85893
马碧莲(1946),马碧莲,,author,0,2,2,0,2,2,0.00188,10,0.188483,0.195823,23.014941
骆闻(1946),骆闻,,author,0,3,3,0,3,3,0.012011,9,0.227053,0.240374,14952.795943
小偷 (n),小偷,,notion,1,0,1,1,0,1,0.000606,10,0.185042,0.191852,0
邓初民 (n),邓初民,,notion,3,0,3,4,0,4,0.030093,8,0.246093,0.262052,7764.577517
劳动 (n),劳动,,notion,4,0,4,4,0,4,0.003774,10,0.203387,0.213467,894.259065
大衆化 (n),大衆化,,notion,1,0,1,1,0,1,0.00171,10,0.199161,0.208561,0
文艺工作者 (n),文艺工作者,,notion,1,0,1,1,0,1,0.00171,10,0.199161,0.208561,0
结构 (n),结构,,notion,5,0,5,7,0,7,0.007671,10,0.213542,0.225481,963.693155
表达思想 (n),表达思想,,notion,1,0,1,1,0,1,0.000855,10,0.190185,0.198167,0
八个 (n),八个,,notion,1,0,1,1,0,1,0.001802,10,0.199577,0.208939,0
记步 (n),记步,,notion,1,0,1,1,0,1,0.001802,10,0.199577,0.208939,0
对比 (n),对比,,notion,2,0,2,2,0,2,0.0026,10,0.201335,0.211103,823.669363
社会性 (n),社会性,,notion,1,0,1,1,0,1,0.000402,10,0.172333,0.177307,0
高言弘(1946),高言弘,,author,0,5,5,0,5,5,0.019487,9,0.229905,0.244433,4448.6646
魏伯(1946),魏伯,,author,0,2,2,0,2,2,0.000677,11,0.160036,0.164623,14532
紫塞 (n),紫塞,,notion,1,0,1,1,0,1,0.00033,12,0.137959,0.140838,0
委屈 (n),委屈,,notion,1,0,1,1,0,1,0.000804,10,0.184244,0.190957,0
巫山 (n),巫山,,notion,1,0,1,1,0,1,0.000804,10,0.184244,0.190957,0
珊瑚 (n),珊瑚,,notion,1,0,1,1,0,1,0.000804,10,0.184244,0.190957,0
行政院 (n),行政院,,notion,1,0,1,1,0,1,0.000804,10,0.184244,0.190957,0
起飞 (n),起飞,,notion,1,0,1,1,0,1,0.000804,10,0.184244,0.190957,0
魏易诚(1946),魏易诚,,author,0,8,8,0,8,8,0.012099,9,0.22376,0.236547,44192.6512
一感 (n),一感,,notion,1,0,1,1,0,1,0.000666,10,0.182849,0.189425,0
战鬥 (n),战鬥,,notion,3,0,3,3,0,3,0.003417,10,0.209866,0.220392,1495.772134
继绩 (n),继绩,,notion,1,0,1,1,0,1,0.000666,10,0.182849,0.189425,0
魏福康(1946),魏福康,,author,0,2,2,0,2,2,0.001042,11,0.183449,0.190169,14532
忆旧 (n),忆旧,,notion,1,0,1,1,0,1,0.000339,12,0.155014,0.159,0
鲁亮(1946),鲁亮,,author,0,2,2,0,2,2,0.003008,9,0.205946,0.2147,14532
沉潜 (n),沉潜,,notion,1,0,1,1,0,1,0.000384,10,0.170778,0.175591,0
鲁山(1946),鲁山,,author,0,4,4,0,8,8,0.006589,9,0.211583,0.221201,1600.811709
做些 (n),做些,,notion,6,0,6,7,0,7,0.012789,9,0.229093,0.241637,8584.450401
鲁逵(1946),鲁逵,,author,0,3,3,0,3,3,0.010274,9,0.220997,0.232949,15804.514758
宣慰 (n),宣慰,,notion,1,0,1,1,0,1,0.000562,10,0.181,0.1872,0
麦逸(1946),麦逸,,author,0,1,1,0,1,1,0.002598,9,0.208655,0.217486,0
黄德馨(1946),黄德馨,,author,0,2,2,0,2,2,0.00557,9,0.214032,0.224303,157.823692
佈置 (n),佈置,,notion,1,0,1,1,0,1,0.003384,10,0.213134,0.224095,0
对外 (n),对外,,notion,6,0,6,6,0,6,0.014335,10,0.228165,0.241156,35825.148252
来临 (n),来临,,notion,1,0,1,1,0,1,0.003384,10,0.213134,0.224095,0
礁石 (n),礁石,,notion,1,0,1,1,0,1,0.003384,10,0.213134,0.224095,0
黄炎培(1946),黄炎培,,author,0,5,5,0,5,5,0.004467,9,0.204572,0.213056,29904.147238
便笺 (n),便笺,,notion,1,0,1,1,0,1,0.000455,10,0.169832,0.174485,0
康庄大道 (n),康庄大道,,notion,1,0,1,1,0,1,0.000455,10,0.169832,0.174485,0
黄秋(1946),黄秋,,author,0,5,5,0,5,5,0.003022,10,0.193122,0.200868,31941.802537
捣毁 (n),捣毁,,notion,1,0,1,1,0,1,0.000427,11,0.161864,0.166255,0
新华日报 (n),新华日报,,notion,1,0,1,1,0,1,0.000427,11,0.161864,0.166255,0
黄药眠(1946),黄药眠,,author,0,31,31,0,31,31,0.093933,9,0.263408,0.285878,212031.721685
生活态度 (n),生活态度,,notion,3,0,3,3,0,3,0.006723,10,0.217902,0.229393,1365.551163
门槛 (n),门槛,,notion,1,0,1,1,0,1,0.002774,10,0.208493,0.21891,0
领导 (n),领导,,notion,10,0,10,10,0,10,0.01935,9,0.233856,0.247603,30389.78078
中国通 (n),中国通,,notion,1,0,1,1,0,1,0.001908,10,0.201007,0.21089,0
吾师 (n),吾师,,notion,2,0,2,2,0,2,0.002679,10,0.204135,0.214447,145.535751
吾爱 (n),吾爱,,notion,2,0,2,2,0,2,0.002679,10,0.204135,0.214447,145.535751
咖啡 (n),咖啡,,notion,1,0,1,1,0,1,0.001908,10,0.201007,0.21089,0
女人 (n),女人,,notion,1,0,1,1,0,1,0.001908,10,0.201007,0.21089,0
尤爱 (n),尤爱,,notion,2,0,2,2,0,2,0.002679,10,0.204135,0.214447,145.535751
惊异 (n),惊异,,notion,1,0,1,1,0,1,0.001908,10,0.201007,0.21089,0
战斗力 (n),战斗力,,notion,1,0,1,1,0,1,0.001908,10,0.201007,0.21089,0
景象 (n),景象,,notion,2,0,2,2,0,2,0.002314,10,0.202401,0.212437,927.030761
汽车团 (n),汽车团,,notion,1,0,1,1,0,1,0.001908,10,0.201007,0.21089,0
翻译官 (n),翻译官,,notion,1,0,1,1,0,1,0.001908,10,0.201007,0.21089,0
黄醒华(1946),黄醒华,,author,0,3,3,0,3,3,0.022407,9,0.235975,0.252357,22671.34795
荒灾 (n),荒灾,,notion,1,0,1,1,0,1,0.000842,10,0.190925,0.19908,0
互斗 (n),互斗,,notion,2,0,2,2,0,2,0.000874,11,0.173435,0.178506,398.720021
民警 (n),民警,,notion,1,0,1,1,0,1,0.000427,11,0.163067,0.167533,0
黄静(1946),黄静,,author,0,2,2,0,2,2,0.000711,11,0.167198,0.172614,14532
案开审 (n),案开审,,notion,1,0,1,1,0,1,0.00033,12,0.143249,0.146596,0
黎卿(1946),黎卿,,author,0,12,12,0,12,12,0.043665,9,0.249592,0.26854,70092.470973
从警 (n),从警,,notion,1,0,1,1,0,1,0.001431,10,0.199742,0.208866,0
黎堡(1946),黎堡,,author,0,2,2,0,2,2,0.002889,9,0.204233,0.213259,14532
隐优 (n),隐优,,notion,1,0,1,1,0,1,0.000381,10,0.169598,0.174585,0
黎宾(1946),黎宾,,author,0,1,1,0,1,1,0.000357,11,0.153888,0.157625,0
黎望(1946),黎望,,author,0,2,2,0,2,2,0.000768,11,0.17154,0.177377,5646.643521
黎民子(1946),黎民子,,author,0,2,2,0,2,2,0.001026,9,0.185183,0.191952,14532
身份证 (n),身份证,,notion,1,0,1,1,0,1,0.000337,10,0.15625,0.160258,0
四百万 (n),四百万,,notion,1,0,1,1,0,1,0.000814,10,0.183153,0.189707,0
摊贩 (n),摊贩,,notion,1,0,1,1,0,1,0.000814,10,0.183153,0.189707,0
灾民 (n),灾民,,notion,1,0,1,1,0,1,0.000814,10,0.183153,0.189707,0
详记 (n),详记,,notion,9,0,9,10,0,10,0.00495,10,0.196077,0.205647,51699.139233
骚动 (n),骚动,,notion,2,0,2,2,0,2,0.001495,10,0.186423,0.193604,327.431785
仲夏夜 (n),仲夏夜,,notion,3,0,3,5,0,5,0.006414,10,0.21594,0.227878,1525.561123
依然 (n),依然,,notion,1,0,1,1,0,1,0.001329,10,0.193446,0.20208,0
噩梦 (n),噩梦,,notion,3,0,3,3,0,3,0.003944,9,0.210486,0.221591,2390.632705
打打 (n),打打,,notion,1,0,1,1,0,1,0.001329,10,0.193446,0.20208,0
扭转 (n),扭转,,notion,1,0,1,1,0,1,0.001329,10,0.193446,0.20208,0
拖下去 (n),拖下去,,notion,1,0,1,1,0,1,0.001329,10,0.193446,0.20208,0
拖拖 (n),拖拖,,notion,1,0,1,1,0,1,0.001329,10,0.193446,0.20208,0
黎群(1946),黎群,,author,0,5,5,0,5,5,0.006185,9,0.213636,0.223677,16410.255596
警震 (n),警震,,notion,1,0,1,1,0,1,0.00049,10,0.176032,0.181388,0
默君(1946),默君,,author,0,7,7,0,7,7,0.038684,9,0.245801,0.264268,37653.21087
战胜 (n),战胜,,notion,1,0,1,1,0,1,0.001254,10,0.197306,0.206283,0
齐人(1946),齐人,,author,0,3,3,0,3,3,0.01479,9,0.229166,0.243045,29063
涌起 (n),涌起,,notion,1,0,1,1,0,1,0.000661,10,0.186442,0.19349,0
潮浪 (n),潮浪,,notion,1,0,1,1,0,1,0.000661,10,0.186442,0.19349,0
龙潜(1946),龙潜,,author,0,4,4,0,4,4,0.019377,9,0.230591,0.24549,8854.057099
（德）马尔苦赛(1946),（德）马尔苦赛,,author,0,6,6,0,6,6,0.01115,9,0.221442,0.233547,36787.729425
变迁 (n),变迁,,notion,3,0,3,3,0,3,0.005393,9,0.217602,0.229172,1103.218376
（意）Fenoaltea，S.(1946),（意）Fenoaltea，S.,,author,0,3,3,0,3,3,0.01215,9,0.221807,0.234317,1172.854183
（美）李普曼(1946),（美）李普曼,,author,0,3,3,0,3,3,0.001347,11,0.182326,0.188934,7455.044373
（美）贝尔纳斯(1946),（美）贝尔纳斯,,author,0,4,4,0,4,4,0.021938,9,0.231975,0.247314,9626.094351
（苏）密哈洛夫(1946),（苏）密哈洛夫,,author,0,3,3,0,3,3,0.014746,9,0.224264,0.237778,3092.280904
（英）索莱(1946),（英）索莱,,author,0,3,3,0,3,3,0.001303,11,0.177446,0.183903,251.476966
南斯拉夫 (n),南斯拉夫,,notion,2,0,2,2,0,2,0.001318,10,0.188532,0.196515,1740.251453
英国人 (n),英国人,,notion,6,0,6,6,0,6,0.003411,10,0.199983,0.209584,5670.582678
潮声(1947),潮声,,author,0,82,82,0,131,131,0.074821,9,0.249515,0.270714,1019694.838818
王亚南(1947),王亚南,,author,0,48,48,0,145,145,0.095986,9,0.262865,0.286248,564109.771665
M.H.(1947),M.H.,,author,0,612,612,0,1122,1122,1,7,0.324231,0.368076,14847035.923638
黄炎培(1947),黄炎培,,author,0,117,117,0,143,143,0.177171,9,0.274368,0.301404,1762991.429642
亮话 (n),亮话,,notion,4,0,4,35,0,35,0.011753,10,0.227288,0.240618,20129.229016
学联 (n),学联,,notion,4,0,4,19,0,19,0.049689,8,0.252752,0.270024,8267.260021
金大均(1947),金大均,,author,0,30,30,0,54,54,0.046824,9,0.235158,0.252228,150036.461598
陌上 (n),陌上,,notion,2,0,2,14,0,14,0.002232,10,0.190394,0.198776,71.450549
余园(1947),余园,,author,0,33,33,0,96,96,0.074384,9,0.25612,0.278015,273258.014954
卫玉(1947),卫玉,,author,0,34,34,0,45,45,0.038033,9,0.239018,0.256376,296978.966976
张君劢(1947),张君劢,,author,0,99,99,0,180,180,0.150285,9,0.272977,0.299181,1206449.90456
方成(1947),方成,,author,0,47,47,0,64,64,0.058656,9,0.24794,0.268682,722791.313863
王艮仲(1947),王艮仲,,author,0,119,119,0,184,184,0.165748,9,0.274037,0.300691,1513216.006646
费孝通(1947),费孝通,,author,0,72,72,0,107,107,0.119331,9,0.268062,0.293324,874591.411588
王厚生(1947),王厚生,,author,0,31,31,0,66,66,0.064009,9,0.248866,0.269063,236499.780337
问答 (n),问答,,notion,4,0,4,12,0,12,0.00428,10,0.205011,0.215793,4744.943715
朱哈娜(1947),朱哈娜,,author,0,6,6,0,48,48,0.012975,9,0.218584,0.230911,11487.443423
自助 (n),自助,,notion,3,0,3,11,0,11,0.006867,10,0.215799,0.227581,590.627675
孙科 (n),孙科,,notion,5,0,5,11,0,11,0.03564,8,0.249361,0.265815,16412.256707
悲华(1947),悲华,,author,0,2,2,0,14,14,0.001042,11,0.183449,0.190169,14532
悲华经舍 (n),悲华经舍,,notion,1,0,1,7,0,7,0.000339,12,0.155014,0.159,0
扬庶威(1947),扬庶威,,author,0,32,32,0,38,38,0.067196,9,0.251737,0.272164,318604.529638
申铭(1947),申铭,,author,0,29,29,0,47,47,0.032017,9,0.237215,0.254017,202337.065096
补斋(1947),补斋,,author,0,22,22,0,33,33,0.009464,10,0.204687,0.213875,224924.790375
