"Id","Label"
"华子明(1947)","华子明"
"华尔嘉(1947)","华尔嘉"
"华景芳(1947)","华景芳"
"华梅(1947)","华梅"
"华献(1947)","华献"
"单子明(1947)","单子明"
"南君(1947)","南君"
"南宫遥(1947)","南宫遥"
"南星(1947)","南星"
"卜化人(1947)","卜化人"
"卡农尼柯夫(1947)","卡农尼柯夫"
"卡明斯基(1947)","卡明斯基"
"卡罗顿(1947)","卡罗顿"
"卡龙(1947)","卡龙"
"卢永明(1947)","卢永明"
"卢镜(1947)","卢镜"
"卫韧(1947)","卫韧"
"即兴(1947)","即兴"
"卿麐诗(1947)","卿麐诗"
"厚生(1947)","厚生"
"原野(1947)","原野"
"友民(1947)","友民"
"友谷(1947)","友谷"
"叙伦(1947)","叙伦"
"古传贤(1947)","古传贤"
"古琹(1947)","古琹"
"古罗维奇(1947)","古罗维奇"
"台良(1947)","台良"
"史__(1947)","史__"
"史丹(1947)","史丹"
"史刚(1947)","史刚"
"史吉波伏伊(1947)","史吉波伏伊"
"史塔洛诺索夫(1947)","史塔洛诺索夫"
"史大林(1947)","史大林"
"史密列夫(1947)","史密列夫"
"史明哲(1947)","史明哲"
"史立常(1947)","史立常"
"史良(1947)","史良"
"史英(1947)","史英"
"史迪瓦特(1947)","史迪瓦特"
"史量(1947)","史量"
"史镜涵(1947)","史镜涵"
"叶圣陶(1947)","叶圣陶"
"叶尔莫林斯基(1947)","叶尔莫林斯基"
"叶尔马什夫(1947)","叶尔马什夫"
"叶文科(1947)","叶文科"
"叶毅(1947)","叶毅"
"叶甫谢夫(1947)","叶甫谢夫"
"叶章和(1947)","叶章和"
"叶耳肖夫(1947)","叶耳肖夫"
"叶萌(1947)","叶萌"
"叶辛(1947)","叶辛"
"叶锋(1947)","叶锋"
"叶馨(1947)","叶馨"
"司徒潮(1947)","司徒潮"
"司马(1947)","司马"
"司马文森(1947)","司马文森"
"吉人(1947)","吉人"
"吉尔波丁(1947)","吉尔波丁"
"吉尔莫(1947)","吉尔莫"
"吉绍三(1947)","吉绍三"
"吉茄(1947)","吉茄"
"同衡(1947)","同衡"
"向板(1947)","向板"
"吕义(1947)","吕义"
"吕平(1947)","吕平"
"吕拙文(1947)","吕拙文"
"吕瑛(1947)","吕瑛"
"吕辰辉(1947)","吕辰辉"
"君君(1947)","君君"
"君既(1947)","君既"
"吴××(1947)","吴××"
"吴世经(1947)","吴世经"
"吴中平(1947)","吴中平"
"吴之椿(1947)","吴之椿"
"吴争(1947)","吴争"
"吴传道(1947)","吴传道"
"吴伧(1947)","吴伧"
"吴双丹(1947)","吴双丹"
"吴增(1947)","吴增"
"吴天(1947)","吴天"
"吴子(1947)","吴子"
"吴宝生(1947)","吴宝生"
"吴家滨(1947)","吴家滨"
"吴希白(1947)","吴希白"
"吴开先(1947)","吴开先"
"吴承禧(1947)","吴承禧"
"吴斐丹(1947)","吴斐丹"
"吴显齐(1947)","吴显齐"
"吴景超(1947)","吴景超"
"吴楠(1947)","吴楠"
"吴求是(1947)","吴求是"
"吴江霖(1947)","吴江霖"
"吴玉章(1947)","吴玉章"
"吴缶(1947)","吴缶"
"吴耀宗(1947)","吴耀宗"
"吴英敬(1947)","吴英敬"
"吴靱(1947)","吴靱"
"周一志(1947)","周一志"
"周华(1947)","周华"
"周叔厚(1947)","周叔厚"
"周叔谦(1947)","周叔谦"
"周天行(1947)","周天行"
"周文鳞(1947)","周文鳞"
"周文麟(1947)","周文麟"
"周明养(1947)","周明养"
"周树声(1947)","周树声"
"周继光(1947)","周继光"
"周继善(1947)","周继善"
"周聪章(1947)","周聪章"
"周至诚(1947)","周至诚"
"周违(1947)","周违"
"周钢鸣(1947)","周钢鸣"
"周锺岐(1947)","周锺岐"
"周问天(1947)","周问天"
"周顗(1947)","周顗"
"周鸿道(1947)","周鸿道"
"咏硕(1947)","咏硕"
"哥尼(1947)","哥尼"
"唐宏达(1947)","唐宏达"
"唐庆果(1947)","唐庆果"
"唐明远(1947)","唐明远"
"唐海(1947)","唐海"
"嘉文(1947)","嘉文"
"地丁(1947)","地丁"
"坎人(1947)","坎人"
"坚夫(1947)","坚夫"
"域槐(1947)","域槐"
"基雅珂夫(1947)","基雅珂夫"
"士宏(1947)","士宏"
"壬又安(1947)","壬又安"
"夏基洛夫(1947)","夏基洛夫"
"夏文炳(1947)","夏文炳"
"夏晴(1947)","夏晴"
"夏楚(1947)","夏楚"
"夏汉(1947)","夏汉"
"夏洛(1947)","夏洛"
"夏诚希(1947)","夏诚希"
"夏风(1947)","夏风"
"多列士(1947)","多列士"
"多尔巧诺夫(1947)","多尔巧诺夫"
"大器(1947)","大器"
"大荣(1947)","大荣"
"天籁(1947)","天籁"
"天高(1947)","天高"
"失名(1947)","失名"
"奇英(1947)","奇英"
"契之(1947)","契之"
"契尔维亚克(1947)","契尔维亚克"
"契珂娃(1947)","契珂娃"
"奥克桑诺夫(1947)","奥克桑诺夫"
"姚士彦(1947)","姚士彦"
"姚庆芳(1947)","姚庆芳"
"姚海峰(1947)","姚海峰"
"姚澄波(1947)","姚澄波"
"姜刃(1947)","姜刃"
"姜可夫(1947)","姜可夫"
"姜爲致(1947)","姜爲致"
"娄水芹(1947)","娄水芹"
"子伦(1947)","子伦"
"子欣(1947)","子欣"
"子薯(1947)","子薯"
"孔用济(1947)","孔用济"
"孙嘉麟(1947)","孙嘉麟"
"孙子超(1947)","孙子超"
"孙敬业(1947)","孙敬业"
"孙文晋(1947)","孙文晋"
"孙明(1947)","孙明"
"孙晓村(1947)","孙晓村"
"孙永澂(1947)","孙永澂"
"孙起孟(1947)","孙起孟"
"孙进明(1947)","孙进明"
"孝通(1947)","孝通"
"孟东邻(1947)","孟东邻"
"孟信徒(1947)","孟信徒"
"孟南(1947)","孟南"
"孟启予(1947)","孟启予"
"孟宪章(1947)","孟宪章"
"孟庆渊(1947)","孟庆渊"
"孟昌(1947)","孟昌"
"孟昭英(1947)","孟昭英"
"孟秋蝉(1947)","孟秋蝉"
"孟紫明(1947)","孟紫明"
"孟铭(1947)","孟铭"
"孟雄飞(1947)","孟雄飞"
"季君勉(1947)","季君勉"
"季方(1947)","季方"
"季真(1947)","季真"
"季米特洛夫(1947)","季米特洛夫"
"季芳(1947)","季芳"
"孤流(1947)","孤流"
"学文(1947)","学文"
"学昌(1947)","学昌"
"宇采(1947)","宇采"
"安基波夫(1947)","安基波夫"
"安娥(1947)","安娥"
"安康宁(1947)","安康宁"
"安格尔(1947)","安格尔"
"安莫(1947)","安莫"
"宋三(1947)","宋三"
"宋保尊(1947)","宋保尊"
"宋子文(1947)","宋子文"
"宋扬(1947)","宋扬"
"宋梦梅(1947)","宋梦梅"
"宋次男(1947)","宋次男"
"宋水(1947)","宋水"
"宋瑞楠(1947)","宋瑞楠"
"宋越伦(1947)","宋越伦"
"宗文(1947)","宗文"
"宗汝成(1947)","宗汝成"
"宗白华(1947)","宗白华"
"定远(1947)","定远"
"宪阳(1947)","宪阳"
"密舒洛维奇(1947)","密舒洛维奇"
"富之的(1947)","富之的"
"寰澄(1947)","寰澄"
"寿延(1947)","寿延"
"寿进文(1947)","寿进文"
"小云(1947)","小云"
"小可(1947)","小可"
"小林(1947)","小林"
"小燄(1947)","小燄"
"小蒂(1947)","小蒂"
"小诃(1947)","小诃"
"尖兵(1947)","尖兵"
"尤琴(1947)","尤琴"
"尤里耶夫(1947)","尤里耶夫"
"尧森(1947)","尧森"
"尹捷(1947)","尹捷"
"尹放(1947)","尹放"
"尹琪(1947)","尹琪"
"屏藩(1947)","屏藩"
"屑石(1947)","屑石"
"山雨(1947)","山雨"
"岁寒(1947)","岁寒"
"崔书琴(1947)","崔书琴"
"崔敬伯(1947)","崔敬伯"
"嶽云(1947)","嶽云"
"工友(1947)","工友"
"巴奈·拿乌耳（Nover，B.）(1947)","巴奈·拿乌耳（Nover，B.）"
"巴奈·那维尔（Movorr，B.）(1947)","巴奈·那维尔（Movorr，B.）"
"巴契里斯(1947)","巴契里斯"
"巴客(1947)","巴客"
"巴尔雪夫斯基(1947)","巴尔雪夫斯基"
"巴希基洛夫(1947)","巴希基洛夫"
"巴放(1947)","巴放"
"巴斯金(1947)","巴斯金"
"巴歇尔斯特尼克(1947)","巴歇尔斯特尼克"
"巴甫洛夫(1947)","巴甫洛夫"
"巴齐列维奇(1947)","巴齐列维奇"
"布朗诺夫(1947)","布朗诺夫"
"布洛夫(1947)","布洛夫"
"布赫洛夫(1947)","布赫洛夫"
"希元(1947)","希元"
"希斯金(1947)","希斯金"
"席人(1947)","席人"
"席林卓夫(1947)","席林卓夫"
"席汝楫(1947)","席汝楫"
"席纳(1947)","席纳"
"平江(1947)","平江"
"广西日报社长(1947)","广西日报社长"
"庄淑(1947)","庄淑"
"庆德苇(1947)","庆德苇"
"庐山(1947)","庐山"
"庐芷(1947)","庐芷"
"庐茨基(1947)","庐茨基"
"库克莱尼克赛(1947)","库克莱尼克赛"
"庭兰(1947)","庭兰"
"庶夫(1947)","庶夫"
"康德拉塞娃(1947)","康德拉塞娃"
"康斯坦丁诺夫斯基(1947)","康斯坦丁诺夫斯基"
"廖令宜(1947)","廖令宜"
"廖哲煌(1947)","廖哲煌"
"廖竞存(1947)","廖竞存"
"廷光(1947)","廷光"
"建功(1947)","建功"
"建华(1947)","建华"
"建庵(1947)","建庵"
"张一文(1947)","张一文"
"张世禄(1947)","张世禄"
"张东前(1947)","张东前"
"张义(1947)","张义"
"张义昌(1947)","张义昌"
"张云夫(1947)","张云夫"
"张云横(1947)","张云横"
"张以虚(1947)","张以虚"
"张佛森(1947)","张佛森"
"张允中(1947)","张允中"
"张光铨(1947)","张光铨"
"张剑(1947)","张剑"
"张包增元(1947)","张包增元"
"张华(1947)","张华"
"张卓然(1947)","张卓然"
"张友(1947)","张友"
"张叶(1947)","张叶"
"张国超(1947)","张国超"
"张培刚(1947)","张培刚"
"张大伦(1947)","张大伦"
"张天乐(1947)","张天乐"
"张守信(1947)","张守信"
"张实(1947)","张实"
"张寗远(1947)","张寗远"
"张庸(1947)","张庸"
"张强立(1947)","张强立"
"张德粹(1947)","张德粹"
"张志和(1947)","张志和"
"张愚山(1947)","张愚山"
"张文田(1947)","张文田"
"张新英(1947)","张新英"
"张方集(1947)","张方集"
"张旭初(1947)","张旭初"
"张明养(1947)","张明养"
"张明德(1947)","张明德"
"张明琴(1947)","张明琴"
"张映南(1947)","张映南"
"张曼筠(1947)","张曼筠"
"张望新(1947)","张望新"
"张本(1947)","张本"
"张正邦(1947)","张正邦"
"张汉清(1947)","张汉清"
"张沅长(1947)","张沅长"
"张治中(1947)","张治中"
"张泉(1947)","张泉"
"张洪如(1947)","张洪如"
"张澜(1947)","张澜"
"张笛(1947)","张笛"
"张籍(1947)","张籍"
"张绍先(1947)","张绍先"
"张继勋(1947)","张继勋"
"张耀武(1947)","张耀武"
"张草原(1947)","张草原"
"张西曼(1947)","张西曼"
"张西超(1947)","张西超"
"张豋(1947)","张豋"
"张道清(1947)","张道清"
"张道真(1947)","张道真"
"张铁夫(1947)","张铁夫"
"张锐(1947)","张锐"
"张锡昌(1947)","张锡昌"
"张雪澄(1947)","张雪澄"
"张雪非(1947)","张雪非"
"张香山(1947)","张香山"
"张高峰(1947)","张高峰"
"强布尔(1947)","强布尔"
"彭克昔(1947)","彭克昔"
"彭学沸(1947)","彭学沸"
"彭德怀(1947)","彭德怀"
"彭志鸿(1947)","彭志鸿"
"彭泽民(1947)","彭泽民"
"彭翰(1947)","彭翰"
"彭良(1947)","彭良"
"彭霖(1947)","彭霖"
"彭麟(1947)","彭麟"
"彼埃尔(1947)","彼埃尔"
"彼得斯基(1947)","彼得斯基"
"彼得洛夫(1947)","彼得洛夫"
"彼杜霍娃(1947)","彼杜霍娃"
"彿罗洛夫(1947)","彿罗洛夫"
"徐世荣(1947)","徐世荣"
"徐中玉(1947)","徐中玉"
"徐仁道(1947)","徐仁道"
"徐偶若(1947)","徐偶若"
"徐傅霖(1947)","徐傅霖"
"徐元璞(1947)","徐元璞"
"徐季明(1947)","徐季明"
"徐康(1947)","徐康"
"徐敬(1947)","徐敬"
"徐朴敬(1947)","徐朴敬"
"徐毓枬(1947)","徐毓枬"
"徐灿(1947)","徐灿"
"徐益棠(1947)","徐益棠"
"徐行(1947)","徐行"
"德明(1947)","德明"
"志中(1947)","志中"
"志伊(1947)","志伊"
"志伟(1947)","志伟"
"怀霜(1947)","怀霜"
"怒涛(1947)","怒涛"
"怒火(1947)","怒火"
"思健(1947)","思健"
"思慕(1947)","思慕"
"思粤(1947)","思粤"
"思经(1947)","思经"
"思蓝(1947)","思蓝"
"怡波(1947)","怡波"
"悲厂(1947)","悲厂"
"悲声(1947)","悲声"
"惠__(1947)","惠__"
"愚君(1947)","愚君"
"戈云(1947)","戈云"
"戈兰特(1947)","戈兰特"
"戈尔维契(1947)","戈尔维契"
"戈洛特凯维奇(1947)","戈洛特凯维奇"
"成城(1947)","成城"
"戒庵(1947)","戒庵"
"戚可诹(1947)","戚可诹"
"戚殿萱(1947)","戚殿萱"
"托尔斯泰(1947)","托尔斯泰"
"扬可扬(1947)","扬可扬"
"扶风(1947)","扶风"
"拉查列夫(1947)","拉查列夫"
"拉铁摩尔(1947)","拉铁摩尔"
"援静(1947)","援静"
"放翁句(1947)","放翁句"
"敏夫(1947)","敏夫"
"敢为(1947)","敢为"
"文丑(1947)","文丑"
"文元(1947)","文元"
"文弼成(1947)","文弼成"
"文愚(1947)","文愚"
"文敬(1947)","文敬"
"文沉(1947)","文沉"
"文珊(1947)","文珊"
"文秀村(1947)","文秀村"
"文继武(1947)","文继武"
"斯特鲁米林(1947)","斯特鲁米林"
"斯诺(1947)","斯诺"
"新生(1947)","新生"
"方与严(1947)","方与严"
"方东旭(1947)","方东旭"
"方兰汝(1947)","方兰汝"
"方兴(1947)","方兴"
"方向之(1947)","方向之"
"方子惠(1947)","方子惠"
"方建民(1947)","方建民"
"方明(1947)","方明"
"方林僊(1947)","方林僊"
"方治平(1947)","方治平"
"方滨(1947)","方滨"
"方瑛(1947)","方瑛"
"方秋苇(1947)","方秋苇"
"方稜(1947)","方稜"
"方苞(1947)","方苞"
"方裕之(1947)","方裕之"
"方远(1947)","方远"
"方锦(1947)","方锦"
"施克(1947)","施克"
"施南(1947)","施南"
"施威德(1947)","施威德"
"施安娜(1947)","施安娜"
"施密莱夫(1947)","施密莱夫"
"施比尔特(1947)","施比尔特"
"施若霖(1947)","施若霖"
"旅人(1947)","旅人"
"无以(1947)","无以"
"无垢(1947)","无垢"
"无爲(1947)","无爲"
"旨远(1947)","旨远"
"时昭瀞(1947)","时昭瀞"
"时有经(1947)","时有经"
"时铃(1947)","时铃"
"时雄(1947)","时雄"
"时风(1947)","时风"
"明伦(1947)","明伦"
"明德(1947)","明德"
"明祥(1947)","明祥"
"明迪(1947)","明迪"
"易文(1947)","易文"
"易明(1947)","易明"
"星五(1947)","星五"
"星德(1947)","星德"
"晓红(1947)","晓红"
"普希金(1947)","普希金"
"普拉多赛维奇(1947)","普拉多赛维奇"
"普朗宁(1947)","普朗宁"
"普雷雪夫斯基(1947)","普雷雪夫斯基"
"景陶(1947)","景陶"
"曦诒(1947)","曦诒"
"曰晃(1947)","曰晃"
"更生(1947)","更生"
"曹孟君(1947)","曹孟君"
"曹文羣(1947)","曹文羣"
"曹斯金(1947)","曹斯金"
"曹燮明(1947)","曹燮明"
"曹禺(1947)","曹禺"
"曹立名(1947)","曹立名"
"曹精一(1947)","曹精一"
"曼容(1947)","曼容"
"曼纽斯基(1947)","曼纽斯基"
"曾乾(1947)","曾乾"
"曾华(1947)","曾华"
"曾景初(1947)","曾景初"
"曾正权(1947)","曾正权"
"曾炳钧(1947)","曾炳钧"
"曾进(1947)","曾进"
"曾锦(1947)","曾锦"
"望月(1947)","望月"
"木乃(1947)","木乃"
"未名(1947)","未名"
"本源(1947)","本源"
"朱凤鸣(1947)","朱凤鸣"
"朱启平(1947)","朱启平"
"朱咏沂(1947)","朱咏沂"
"朱喜庆(1947)","朱喜庆"
"朱声绂(1947)","朱声绂"
"朱天心(1947)","朱天心"
"朱守一(1947)","朱守一"
"朱宕潜(1947)","朱宕潜"
"朱巴(1947)","朱巴"
"朱德(1947)","朱德"
"朱斯煌(1947)","朱斯煌"
"朱本源(1947)","朱本源"
"朱洁夫(1947)","朱洁夫"
"朱碧波(1947)","朱碧波"
"朱祖晦(1947)","朱祖晦"
"朱福建(1947)","朱福建"
"朱綘(1947)","朱綘"
"朱绛(1947)","朱绛"
"朱鸣冈(1947)","朱鸣冈"
"李一荣(1947)","李一荣"
"李一雯(1947)","李一雯"
"李一鸣(1947)","李一鸣"
"李东白(1947)","李东白"
"李乃聪(1947)","李乃聪"
"李义(1947)","李义"
"李之显(1947)","李之显"
"李亚斯(1947)","李亚斯"
"李亚陀夫(1947)","李亚陀夫"
"李仁柳(1947)","李仁柳"
"李传梓(1947)","李传梓"
"李伯森(1947)","李伯森"
"李佬(1947)","李佬"
"李俊谟(1947)","李俊谟"
"李克佐(1947)","李克佐"
"李剑华(1947)","李剑华"
"李加(1947)","李加"
"李北(1947)","李北"
"李卜明(1947)","李卜明"
"李君凡(1947)","李君凡"
"李君猷(1947)","李君猷"
"李国树(1947)","李国树"
"李国桓(1947)","李国桓"
"李夫兴(1947)","李夫兴"
"李宗黄(1947)","李宗黄"
"李定中(1947)","李定中"
"李巖(1947)","李巖"
"李幕白(1947)","李幕白"
"李广田(1947)","李广田"
"李康民(1947)","李康民"
"李微尘(1947)","李微尘"
"李德立(1947)","李德立"
"李怀仁(1947)","李怀仁"
"李思仁(1947)","李思仁"
"李恭宇(1947)","李恭宇"
"李惠林(1947)","李惠林"
"李慕曰(1947)","李慕曰"
"李振周(1947)","李振周"
"李文奎(1947)","李文奎"
"李文平(1947)","李文平"
"李明(1947)","李明"
"李显承(1947)","李显承"
"李晓岚(1947)","李晓岚"
"李曼(1947)","李曼"
"李木子(1947)","李木子"
"李林(1947)","李林"
"李殷民(1947)","李殷民"
"李济深(1947)","李济深"
"李浩培(1947)","李浩培"
"李澈庐(1947)","李澈庐"
"李烛尘(1947)","李烛尘"
"李理黄(1947)","李理黄"
"李琪(1947)","李琪"
"李瑜(1947)","李瑜"
"李瑶(1947)","李瑶"
"李璜(1947)","李璜"
"李盛(1947)","李盛"
"李直(1947)","李直"
"李紫翔(1947)","李紫翔"
"李纯青(1947)","李纯青"
"李维之(1947)","李维之"
"李维汉(1947)","李维汉"
"李英兰(1947)","李英兰"
"李蒙(1947)","李蒙"
"李行(1947)","李行"
"李超(1947)","李超"
"李邈(1947)","李邈"
"李铁民(1947)","李铁民"
"李阿毛(1947)","李阿毛"
"李韵斯(1947)","李韵斯"
"李风(1947)","李风"
"村田铭山(1947)","村田铭山"
"杜克洛(1947)","杜克洛"
"杜明(1947)","杜明"
"杜桐(1947)","杜桐"
"杞人(1947)","杞人"
"来田(1947)","来田"
"杨不平(1947)","杨不平"
"杨人鸿(1947)","杨人鸿"
"杨伯常(1947)","杨伯常"
"杨作英(1947)","杨作英"
"杨光时(1947)","杨光时"
"杨六章(1947)","杨六章"
"杨华(1947)","杨华"
"杨卫玉(1947)","杨卫玉"
"杨及心(1947)","杨及心"
"杨同芳(1947)","杨同芳"
"杨培新(1947)","杨培新"
"杨奚水(1947)","杨奚水"
"杨寳垣(1947)","杨寳垣"
"杨寳瑄(1947)","杨寳瑄"
"杨庆堃(1947)","杨庆堃"
"杨弘(1947)","杨弘"
"杨惠康(1947)","杨惠康"
"杨时(1947)","杨时"
"杨时雨(1947)","杨时雨"
"杨明洁(1947)","杨明洁"
"杨洋(1947)","杨洋"
"杨润卿(1947)","杨润卿"
"杨眞(1947)","杨眞"
"杨绛(1947)","杨绛"
"杨继曾(1947)","杨继曾"
"杨羣(1947)","杨羣"
"杨羽震(1947)","杨羽震"
"杨育才(1947)","杨育才"
"杨西群(1947)","杨西群"
"杨采夫(1947)","杨采夫"
"杨间(1947)","杨间"
"林东(1947)","林东"
"林丽(1947)","林丽"
"林之英(1947)","林之英"
"林仲(1947)","林仲"
"林冬(1947)","林冬"
"林剑光(1947)","林剑光"
"林原(1947)","林原"
"林国健(1947)","林国健"
"林坚(1947)","林坚"
"林如(1947)","林如"
"林子木(1947)","林子木"
"林安鹏(1947)","林安鹏"
"林山(1947)","林山"
"林峰(1947)","林峰"
"林念夫(1947)","林念夫"
"林景亮(1947)","林景亮"
"林枋(1947)","林枋"
"林枫(1947)","林枫"
"林楚(1947)","林楚"
"林江(1947)","林江"
"林淡秋(1947)","林淡秋"
"林焕成(1947)","林焕成"
"林菁(1947)","林菁"
"林觉民(1947)","林觉民"
"林达(1947)","林达"
"林迈可(1947)","林迈可"
"查德(1947)","查德"
"查林(1947)","查林"
"查波兹拉叶夫(1947)","查波兹拉叶夫"
"查波兹拉耶娃(1947)","查波兹拉耶娃"
"柯久烈(1947)","柯久烈"
"柯克朗(1947)","柯克朗"
"柯岗(1947)","柯岗"
"柯米亚特(1947)","柯米亚特"
"柳亚子(1947)","柳亚子"
"柳人(1947)","柳人"
"柳扬(1947)","柳扬"
"树之(1947)","树之"
"树方(1947)","树方"
"栗寄沧(1947)","栗寄沧"
"根室(1947)","根室"
"梁冰(1947)","梁冰"
"梁华仪(1947)","梁华仪"
"梁实秋(1947)","梁实秋"
"梁柏参(1947)","梁柏参"
"梁柱(1947)","梁柱"
"梁潄溟(1947)","梁潄溟"
"梁秀(1947)","梁秀"
"梁章(1947)","梁章"
"梁远(1947)","梁远"
"梁铭（艹汸）(1947)","梁铭（艹汸）"
"梁马(1947)","梁马"
"梅人(1947)","梅人"
"梅友仁(1947)","梅友仁"
"梅查(1947)","梅查"
"梅特维杰夫(1947)","梅特维杰夫"
"梅碧华(1947)","梅碧华"
"梦坚(1947)","梦坚"
"梦飞(1947)","梦飞"
"梭宾诺夫(1947)","梭宾诺夫"
"棘茜(1947)","棘茜"
"椊英(1947)","椊英"
"榆青(1947)","榆青"
"樑燕(1947)","樑燕"
"欧石(1947)","欧石"
"欧耀煌(1947)","欧耀煌"
"欧闵南(1947)","欧闵南"
"欧阳中庸(1947)","欧阳中庸"
"欧阳志远(1947)","欧阳志远"
"欧阳澄(1947)","欧阳澄"
"欧阳牧堂(1947)","欧阳牧堂"
"歇尔比诺夫斯基(1947)","歇尔比诺夫斯基"
"武经绘(1947)","武经绘"
"殷华(1947)","殷华"
"殷怀远(1947)","殷怀远"
"殿军(1947)","殿军"
"每岂(1947)","每岂"
"每文(1947)","每文"
"毕明诺夫(1947)","毕明诺夫"
"毛一心(1947)","毛一心"
"毛泽东(1947)","毛泽东"
"毛礼锐(1947)","毛礼锐"
"毛起鶊(1947)","毛起鶊"
"水建彤(1947)","水建彤"
"水祥云(1947)","水祥云"
"氷松(1947)","氷松"
"永真(1947)","永真"
"汝贤(1947)","汝贤"
"江凌(1947)","江凌"
"江劲(1947)","江劲"
"江帆(1947)","江帆"
"江恒源(1947)","江恒源"
"江枫(1947)","江枫"
"江风(1947)","江风"
"江鸿(1947)","江鸿"
"汤惠荪(1947)","汤惠荪"
"汤铭新(1947)","汤铭新"
"汪竹一(1947)","汪竹一"
"汪静远(1947)","汪静远"
"沈从文(1947)","沈从文"
"沈光沛(1947)","沈光沛"
"沈同衡(1947)","沈同衡"
"沈志廉(1947)","沈志廉"
"沈新民(1947)","沈新民"
"沈炼之(1947)","沈炼之"
"沈犁(1947)","沈犁"
"沈英(1947)","沈英"
"沈茂坊(1947)","沈茂坊"
"沈衡若(1947)","沈衡若"
"沈钟英(1947)","沈钟英"
"沈钧儒(1947)","沈钧儒"
"沙基洛夫(1947)","沙基洛夫"
"沙学浚(1947)","沙学浚"
"沙庇罗(1947)","沙庇罗"
"沙托夫(1947)","沙托夫"
"沙汀(1947)","沙汀"
"沙赫诺夫斯卡亚(1947)","沙赫诺夫斯卡亚"
"法伏尔斯基(1947)","法伏尔斯基"
"波尔代列夫(1947)","波尔代列夫"
"波浪(1947)","波浪"
"波立特(1947)","波立特"
"波里索夫(1947)","波里索夫"
"波高亭(1947)","波高亭"
"波高淑娃(1947)","波高淑娃"
"洛如(1947)","洛如"
"洪泽(1947)","洪泽"
"洪流(1947)","洪流"
"洪深(1947)","洪深"
"洪潮(1947)","洪潮"
"洪遒(1947)","洪遒"
"派拉图夫(1947)","派拉图夫"
"流哨(1947)","流哨"
"流金(1947)","流金"
"浪天(1947)","浪天"
"海天(1947)","海天"
"海山(1947)","海山"
"海林(1947)","海林"
"海棱(1947)","海棱"
"海洋(1947)","海洋"
"海鸥(1947)","海鸥"
"涑之(1947)","涑之"
"涤新(1947)","涤新"
"涵默(1947)","涵默"
"淮阴父老(1947)","淮阴父老"
"深恨(1947)","深恨"
"淳风(1947)","淳风"
"渊如(1947)","渊如"
"温典光(1947)","温典光"
"温康民(1947)","温康民"
"满潮(1947)","满潮"
"漠南(1947)","漠南"
"漾兮(1947)","漾兮"
"潘国宝(1947)","潘国宝"
"潘大悲(1947)","潘大悲"
"潘子明(1947)","潘子明"
"潘家濂(1947)","潘家濂"
"潘星照(1947)","潘星照"
"潘杰莱叶夫(1947)","潘杰莱叶夫"
"潮局(1947)","潮局"
"濮阳星(1947)","濮阳星"
"炎德(1947)","炎德"
"烈风(1947)","烈风"
"焕然(1947)","焕然"
"焦煤(1947)","焦煤"
"熊一平(1947)","熊一平"
"熙春(1947)","熙春"
"爱德华·罗卜(1947)","爱德华·罗卜"
"爱德华茨(1947)","爱德华茨"
"爱莲(1947)","爱莲"
"牛奉先(1947)","牛奉先"
"牛斤两(1947)","牛斤两"
"特罗雅诺夫斯基(1947)","特罗雅诺夫斯基"
"特里纽克(1947)","特里纽克"
"狄超白(1947)","狄超白"
"献公(1947)","献公"
"玉帛(1947)","玉帛"
"玉志(1947)","玉志"
"王世杰(1947)","王世杰"
"王东(1947)","王东"
"王丹(1947)","王丹"
"王亦仁(1947)","王亦仁"
"王仁(1947)","王仁"
"王仲英(1947)","王仲英"
"王伯康(1947)","王伯康"
"王伯达(1947)","王伯达"
"王兆和(1947)","王兆和"
"王先(1947)","王先"
"王先成(1947)","王先成"
"王克浪(1947)","王克浪"
"王兰(1947)","王兰"
"王可平(1947)","王可平"
"王品仪(1947)","王品仪"
"王壁岑(1947)","王壁岑"
"王士倬(1947)","王士倬"
"王士章(1947)","王士章"
"王士蓉(1947)","王士蓉"
"王壬(1947)","王壬"
"王多幹(1947)","王多幹"
"王威(1947)","王威"
"王宛(1947)","王宛"
"王峑(1947)","王峑"
"王崇木(1947)","王崇木"
"王庆全(1947)","王庆全"
"王庆源(1947)","王庆源"
"王庚(1947)","王庚"
"王志诚(1947)","王志诚"
"王念昆(1947)","王念昆"
"王愼甫(1947)","王愼甫"
"王慕蕴(1947)","王慕蕴"
"王执中(1947)","王执中"
"王文新(1947)","王文新"
"王文治(1947)","王文治"
"王昆生(1947)","王昆生"
"王春芳(1947)","王春芳"
"王树尧(1947)","王树尧"
"王楚生(1947)","王楚生"
"王正光(1947)","王正光"
"王正礼(1947)","王正礼"
"王水(1947)","王水"
"王汝涛(1947)","王汝涛"
"王泽农(1947)","王泽农"
"王济昌(1947)","王济昌"
"王济道(1947)","王济道"
"王潜庵(1947)","王潜庵"
"王灿(1947)","王灿"
"王璧岑(1947)","王璧岑"
"王益之(1947)","王益之"
"王眞学(1947)","王眞学"
"王秋逸(1947)","王秋逸"
"王章麟(1947)","王章麟"
"王絜非(1947)","王絜非"
"王统照(1947)","王统照"
"王绳祖(1947)","王绳祖"
"王舜桑(1947)","王舜桑"
"王达富(1947)","王达富"
"王造时(1947)","王造时"
"王遂今(1947)","王遂今"
"王醒觉(1947)","王醒觉"
"王锺琴(1947)","王锺琴"
"王镜晖(1947)","王镜晖"
"王震(1947)","王震"
