Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
五一 (n),五一,,notion,2,0,2,2,0,2,0.0053,10,0.203665,0.215179,439.007446
期间 (n),期间,,notion,1,0,1,1,0,1,0.000673,12,0.161461,0.166943,0
近情 (n),近情,,notion,6,0,6,6,0,6,0.00963,10,0.206804,0.219453,24388.783066
升学 (n),升学,,notion,1,0,1,1,0,1,0.000922,12,0.170606,0.177023,0
杂忆 (n),杂忆,,notion,1,0,1,1,0,1,0.000501,1,1,1,0
国讯 (n),国讯,,notion,3,0,3,3,0,3,0.002357,12,0.161974,0.167478,7
文官 (n),文官,,notion,1,0,1,25,0,25,0.004322,10,0.202745,0.214088,0
清华大学 (n),清华大学,,notion,4,0,4,4,0,4,0.013078,10,0.216672,0.229925,3952.788406
潘光旦 (n),潘光旦,,notion,4,0,4,4,0,4,0.01459,8,0.217032,0.230697,1674.371627
维持 (n),维持,,notion,2,0,2,2,0,2,0.001651,12,0.156038,0.161062,0.2
逆转 (n),逆转,,notion,1,0,1,1,0,1,0.001251,10,0.173301,0.1801,0
豪门 (n),豪门,,notion,3,0,3,3,0,3,0.01211,10,0.211787,0.225987,12180.578821
下午 (n),下午,,notion,2,0,2,4,0,4,0.003998,10,0.182364,0.191573,18.154858
健康 (n),健康,,notion,1,0,1,1,0,1,0.000553,2,0.666667,0.75,0
出版法 (n),出版法,,notion,1,0,1,1,0,1,0.000606,2,0.6,0.666667,0
半年 (n),半年,,notion,2,0,2,2,0,2,0.004271,10,0.193244,0.203854,12020
开除 (n),开除,,notion,4,0,4,4,0,4,0.010044,10,0.20928,0.221897,1743.2264
忍耐 (n),忍耐,,notion,1,0,1,1,0,1,0.000553,2,0.666667,0.75,0
文汇 (n),文汇,,notion,1,0,1,1,0,1,0.000912,12,0.17118,0.177923,0
新民 (n),新民,,notion,2,0,2,2,0,2,0.004126,10,0.190031,0.200095,613.00273
沉着 (n),沉着,,notion,1,0,1,1,0,1,0.000553,2,0.666667,0.75,0
白报纸 (n),白报纸,,notion,3,0,3,3,0,3,0.007521,10,0.201427,0.213902,2251.801601
草案 (n),草案,,notion,3,0,3,3,0,3,0.047541,10,0.238562,0.257176,5851.844733
访华 (n),访华,,notion,1,0,1,1,0,1,0.001563,10,0.184061,0.192683,0
公费 (n),公费,,notion,4,0,4,4,0,4,0.002832,12,0.152686,0.157702,6011.6
殉国 (n),殉国,,notion,1,0,1,1,0,1,0.002802,10,0.192353,0.20223,0
民主派 (n),民主派,,notion,2,0,2,3,0,3,0.059505,10,0.242253,0.261991,2258.462845
缅甸 (n),缅甸,,notion,7,0,7,7,0,7,0.011492,10,0.207103,0.220216,11795.398874
营救 (n),营救,,notion,4,0,4,4,0,4,0.075528,10,0.24691,0.268681,11049.854097
变动 (n),变动,,notion,1,0,1,1,0,1,0.00626,10,0.208468,0.220469,0
密云 (n),密云,,notion,1,0,1,1,0,1,0.0063,10,0.191911,0.203207,0
演奏会 (n),演奏会,,notion,1,0,1,1,0,1,0.000668,12,0.146523,0.150903,0
天真 (n),天真,,notion,1,0,1,1,0,1,0.00626,10,0.208468,0.220469,0
之役 (n),之役,,notion,1,0,1,1,0,1,0.000661,4,0.428571,0.513889,0
失守 (n),失守,,notion,2,0,2,2,0,2,0.00548,10,0.195391,0.206599,4802.881587
发现 (n),发现,,notion,1,0,1,1,0,1,0.001664,10,0.176673,0.184099,0
新近 (n),新近,,notion,1,0,1,1,0,1,0.005921,10,0.203693,0.215411,0
美女 (n),美女,,notion,2,0,2,4,0,4,0.001719,12,0.166036,0.172186,0.2
派系 (n),派系,,notion,1,0,1,1,0,1,0.000846,12,0.158223,0.163262,0
拉丁 (n),拉丁,,notion,2,0,2,2,0,2,0.001506,12,0.153254,0.158077,0.2
福建 (n),福建,,notion,4,0,4,7,0,7,0.006542,10,0.1886,0.198302,2938.449465
刍议 (n),刍议,,notion,3,0,3,4,0,4,0.005946,10,0.197562,0.209036,4153.232919
美洲 (n),美洲,,notion,1,0,1,1,0,1,0.004531,10,0.195036,0.205994,0
新加坡 (n),新加坡,,notion,1,0,1,1,0,1,0.044929,10,0.237188,0.255671,0
借款 (n),借款,,notion,1,0,1,1,0,1,0.044929,10,0.237188,0.255671,0
老虎 (n),老虎,,notion,1,0,1,1,0,1,0.000501,1,1,1,0
西南 (n),西南,,notion,5,0,5,5,0,5,0.004847,10,0.192971,0.203397,15316.951717
消费者 (n),消费者,,notion,1,0,1,1,0,1,0.005088,10,0.205742,0.217242,0
精采 (n),精采,,notion,1,0,1,1,0,1,0.000688,12,0.148543,0.15319,0
包围 (n),包围,,notion,1,0,1,1,0,1,0.000822,10,0.162878,0.168151,0
罗马 (n),罗马,,notion,1,0,1,1,0,1,0.002306,10,0.189635,0.199255,0
共产主义 (n),共产主义,,notion,1,0,1,1,0,1,0.002365,10,0.187039,0.196493,0
激起 (n),激起,,notion,1,0,1,1,0,1,0.002452,10,0.182287,0.191053,0
暴动 (n),暴动,,notion,5,0,5,5,0,5,0.055903,10,0.242019,0.261411,27646.854077
退伍 (n),退伍,,notion,1,0,1,1,0,1,0.000501,1,1,1,0
调查团 (n),调查团,,notion,1,0,1,1,0,1,0.044929,10,0.237188,0.255671,0
理事会 (n),理事会,,notion,1,0,1,2,0,2,0.002734,10,0.182663,0.19153,0
回乡 (n),回乡,,notion,1,0,1,1,0,1,0.000658,2,0.571429,0.625,0
人口 (n),人口,,notion,4,0,4,4,0,4,0.014735,10,0.215229,0.228733,1646.147808
之言 (n),之言,,notion,1,0,1,1,0,1,0.00088,10,0.174773,0.181894,0
白崇禧 (n),白崇禧,,notion,1,0,1,1,0,1,0.000753,12,0.152152,0.157008,0
切实 (n),切实,,notion,1,0,1,1,0,1,0.00096,12,0.171248,0.177829,0
时机 (n),时机,,notion,1,0,1,1,0,1,0.001313,10,0.18303,0.191428,0
生长 (n),生长,,notion,1,0,1,1,0,1,0.002198,10,0.17735,0.185618,0
要素 (n),要素,,notion,2,0,2,2,0,2,0.001423,12,0.157337,0.162346,0.666667
锻炼 (n),锻炼,,notion,1,0,1,1,0,1,0.00124,10,0.176611,0.184508,0
小学 (n),小学,,notion,3,0,3,3,0,3,0.007172,10,0.1999,0.211953,1604.631862
妇联 (n),妇联,,notion,1,0,1,1,0,1,0.001115,12,0.175949,0.183251,0
展览 (n),展览,,notion,1,0,1,1,0,1,0.005513,10,0.209894,0.221498,0
荡漾 (n),荡漾,,notion,1,0,1,1,0,1,0.000724,12,0.120886,0.123574,0
费用 (n),费用,,notion,1,0,1,1,0,1,0.000726,12,0.168692,0.174511,0
知识份子 (n),知识份子,,notion,16,0,16,29,0,29,0.04906,10,0.236535,0.253983,82420.89386
能够 (n),能够,,notion,4,0,4,4,0,4,0.028101,10,0.223453,0.239089,2678.174022
利弊 (n),利弊,,notion,1,0,1,1,0,1,0.005674,10,0.201698,0.213463,0
前夜 (n),前夜,,notion,1,0,1,1,0,1,0.002747,12,0.191776,0.201861,0
五十年 (n),五十年,,notion,1,0,1,1,0,1,0.001957,10,0.188352,0.197404,0
受阻 (n),受阻,,notion,2,0,2,2,0,2,0.045679,10,0.237225,0.255823,4229.103522
铁路 (n),铁路,,notion,1,0,1,1,0,1,0.005921,10,0.203693,0.215411,0
影子 (n),影子,,notion,1,0,1,1,0,1,0.000501,1,1,1,0
官吏 (n),官吏,,notion,1,0,1,1,0,1,0.000553,2,0.666667,0.75,0
读后感 (n),读后感,,notion,2,0,2,3,0,3,0.003512,10,0.195074,0.205639,1330.007957
三十年 (n),三十年,,notion,3,0,3,3,0,3,0.00734,10,0.207003,0.219257,2213.65257
曲解 (n),曲解,,notion,1,0,1,1,0,1,0.00178,10,0.187191,0.196202,0
出洋 (n),出洋,,notion,1,0,1,1,0,1,0.044929,10,0.237188,0.255671,0
管理 (n),管理,,notion,1,0,1,1,0,1,0.002198,10,0.17735,0.185618,0
土匪 (n),土匪,,notion,2,0,2,2,0,2,0.00565,10,0.20224,0.213863,2647.843384
函授学校 (n),函授学校,,notion,1,0,1,1,0,1,0.000815,12,0.159694,0.164529,0
小结 (n),小结,,notion,1,0,1,3,0,3,0.001644,12,0.172496,0.18022,0
新动向 (n),新动向,,notion,2,0,2,2,0,2,0.010737,10,0.210482,0.224083,745.456616
形成 (n),形成,,notion,1,0,1,1,0,1,0.009673,10,0.207633,0.220773,0
归客 (n),归客,,notion,1,0,1,1,0,1,0.007763,10,0.205055,0.217362,0
战犯 (n),战犯,,notion,1,0,1,1,0,1,0.005434,10,0.203817,0.215222,0
侧面 (n),侧面,,notion,1,0,1,1,0,1,0.001225,10,0.174986,0.182337,0
王艮仲 (n),王艮仲,,notion,1,0,1,1,0,1,0.002318,12,0.185837,0.19519,0
重演 (n),重演,,notion,1,0,1,1,0,1,0.000941,12,0.167256,0.173577,0
投资 (n),投资,,notion,1,0,1,1,0,1,0.001003,10,0.175548,0.182348,0
大巴山 (n),大巴山,,notion,1,0,1,1,0,1,0.001161,10,0.166183,0.172119,0
谣言 (n),谣言,,notion,1,0,1,1,0,1,0.000881,12,0.171541,0.178395,0
手迹 (n),手迹,,notion,2,0,2,3,0,3,0.002125,10,0.175939,0.183391,0.666667
车站 (n),车站,,notion,1,0,1,1,0,1,0.000803,12,0.169043,0.175447,0
之我见 (n),之我见,,notion,1,0,1,1,0,1,0.000606,2,0.6,0.666667,0
山东 (n),山东,,notion,1,0,1,2,0,2,0.000642,12,0.147777,0.152491,0
兼及 (n),兼及,,notion,1,0,1,1,0,1,0.000971,12,0.174418,0.18169,0
北京大学 (n),北京大学,,notion,2,0,2,4,0,4,0.004383,10,0.193779,0.204462,1475.374249
吴国桢 (n),吴国桢,,notion,1,0,1,2,0,2,0.000818,12,0.17023,0.176778,0
本文 (n),本文,,notion,10,0,10,11,0,11,0.047155,10,0.237057,0.254989,43688.863184
答复 (n),答复,,notion,3,0,3,3,0,3,0.020444,10,0.215414,0.229878,681.035796
经营 (n),经营,,notion,1,0,1,1,0,1,0.002198,10,0.17735,0.185618,0
起点 (n),起点,,notion,2,0,2,2,0,2,0.014561,10,0.219793,0.233955,4715.25818
政治局 (n),政治局,,notion,1,0,1,1,0,1,0.002306,10,0.189635,0.199255,0
尝试 (n),尝试,,notion,3,0,3,5,0,5,0.002817,12,0.172545,0.180567,30041
人选 (n),人选,,notion,1,0,1,1,0,1,0.003475,10,0.191264,0.201265,0
晋南 (n),晋南,,notion,1,0,1,1,0,1,0.000717,12,0.157205,0.161888,0
竞赛 (n),竞赛,,notion,2,0,2,2,0,2,0.004886,10,0.202145,0.213211,281.165745
南方 (n),南方,,notion,1,0,1,1,0,1,0.005921,10,0.203693,0.215411,0
公樸 (n),公樸,,notion,1,0,1,1,0,1,0.000553,2,0.666667,0.75,0
清剿 (n),清剿,,notion,2,0,2,2,0,2,0.001506,12,0.153254,0.158077,0.2
漏题 (n),漏题,,notion,1,0,1,1,0,1,0.000777,12,0.15829,0.163807,0
主编 (n),主编,,notion,1,0,1,1,0,1,0.001567,12,0.178392,0.186593,0
情报 (n),情报,,notion,1,0,1,1,0,1,0.012999,10,0.209924,0.223917,0
贵刊 (n),贵刊,,notion,2,0,2,2,0,2,0.00246,10,0.183365,0.191873,1327.518243
一文 (n),一文,,notion,4,0,4,4,0,4,0.009525,10,0.203638,0.216248,4973.802218
标準 (n),标準,,notion,1,0,1,1,0,1,0.00073,12,0.163596,0.169209,0
儿童节 (n),儿童节,,notion,3,0,3,3,0,3,0.007375,10,0.202091,0.214396,2631.065399
策略 (n),策略,,notion,1,0,1,1,0,1,0.003901,10,0.193992,0.204657,0
随感 (n),随感,,notion,1,0,1,1,0,1,0.000557,12,0.133012,0.136254,0
实录 (n),实录,,notion,2,0,2,2,0,2,0.001384,12,0.145137,0.150464,359.899105
目击 (n),目击,,notion,1,0,1,1,0,1,0.00124,12,0.163917,0.169297,0
大钞 (n),大钞,,notion,3,0,3,4,0,4,0.009531,10,0.209237,0.222283,16651.271595
徵兵 (n),徵兵,,notion,2,0,2,2,0,2,0.001305,12,0.121871,0.124524,3
国文 (n),国文,,notion,1,0,1,1,0,1,0.003631,10,0.195341,0.206341,0
老师 (n),老师,,notion,1,0,1,1,0,1,0.000612,14,0.120963,0.123272,0
娱乐 (n),娱乐,,notion,1,0,1,1,0,1,0.001551,12,0.173471,0.180876,0
流星 (n),流星,,notion,1,0,1,1,0,1,0.003175,10,0.19515,0.205598,0
诗人 (n),诗人,,notion,2,0,2,6,0,6,0.005719,10,0.196786,0.208459,4333.569545
即将 (n),即将,,notion,1,0,1,1,0,1,0.000794,12,0.1695,0.176068,0
海南岛 (n),海南岛,,notion,3,0,3,3,0,3,0.002775,10,0.189098,0.198558,13427.824818
蒙古 (n),蒙古,,notion,1,0,1,1,0,1,0.044929,10,0.237188,0.255671,0
恐慌 (n),恐慌,,notion,4,0,4,4,0,4,0.012691,10,0.211802,0.224953,1721.138264
侮辱 (n),侮辱,,notion,1,0,1,1,0,1,0.012999,10,0.209924,0.223917,0
银行 (n),银行,,notion,1,0,1,1,0,1,0.001145,10,0.168041,0.173957,0
三分 (n),三分,,notion,1,0,1,1,0,1,0.001972,10,0.191337,0.200997,0
纯粹 (n),纯粹,,notion,1,0,1,1,0,1,0.001725,10,0.184468,0.193183,0
遊行 (n),遊行,,notion,1,0,1,1,0,1,0.00125,10,0.183758,0.19193,0
张氏 (n),张氏,,notion,2,0,2,2,0,2,0.010385,10,0.215245,0.227928,872.688066
士大夫 (n),士大夫,,notion,4,0,4,5,0,5,0.006726,10,0.204427,0.216271,29762.073679
列车 (n),列车,,notion,1,0,1,3,0,3,0.002604,10,0.192378,0.20247,0
返国 (n),返国,,notion,2,0,2,2,0,2,0.008299,10,0.205728,0.2188,1557.785822
春天 (n),春天,,notion,2,0,2,2,0,2,0.003591,10,0.183612,0.193244,3431.579714
文史 (n),文史,,notion,1,0,1,1,0,1,0.001114,10,0.176486,0.183918,0
水灾 (n),水灾,,notion,2,0,2,2,0,2,0.00185,12,0.163944,0.169491,18027
一幅 (n),一幅,,notion,2,0,2,2,0,2,0.006059,10,0.205841,0.217514,3666.985748
对美 (n),对美,,notion,1,0,1,1,0,1,0.001608,10,0.18405,0.192652,0
转载 (n),转载,,notion,2,0,2,2,0,2,0.001398,12,0.150597,0.155279,6011
合肥 (n),合肥,,notion,1,0,1,1,0,1,0.002696,10,0.172982,0.180494,0
城乡 (n),城乡,,notion,2,0,2,3,0,3,0.002877,10,0.193169,0.203446,610.96493
面前 (n),面前,,notion,1,0,1,1,0,1,0.003021,10,0.192489,0.20266,0
木材 (n),木材,,notion,1,0,1,1,0,1,0.001161,12,0.174135,0.181437,0
重重 (n),重重,,notion,1,0,1,1,0,1,0.003237,10,0.183265,0.192598,0
傅作义 (n),傅作义,,notion,5,0,5,5,0,5,0.011584,10,0.214064,0.22717,31881.48922
美日 (n),美日,,notion,1,0,1,1,0,1,0.001494,12,0.181802,0.19029,0
高中 (n),高中,,notion,1,0,1,1,0,1,0.001624,10,0.187039,0.196033,0
安娜 (n),安娜,,notion,1,0,1,1,0,1,0.00105,12,0.169816,0.176267,0
烽烟 (n),烽烟,,notion,2,0,2,2,0,2,0.00755,10,0.193418,0.20525,2725.569975
鼓动 (n),鼓动,,notion,1,0,1,1,0,1,0.0063,10,0.191911,0.203207,0
手段 (n),手段,,notion,3,0,3,6,0,6,0.008193,10,0.201252,0.212613,92.959491
华罗庚 (n),华罗庚,,notion,1,0,1,1,0,1,0.004914,10,0.195366,0.206447,0
散文 (n),散文,,notion,1,0,1,2,0,2,0.001476,10,0.183343,0.191686,0
临时 (n),临时,,notion,6,0,6,6,0,6,0.056085,10,0.243726,0.262946,38967.95979
刘伯承 (n),刘伯承,,notion,2,0,2,2,0,2,0.003678,10,0.180492,0.189038,771.975069
警惕 (n),警惕,,notion,2,0,2,2,0,2,0.003436,10,0.195125,0.205467,12020
造谣 (n),造谣,,notion,1,0,1,1,0,1,0.000553,2,0.666667,0.75,0
勘乱 (n),勘乱,,notion,1,0,1,1,0,1,0.001771,12,0.183377,0.192344,0
撲灭 (n),撲灭,,notion,1,0,1,1,0,1,0.000501,1,1,1,0
文字 (n),文字,,notion,1,0,1,1,0,1,0.001164,12,0.175292,0.182734,0
创办 (n),创办,,notion,1,0,1,1,0,1,0.002198,10,0.17735,0.185618,0
失业问题 (n),失业问题,,notion,3,0,3,3,0,3,0.012415,10,0.209762,0.222641,312.346895
海滨 (n),海滨,,notion,1,0,1,1,0,1,0.000817,2,0.538462,0.571429,0
苦恼 (n),苦恼,,notion,1,0,1,1,0,1,0.000553,2,0.666667,0.75,0
恐惧 (n),恐惧,,notion,1,0,1,1,0,1,0.004322,10,0.202745,0.214088,0
马克斯 (n),马克斯,,notion,1,0,1,1,0,1,0.003021,10,0.192489,0.20266,0
文学艺术 (n),文学艺术,,notion,1,0,1,1,0,1,0.001664,10,0.176673,0.184099,0
剖视 (n),剖视,,notion,1,0,1,1,0,1,0.001367,10,0.185298,0.193828,0
大别山 (n),大别山,,notion,1,0,1,1,0,1,0.002696,10,0.172982,0.180494,0
其中 (n),其中,,notion,1,0,1,1,0,1,0.001666,10,0.177528,0.185366,0
各派 (n),各派,,notion,1,0,1,1,0,1,0.005921,10,0.203693,0.215411,0
爱国 (n),爱国,,notion,1,0,1,1,0,1,0.000751,12,0.153168,0.157919,0
统一战线 (n),统一战线,,notion,4,0,4,4,0,4,0.051842,10,0.241088,0.259611,4857.586931
教部 (n),教部,,notion,1,0,1,1,0,1,0.000681,12,0.147675,0.15194,0
修养 (n),修养,,notion,2,0,2,2,0,2,0.006133,10,0.19751,0.208946,68.257637
台湾人 (n),台湾人,,notion,2,0,2,3,0,3,0.017028,10,0.219649,0.234175,6932.619318
罗曼罗兰 (n),罗曼罗兰,,notion,1,0,1,2,0,2,0.001555,12,0.173512,0.180257,0
改良主义 (n),改良主义,,notion,1,0,1,1,0,1,0.000563,12,0.135935,0.139578,0
通货 (n),通货,,notion,1,0,1,1,0,1,0.000927,14,0.124274,0.12714,0
阶级 (n),阶级,,notion,2,0,2,2,0,2,0.010842,10,0.213426,0.226375,776.468971
非常 (n),非常,,notion,1,0,1,1,0,1,0.002969,10,0.183567,0.193035,0
滇西 (n),滇西,,notion,2,0,2,2,0,2,0.001499,10,0.165442,0.171369,182.253073
一致 (n),一致,,notion,3,0,3,3,0,3,0.049056,10,0.239531,0.258529,13206.264247
托尔斯泰 (n),托尔斯泰,,notion,1,0,1,2,0,2,0.000501,1,1,1,0
罪恶 (n),罪恶,,notion,1,0,1,1,0,1,0.002217,10,0.188104,0.197598,0
扩张 (n),扩张,,notion,1,0,1,1,0,1,0.004531,10,0.195036,0.205994,0
政变 (n),政变,,notion,1,0,1,1,0,1,0.000575,12,0.150885,0.155499,0
治安 (n),治安,,notion,2,0,2,3,0,3,0.001644,12,0.164807,0.170689,2595.787312
黄色 (n),黄色,,notion,2,0,2,2,0,2,0.002695,10,0.191349,0.201226,5390.501405
仁慈 (n),仁慈,,notion,1,0,1,1,0,1,0.000949,12,0.148492,0.153159,0
报界 (n),报界,,notion,2,0,2,2,0,2,0.005419,10,0.196387,0.207885,4213.09977
琼崖 (n),琼崖,,notion,1,0,1,1,0,1,0.000609,14,0.124171,0.12661,0
张羣 (n),张羣,,notion,2,0,2,2,0,2,0.001825,10,0.177392,0.185295,153.136813
戡乱 (n),戡乱,,notion,2,0,2,2,0,2,0.045533,10,0.237225,0.255823,12020
法兰西 (n),法兰西,,notion,1,0,1,1,0,1,0.006542,10,0.207146,0.219521,0
两条路 (n),两条路,,notion,1,0,1,1,0,1,0.007657,10,0.207949,0.220331,0
济南 (n),济南,,notion,4,0,4,6,0,6,0.017516,10,0.216547,0.232284,33961.297702
已成 (n),已成,,notion,1,0,1,1,0,1,0.009727,10,0.207819,0.221167,0
不知 (n),不知,,notion,1,0,1,1,0,1,0.000697,12,0.140222,0.144287,0
乡建 (n),乡建,,notion,1,0,1,2,0,2,0.002066,12,0.180264,0.188451,0
几件事 (n),几件事,,notion,1,0,1,1,0,1,0.001669,10,0.18222,0.190695,0
此时 (n),此时,,notion,1,0,1,1,0,1,0.000676,12,0.135013,0.138697,0
知识分子 (n),知识分子,,notion,5,0,5,6,0,6,0.014278,10,0.216516,0.229546,2676.154066
联系 (n),联系,,notion,1,0,1,1,0,1,0.001781,10,0.18293,0.191823,0
变更 (n),变更,,notion,2,0,2,2,0,2,0.011104,10,0.215693,0.228763,4862.018689
巡映 (n),巡映,,notion,1,0,1,1,0,1,0.000994,12,0.156664,0.16152,0
继往开来 (n),继往开来,,notion,1,0,1,1,0,1,0.000668,12,0.142644,0.146723,0
就业 (n),就业,,notion,1,0,1,1,0,1,0.000922,12,0.170606,0.177023,0
戒严 (n),戒严,,notion,1,0,1,1,0,1,0.001295,12,0.173271,0.180284,0
不必 (n),不必,,notion,1,0,1,1,0,1,0.000662,12,0.131961,0.135233,0
专科学校 (n),专科学校,,notion,1,0,1,1,0,1,0.007763,10,0.205055,0.217362,0
中华工商 (n),中华工商,,notion,1,0,1,1,0,1,0.007763,10,0.205055,0.217362,0
总有一天 (n),总有一天,,notion,1,0,1,1,0,1,0.000795,10,0.168163,0.174274,0
觉醒 (n),觉醒,,notion,2,0,2,2,0,2,0.006104,10,0.204636,0.216398,471.310665
指数 (n),指数,,notion,2,0,2,2,0,2,0.008459,10,0.205069,0.217473,517.598538
新政府 (n),新政府,,notion,1,0,1,1,0,1,0.002702,10,0.19152,0.201453,0
露出 (n),露出,,notion,1,0,1,1,0,1,0.012999,10,0.209924,0.223917,0
四平 (n),四平,,notion,1,0,1,1,0,1,0.004989,10,0.196503,0.20789,0
文明 (n),文明,,notion,3,0,3,3,0,3,0.008148,10,0.209193,0.221459,3348.454395
一九四八 (n),一九四八,,notion,3,0,3,3,0,3,0.004632,10,0.197134,0.207935,4253.487233
浙西 (n),浙西,,notion,3,0,3,5,0,5,0.004269,10,0.186147,0.195358,1711.605491
游击队 (n),游击队,,notion,1,0,1,1,0,1,0.044929,10,0.237188,0.255671,0
夹缝 (n),夹缝,,notion,1,0,1,1,0,1,0.000813,10,0.166229,0.172062,0
两广 (n),两广,,notion,4,0,4,4,0,4,0.00239,12,0.155216,0.16087,24033.5
中心 (n),中心,,notion,4,0,4,4,0,4,0.003638,10,0.187191,0.196594,10638.768732
几天 (n),几天,,notion,1,0,1,1,0,1,0.002969,10,0.183567,0.193035,0
匪患 (n),匪患,,notion,1,0,1,1,0,1,0.00075,10,0.15599,0.161293,0
告警 (n),告警,,notion,1,0,1,1,0,1,0.000676,12,0.139882,0.144093,0
山雨欲来 (n),山雨欲来,,notion,4,0,4,4,0,4,0.008376,10,0.194343,0.206321,4239.019481
惊人 (n),惊人,,notion,1,0,1,1,0,1,0.044929,10,0.237188,0.255671,0
撤守 (n),撤守,,notion,1,0,1,1,0,1,0.0063,10,0.191911,0.203207,0
设防 (n),设防,,notion,1,0,1,1,0,1,0.001161,10,0.166183,0.172119,0
酝酿 (n),酝酿,,notion,4,0,4,4,0,4,0.025352,8,0.227014,0.242958,14939.337912
长江 (n),长江,,notion,5,0,5,5,0,5,0.011643,10,0.204622,0.218436,20989.447343
陇海 (n),陇海,,notion,1,0,1,1,0,1,0.000695,10,0.168257,0.174461,0
陕北 (n),陕北,,notion,1,0,1,1,0,1,0.000695,10,0.155893,0.161129,0
公报 (n),公报,,notion,1,0,1,2,0,2,0.000793,12,0.142589,0.146818,0
汕头 (n),汕头,,notion,1,0,1,1,0,1,0.000838,12,0.146602,0.151135,0
儒家思想 (n),儒家思想,,notion,2,0,2,5,0,5,0.002887,10,0.189563,0.19939,519.095036
财产税 (n),财产税,,notion,5,0,5,5,0,5,0.005918,10,0.188128,0.198436,16936.538877
韩国 (n),韩国,,notion,2,0,2,2,0,2,0.008587,10,0.21094,0.2231,257.736306
数字 (n),数字,,notion,2,0,2,2,0,2,0.003477,10,0.197095,0.208058,12020
瑞士 (n),瑞士,,notion,3,0,3,13,0,13,0.011233,10,0.214003,0.227521,5510.297039
通则 (n),通则,,notion,1,0,1,1,0,1,0.001728,10,0.183444,0.191974,0
程度 (n),程度,,notion,3,0,3,4,0,4,0.023429,10,0.215631,0.230033,295.954108
绥远 (n),绥远,,notion,1,0,1,1,0,1,0.0063,10,0.191911,0.203207,0
补遗 (n),补遗,,notion,1,0,1,1,0,1,0.000622,12,0.155586,0.160511,0
天堂 (n),天堂,,notion,2,0,2,2,0,2,0.002663,10,0.18293,0.191613,347.979949
新德里 (n),新德里,,notion,3,0,3,5,0,5,0.007444,10,0.20706,0.21924,1115.500996
纪要 (n),纪要,,notion,1,0,1,1,0,1,0.002447,10,0.190211,0.199934,0
信仰 (n),信仰,,notion,5,0,5,5,0,5,0.011134,10,0.20706,0.219622,3528.385817
基本纲领 (n),基本纲领,,notion,1,0,1,1,0,1,0.001062,12,0.163152,0.169149,0
社员 (n),社员,,notion,2,0,2,2,0,2,0.003605,10,0.180676,0.189866,1805.393122
私有财产 (n),私有财产,,notion,1,0,1,1,0,1,0.009673,10,0.207633,0.220773,0
警觉 (n),警觉,,notion,2,0,2,2,0,2,0.001638,10,0.170917,0.17766,210.220005
辅导 (n),辅导,,notion,1,0,1,2,0,2,0.002394,12,0.184389,0.193263,0
部署 (n),部署,,notion,3,0,3,4,0,4,0.011417,10,0.198593,0.212029,3848.107462
重心 (n),重心,,notion,1,0,1,1,0,1,0.0063,10,0.191911,0.203207,0
革命政权 (n),革命政权,,notion,1,0,1,1,0,1,0.00108,10,0.162298,0.167972,0
一颗 (n),一颗,,notion,1,0,1,1,0,1,0.000553,2,0.666667,0.75,0
债券 (n),债券,,notion,3,0,3,4,0,4,0.02548,10,0.215755,0.23046,369.415565
梅花 (n),梅花,,notion,1,0,1,1,0,1,0.007763,10,0.205055,0.217362,0
执政 (n),执政,,notion,1,0,1,1,0,1,0.004914,10,0.195366,0.206447,0
讲学 (n),讲学,,notion,2,0,2,2,0,2,0.01657,10,0.218451,0.23246,38.873646
低气压 (n),低气压,,notion,1,0,1,1,0,1,0.000567,12,0.139247,0.142981,0
一叶知秋 (n),一叶知秋,,notion,1,0,1,1,0,1,0.003175,10,0.193929,0.20429,0
出笼 (n),出笼,,notion,1,0,1,1,0,1,0.001233,12,0.16442,0.170482,0
十万 (n),十万,,notion,1,0,1,1,0,1,0.044929,10,0.237188,0.255671,0
片山 (n),片山,,notion,2,0,2,2,0,2,0.012469,10,0.212176,0.225495,396.420699
焦点 (n),焦点,,notion,1,0,1,1,0,1,0.001734,10,0.187051,0.196304,0
现实主义 (n),现实主义,,notion,1,0,1,2,0,2,0.000609,14,0.104095,0.105763,0
转捩点 (n),转捩点,,notion,2,0,2,2,0,2,0.011046,10,0.213335,0.226391,563.935479
野心 (n),野心,,notion,1,0,1,1,0,1,0.005916,10,0.204775,0.216564,0
俨然 (n),俨然,,notion,1,0,1,1,0,1,0.002888,10,0.194029,0.204357,0
渔业 (n),渔业,,notion,3,0,3,3,0,3,0.004221,10,0.18378,0.193348,13177.122057
信用合作 (n),信用合作,,notion,1,0,1,1,0,1,0.001043,12,0.171473,0.178129,0
内哄 (n),内哄,,notion,1,0,1,1,0,1,0.000688,12,0.148543,0.15319,0
经纬 (n),经纬,,notion,1,0,1,1,0,1,0.00071,10,0.161957,0.167265,0
辩护 (n),辩护,,notion,2,0,2,2,0,2,0.010324,10,0.212296,0.225819,1386.058812
世界大战 (n),世界大战,,notion,2,0,2,2,0,2,0.003505,10,0.188316,0.197897,1384.459971
钞票 (n),钞票,,notion,1,0,1,1,0,1,0.000907,10,0.165752,0.171565,0
