Source,Target,Type,Id,Label,timeset,Weight,year,place,journal
丁洪範(1947),政治 (n),Directed,211594,,"<[1947.0, 1947.0]>",1,1947,南京,《主流》
丁洪範(1947),旗帜 (n),Directed,211595,,"<[1947.0, 1947.0]>",1,1947,南京,《主流》
丁洪範(1947),第三方面 (n),Directed,211596,,"<[1947.0, 1947.0]>",1,1947,南京,《主流》
丁洪範(1947),起来 (n),Directed,211597,,"<[1947.0, 1947.0]>",1,1947,南京,《主流》
丁洪範(1947),集结 (n),Directed,211598,,"<[1947.0, 1947.0]>",1,1947,南京,《主流》
丁洪範(1947),非有 (n),Directed,211599,,"<[1947.0, 1947.0]>",1,1947,南京,《主流》
丁洪範(1947),革命者 (n),Directed,211600,,"<[1947.0, 1947.0]>",1,1947,南京,《主流》
丁驌(1947),动机 (n),Directed,211601,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
丁驌(1947),科学研究 (n),Directed,211602,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万光(1947),中国 (n),Directed,211603,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万光(1947),归还 (n),Directed,211604,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万光(1947),琉球 (n),Directed,211605,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万守义(1947),语录 (n),Directed,211606,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万家保(1947),国际 (n),Directed,211607,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万家保(1947),民主 (n),Directed,211608,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万武(1947),如是 (n),Directed,211609,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
万武(1947),如是我闻 (n),Directed,211610,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
万武(1947),我见 (n),Directed,211611,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
万武(1947),政府 (n),Directed,211612,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
万武(1947),眼光 (n),Directed,211613,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
万武(1947),贤明 (n),Directed,211614,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
万武(1947),远点 (n),Directed,211615,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
万武(1947),需要 (n),Directed,211616,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
万锺民(1947),以后 (n),Directed,211617,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万锺民(1947),北方 (n),Directed,211618,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万锺民(1947),抵平 (n),Directed,211619,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万锺民(1947),政军 (n),Directed,211620,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万锺民(1947),蒋主席 (n),Directed,211621,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
万锺民(1947),观察 (n),Directed,211622,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
上官北斗(1947),东北 (n),Directed,211623,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
上官北斗(1947),烽火 (n),Directed,211624,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
上苑(1947),关系 (n),Directed,211625,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
上苑(1947),内情 (n),Directed,211626,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
上苑(1947),英国 (n),Directed,211627,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
上苑(1947),英美 (n),Directed,211628,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
不移(1947),国家 (n),Directed,211629,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
不移(1947),新闻 (n),Directed,211630,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
不移(1947),管制 (n),Directed,211631,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
不雅诗人(1947),北风 (n),Directed,211632,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
不雅诗人(1947),日日 (n),Directed,211633,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
与稷(1947),会稽 (n),Directed,211634,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
与稷(1947),公务员 (n),Directed,211635,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
与稷(1947),农村 (n),Directed,211636,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
与稷(1947),剧变 (n),Directed,211637,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
与稷(1947),特约 (n),Directed,211638,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
与稷(1947),谈话 (n),Directed,211639,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
丕谷(1947),中统 (n),Directed,211640,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),今日 (n),Directed,211641,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),从吾乡 (n),Directed,211642,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),以后 (n),Directed,211643,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),再谈 (n),Directed,211644,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),去年 (n),Directed,211645,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),吾国 (n),Directed,211646,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),复辟 (n),Directed,211647,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),撤消 (n),Directed,211648,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),续完 (n),Directed,211649,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
丕谷(1947),翻身 (n),Directed,211650,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
严仁赓(1947),几点 (n),Directed,211651,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严仁赓(1947),出路 (n),Directed,211652,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严仁赓(1947),大学 (n),Directed,211653,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严仁赓(1947),对於 (n),Directed,211654,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严仁赓(1947),封锁 (n),Directed,211655,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严仁赓(1947),政府 (n),Directed,211656,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严仁赓(1947),时局 (n),Directed,211657,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严仁赓(1947),毕业生 (n),Directed,211658,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严仁赓(1947),认识 (n),Directed,211659,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严兴之(1947),可充 (n),Directed,211660,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严兴之(1947),岂能 (n),Directed,211661,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严兴之(1947),洋婆 (n),Directed,211662,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严兴之(1947),登议 (n),Directed,211663,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严兴之(1947),立委 (n),Directed,211664,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严兴之(1947),花瓶 (n),Directed,211665,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严凌(1947),各业 (n),Directed,211666,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
严凌(1947),经济恐慌 (n),Directed,211667,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
严凌(1947),美国 (n),Directed,211668,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
严凌(1947),萧条 (n),Directed,211669,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
严敬舆(1947),公道 (n),Directed,211670,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
严林松(1947),业务 (n),Directed,211671,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严林松(1947),供售 (n),Directed,211672,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严林松(1947),供销 (n),Directed,211673,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严林松(1947),南汇 (n),Directed,211674,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严林松(1947),县联社 (n),Directed,211675,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严林松(1947),改进 (n),Directed,211676,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严林松(1947),检讨 (n),Directed,211677,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严林松(1947),用品 (n),Directed,211678,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严林松(1947),阻滞 (n),Directed,211679,,"<[1947.0, 1947.0]>",1,1947,上海,《中建》
严若傑(1947),问题 (n),Directed,211680,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
中南(1947),争食 (n),Directed,211681,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),农民 (n),Directed,211682,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),加惠 (n),Directed,211683,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),国共 (n),Directed,211684,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),如此 (n),Directed,211685,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),实施 (n),Directed,211686,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),宪法 (n),Directed,211687,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),开放 (n),Directed,211688,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),怀中 (n),Directed,211689,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),援助 (n),Directed,211690,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),政府 (n),Directed,211691,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),美国 (n),Directed,211692,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),贸易 (n),Directed,211693,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),通吃 (n),Directed,211694,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),集团 (n),Directed,211695,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
中南(1947),麦帅 (n),Directed,211696,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
为民(1947),二五 (n),Directed,211697,,"<[1947.0, 1947.0]>",1,1947,桂林,《民主:桂林版》
为民(1947),减租 (n),Directed,211698,,"<[1947.0, 1947.0]>",1,1947,桂林,《民主:桂林版》
为民(1947),见的 (n),Directed,211699,,"<[1947.0, 1947.0]>",1,1947,桂林,《民主:桂林版》
乔木(1947),世界形势 (n),Directed,211700,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
乔木(1947),主要矛盾 (n),Directed,211701,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
乔木(1947),保卫和平 (n),Directed,211702,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
乔木(1947),开始 (n),Directed,211703,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
乔木(1947),当前 (n),Directed,211704,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
乔木(1947),斗争 (n),Directed,211705,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
乔木(1947),杜鲁门 (n),Directed,211706,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
习之(1947),参加 (n),Directed,211707,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
习之(1947),我见 (n),Directed,211708,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
习之(1947),改组 (n),Directed,211709,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
习之(1947),政府 (n),Directed,211710,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
习之(1947),问题 (n),Directed,211711,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
于人(1947),内战 (n),Directed,211712,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于人(1947),华南 (n),Directed,211713,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于人(1947),大选 (n),Directed,211714,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于人(1947),广东 (n),Directed,211715,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于人(1947),广州 (n),Directed,211716,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于人(1947),火燃遍 (n),Directed,211717,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于人(1947),走私 (n),Directed,211718,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于人(1947),趣闻 (n),Directed,211719,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于冰(1947),儒述 (n),Directed,211720,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于冰(1947),哲学 (n),Directed,211721,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于冰(1947),小卒 (n),Directed,211722,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于冰(1947),芸香 (n),Directed,211723,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于冰(1947),诃德 (n),Directed,211724,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于冰(1947),过河 (n),Directed,211725,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于冰(1947),途穷 (n),Directed,211726,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于夫(1947),东北 (n),Directed,211727,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于夫(1947),战鼓 (n),Directed,211728,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
于鹤年(1947),二十八 (n),Directed,211729,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
于鹤年(1947),五四 (n),Directed,211730,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
于鹤年(1947),五四运动 (n),Directed,211731,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
于鹤年(1947),今天 (n),Directed,211732,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
于鹤年(1947),先生 (n),Directed,211733,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
于鹤年(1947),来信 (n),Directed,211734,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
于鹤年(1947),纪念 (n),Directed,211735,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
于鹤年(1947),编者 (n),Directed,211736,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
云彬(1947),叔孙通 (n),Directed,211737,,"<[1947.0, 1947.0]>",1,1947,香港,《光明报》
云彬(1947),浊流 (n),Directed,211738,,"<[1947.0, 1947.0]>",1,1947,香港,《光明报》
云彬(1947),清流 (n),Directed,211739,,"<[1947.0, 1947.0]>",1,1947,香港,《光明报》
云彬(1947),自己 (n),Directed,211740,,"<[1947.0, 1947.0]>",1,1947,香港,《光明报》
云彬(1947),识时务 (n),Directed,211741,,"<[1947.0, 1947.0]>",1,1947,香港,《光明报》
云彬(1947),逝者 (n),Directed,211742,,"<[1947.0, 1947.0]>",1,1947,香港,《光明报》
云彬(1947),鞭策 (n),Directed,211743,,"<[1947.0, 1947.0]>",1,1947,香港,《光明报》
云舫(1947),先生 (n),Directed,211744,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
云舫(1947),希土 (n),Directed,211745,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
云舫(1947),干涉 (n),Directed,211746,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
云舫(1947),心迹 (n),Directed,211747,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
云舫(1947),答覆 (n),Directed,211748,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
云舫(1947),美国 (n),Directed,211749,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
云舫(1947),葛罗米柯 (n),Directed,211750,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
云舫(1947),问题 (n),Directed,211751,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
云虹(1947),总罢业 (n),Directed,211752,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
云虹(1947),星洲 (n),Directed,211753,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
云虹(1947),特约 (n),Directed,211754,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
云虹(1947),胜利 (n),Directed,211755,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
云虹(1947),航讯 (n),Directed,211756,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
云虹(1947),马来亚 (n),Directed,211757,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
交大鸣社(1947),意见 (n),Directed,211758,,"<[1947.0, 1947.0]>",1,1947,南京,《主流》
人之初(1947),二年 (n),Directed,211759,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
人之初(1947),奴隶 (n),Directed,211760,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
人之初(1947),有术 (n),Directed,211761,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
人之初(1947),束缚 (n),Directed,211762,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
人之初(1947),老朋友 (n),Directed,211763,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
人之初(1947),装束 (n),Directed,211764,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
人之初(1947),返魂 (n),Directed,211765,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
人之初(1947),阔别 (n),Directed,211766,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
仁沛(1947),何处 (n),Directed,211767,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
仁沛(1947),戴高乐 (n),Directed,211768,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
仁沛(1947),法国 (n),Directed,211769,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
仁沛(1947),获得 (n),Directed,211770,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
仁沛(1947),选票 (n),Directed,211771,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
仁沛(1947),那里 (n),Directed,211772,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
仇肇曾(1947),大学生 (n),Directed,211773,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
仇肇曾(1947),风度 (n),Directed,211774,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
仞夐(1947),广告 (n),Directed,211775,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
仞夐(1947),美国 (n),Directed,211776,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
令狐(1947),小志 (n),Directed,211777,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
以群(1947),一种 (n),Directed,211778,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
以群(1947),可贵 (n),Directed,211779,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
以群(1947),精神 (n),Directed,211780,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任九皋(1947),建议 (n),Directed,211781,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任九皋(1947),联谊会 (n),Directed,211782,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任俶傥(1947),两种 (n),Directed,211783,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任俶傥(1947),前后 (n),Directed,211784,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任俶傥(1947),委员会 (n),Directed,211785,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任俶傥(1947),学运 (n),Directed,211786,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任俶傥(1947),指导 (n),Directed,211787,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任俶傥(1947),谈话 (n),Directed,211788,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任叔永（鸿隽）(1947),一首 (n),Directed,211789,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任叔永（鸿隽）(1947),中途岛 (n),Directed,211790,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任叔永（鸿隽）(1947),太平洋 (n),Directed,211791,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任叔永（鸿隽）(1947),补白 (n),Directed,211792,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任叔永（鸿隽）(1947),诗词 (n),Directed,211793,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任叔永（鸿隽）(1947),飞渡 (n),Directed,211794,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任可忠(1947),中国 (n),Directed,211795,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任可忠(1947),军人 (n),Directed,211796,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任可忠(1947),前进 (n),Directed,211797,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任钧(1947),国度 (n),Directed,211798,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
任钧(1947),悲剧 (n),Directed,211799,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
任钧(1947),控诉 (n),Directed,211800,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任钧(1947),诗词 (n),Directed,211801,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任雄(1947),之见 (n),Directed,211802,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任雄(1947),学生 (n),Directed,211803,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任雄(1947),教授 (n),Directed,211804,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任雄(1947),熊伟 (n),Directed,211805,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任雄(1947),迷乱 (n),Directed,211806,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任雄(1947),驳斥 (n),Directed,211807,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
任鸿隽(1947),先生 (n),Directed,211808,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),几个 (n),Directed,211809,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),大学 (n),Directed,211810,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),学界 (n),Directed,211811,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),本届 (n),Directed,211812,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),毕业生 (n),Directed,211813,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),留美 (n),Directed,211814,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),进一言 (n),Directed,211815,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),追念 (n),Directed,211816,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),问题 (n),Directed,211817,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
任鸿隽(1947),顾临 (n),Directed,211818,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伊布拉因·阿尔敏沙林(1947),大地 (n),Directed,211819,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伊布拉因·阿尔敏沙林(1947),沉醉 (n),Directed,211820,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伊里斯(1947),先贤 (n),Directed,211821,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
伊里斯(1947),友邦 (n),Directed,211822,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
伊里斯(1947),有何面目 (n),Directed,211823,,"<[1947.0, 1947.0]>",1,1947,上海,《现代文摘(上海)》
伍丹戈(1947),中间路线 (n),Directed,211824,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍丹戈(1947),崩溃 (n),Directed,211825,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍丹戈(1947),影响 (n),Directed,211826,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍丹戈(1947),政策 (n),Directed,211827,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍丹戈(1947),新政 (n),Directed,211828,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍丹戈(1947),民主 (n),Directed,211829,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍丹戈(1947),财与 (n),Directed,211830,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍丹戈(1947),路线 (n),Directed,211831,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍丹戈(1947),通货膨胀 (n),Directed,211832,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍啓元(1947),世界潮流 (n),Directed,211833,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伍啓元(1947),出路 (n),Directed,211834,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伍啓元(1947),动向 (n),Directed,211835,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伍啓元(1947),现代 (n),Directed,211836,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伍啓元(1947),财政 (n),Directed,211837,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伍啓元(1947),财政政策 (n),Directed,211838,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伍宪子(1947),中国 (n),Directed,211839,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伍宪子(1947),之病 (n),Directed,211840,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伍宪子(1947),声中 (n),Directed,211841,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伍宪子(1947),改组 (n),Directed,211842,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伍宪子(1947),政府 (n),Directed,211843,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伍宪子(1947),答客 (n),Directed,211844,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伍山(1947),互斗 (n),Directed,211845,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍山(1947),党团 (n),Directed,211846,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍山(1947),废票 (n),Directed,211847,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍山(1947),民意 (n),Directed,211848,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍山(1947),湖南 (n),Directed,211849,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍山(1947),表现 (n),Directed,211850,,"<[1947.0, 1947.0]>",1,1947,上海,《时与文》
伍眞(1947),公司 (n),Directed,211851,,"<[1947.0, 1947.0]>",1,1947,上海,《观察》
伟夫(1947),世界 (n),Directed,211852,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
伟夫(1947),美兵 (n),Directed,211853,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
伟夫(1947),难民 (n),Directed,211854,,"<[1947.0, 1947.0]>",1,1947,上海,《国讯》
伟晨(1947),战时 (n),Directed,211855,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伟晨(1947),结束 (n),Directed,211856,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伟晨(1947),财政 (n),Directed,211857,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伯奇(1947),典型 (n),Directed,211858,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伯奇(1947),半封建 (n),Directed,211859,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
伯奇(1947),半殖民地 (n),Directed,211860,,"<[1947.0, 1947.0]>",1,1947,上海,《再生》
