Id,Label,timeset,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
伍啓元(1947),伍啓元,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
伍宪子(1947),伍宪子,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
伍山(1947),伍山,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
伯奇(1947),伯奇,,author,"#B4B4B4",0,2,2,0,3,3,0.047042,6,0.285865,0.331172,43462.336962
伯珩(1947),伯珩,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
何慧英(1947),何慧英,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
余才友(1947),余才友,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
信义(1947),信义,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
傅亮(1947),傅亮,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
兰枻(1947),兰枻,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
关怀(1947),关怀,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
冬耕(1947),冬耕,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
冯亦代(1947),冯亦代,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
冯契(1947),冯契,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
刃锋(1947),刃锋,,author,"#B4B4B4",0,2,2,0,3,3,0.083671,6,0.328333,0.381995,9911.366894
千家驹(1947),千家驹,,author,"#B4B4B4",0,1,1,0,2,2,0.003815,6,0.240987,0.250258,0
卫挺生(1947),卫挺生,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
史特朗(1947),史特朗,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
史靖(1947),史靖,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
向日(1947),向日,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
向晓(1947),向晓,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
吕荧(1947),吕荧,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
吴元黎(1947),吴元黎,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
吴晗(1947),吴晗,,author,"#B4B4B4",0,3,3,0,4,4,0.096129,4,0.361963,0.405306,15850.314747
吴靓云(1947),吴靓云,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
周子亚(1947),周子亚,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
周建人(1947),周建人,,author,"#B4B4B4",0,2,2,0,3,3,0.048857,6,0.294296,0.331331,2048.12626
周炳琳(1947),周炳琳,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
周谷城(1947),周谷城,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
夏炎德(1947),夏炎德,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
奚家立(1947),奚家立,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
姜庆湘(1947),姜庆湘,,author,"#B4B4B4",0,2,2,0,3,3,0.013715,6,0.259118,0.273667,899.981762
娄立斋(1947),娄立斋,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
孙克宽(1947),孙克宽,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
孙殿伟(1947),孙殿伟,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
宋宝尊(1947),宋宝尊,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
寒山(1947),寒山,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
尹行六(1947),尹行六,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
幼翀(1947),幼翀,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
张传宗(1947),张传宗,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
张啸虎(1947),张啸虎,,author,"#B4B4B4",0,2,2,0,4,4,0.083671,6,0.328333,0.381995,9911.366894
张国懋(1947),张国懋,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
张国昌(1947),张国昌,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
张国生(1947),张国生,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
张文(1947),张文,,author,"#B4B4B4",0,1,1,0,2,2,0.003365,8,0.185357,0.201063,0
张永久(1947),张永久,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
张远清(1947),张远清,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
张铁生(1947),张铁生,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
徐源浩(1947),徐源浩,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
徐述纶(1947),徐述纶,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
慕容苗(1947),慕容苗,,author,"#B4B4B4",0,1,1,0,2,2,0.00156,2,0.513514,0.526316,0
所亚(1947),所亚,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
拉斯基(1947),拉斯基,,author,"#B4B4B4",0,2,2,0,3,3,0.050637,6,0.288662,0.329673,61570
文觉(1947),文觉,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
文骥(1947),文骥,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
斯鸣(1947),斯鸣,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
方竹平(1947),方竹平,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
方艾(1947),方艾,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
曹永辉(1947),曹永辉,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
朱偰(1947),朱偰,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
朱哈哪(1947),朱哈哪,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
李健吾(1947),李健吾,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
李普曼(1947),李普曼,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
李正文(1947),李正文,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
杨义旗(1947),杨义旗,,author,"#B4B4B4",0,1,1,0,2,2,0.003815,6,0.240987,0.250258,0
杨可扬(1947),杨可扬,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
杨晦(1947),杨晦,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
杨荫溥(1947),杨荫溥,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
林布(1947),林布,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
林朋(1947),林朋,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
柳逢仙(1947),柳逢仙,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
梁秋水(1947),梁秋水,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
梁纯夫(1947),梁纯夫,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
楚图南(1947),楚图南,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
欧阳显悦(1947),欧阳显悦,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
武明嘉(1947),武明嘉,,author,"#B4B4B4",0,1,1,0,2,2,0.003815,6,0.240987,0.250258,0
沈立钧(1947),沈立钧,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
沈鹤如(1947),沈鹤如,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
洪步蟾(1947),洪步蟾,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
浩泓(1947),浩泓,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
漆琪生(1947),漆琪生,,author,"#B4B4B4",0,2,2,0,3,3,0.048857,6,0.294296,0.331331,2048.12626
潘亢三(1947),潘亢三,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
潘公展(1947),潘公展,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
潘子平(1947),潘子平,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
火凤(1947),火凤,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
王寄篱(1947),王寄篱,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
王新命(1947),王新命,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
王琦(1947),王琦,,author,"#B4B4B4",0,2,2,0,3,3,0.057916,6,0.300554,0.346807,59987.448142
王芸生(1947),王芸生,,author,"#B4B4B4",0,3,3,0,4,4,0.077234,4,0.340527,0.383567,36864.947944
王铁崖(1947),王铁崖,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
田涛(1947),田涛,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
白坚石(1947),白坚石,,author,"#B4B4B4",0,1,1,0,2,2,0.003365,8,0.185357,0.201063,0
白银根(1947),白银根,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
瞿康祖(1947),瞿康祖,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
穆歌(1947),穆歌,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
空了(1947),空了,,author,"#B4B4B4",0,1,1,0,2,2,0.003815,6,0.240987,0.250258,0
简贯三(1947),简贯三,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
约翰根室(1947),约翰根室,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
纯青(1947),纯青,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
编者(1947),编者,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
罗多夫(1947),罗多夫,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
罗蒙(1947),罗蒙,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
胡竟良(1947),胡竟良,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
苏渊雷(1947),苏渊雷,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
范仲(1947),范仲,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
莘薇(1947),莘薇,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
萧公权(1947),萧公权,,author,"#B4B4B4",0,2,2,0,3,3,0.059731,4,0.310455,0.347703,3890.821593
萨哈林(1947),萨哈林,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
董化之(1947),董化之,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
讷维(1947),讷维,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
许柏(1947),许柏,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
诸葛孑明(1947),诸葛孑明,,author,"#B4B4B4",0,1,1,0,2,2,0.003815,6,0.240987,0.250258,0
谢斐然(1947),谢斐然,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
费雯(1947),费雯,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
贺昌羣(1947),贺昌羣,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
赵延年(1947),赵延年,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
赵涵(1947),赵涵,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
邓嗣禹(1947),邓嗣禹,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
邵秉铨(1947),邵秉铨,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
邹云涛(1947),邹云涛,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
郑林莊(1947),郑林莊,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
郭大力(1947),郭大力,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
郭森麒(1947),郭森麒,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
郭沫若(1947),郭沫若,,author,"#B4B4B4",0,2,2,0,4,4,0.029961,6,0.278931,0.307934,2025.545802
金榖穗(1947),金榖穗,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
钱公武(1947),钱公武,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
钱实甫(1947),钱实甫,,author,"#B4B4B4",0,2,2,0,3,3,0.048857,6,0.294296,0.331331,2048.12626
钱毅(1947),钱毅,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
钱能欣(1947),钱能欣,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
陆鳞勋(1947),陆鳞勋,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
陆麟勋(1947),陆麟勋,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
陈仲期(1947),陈仲期,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
陈力(1947),陈力,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
陈善基(1947),陈善基,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
陈彤鍪(1947),陈彤鍪,,author,"#B4B4B4",0,1,1,0,2,2,0.007339,8,0.189182,0.210741,0
陈微子(1947),陈微子,,author,"#B4B4B4",0,2,2,0,4,4,0.083671,6,0.328333,0.381995,9911.366894
陈振汉(1947),陈振汉,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
陈旭麓(1947),陈旭麓,,author,"#B4B4B4",0,2,2,0,3,3,0.083671,6,0.328333,0.381995,9911.366894
陈时臬(1947),陈时臬,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
陈纳(1947),陈纳,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
陈荣纬(1947),陈荣纬,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
陈达(1947),陈达,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
陈际云(1947),陈际云,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
陶大镛(1947),陶大镛,,author,"#B4B4B4",0,2,2,0,3,3,0.048857,6,0.294296,0.331331,2048.12626
霍焰(1947),霍焰,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
马义(1947),马义,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
马凡陀(1947),马凡陀,,author,"#B4B4B4",0,2,2,0,3,3,0.048857,6,0.294296,0.331331,2048.12626
高歌(1947),高歌,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
鲍威尔(1947),鲍威尔,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
麦祥(1947),麦祥,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
黄一裳(1947),黄一裳,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
黄墅(1947),黄墅,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
默沙(1947),默沙,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
龙子(1947),龙子,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
（美）康麦格(1947),（美）康麦格,,author,"#B4B4B4",0,1,1,0,2,2,0.010644,6,0.249037,0.267023,0
Baldwin，R.N.(1947),Baldwin，R.N.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
Barkley，A.W.(1947),Barkley，A.W.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
Chapman，C.(1947),Chapman，C.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Conde，D.(1947),Conde，D.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Daniell，R.(1947),Daniell，R.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
Deane，H.(1947),Deane，H.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Dodds，H.W.(1947),Dodds，H.W.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
Donald_Morrow(1947),Donald_Morrow,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
Dymshitz，I.(1947),Dymshitz，I.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Falconer，D.B.(1947),Falconer，D.B.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Hall，A.(1947),Hall，A.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Huxley.J(1947),Huxley.J,,author,"#B4B4B4",0,1,1,0,1,1,0.003365,8,0.185357,0.201063,0
Jcres，G.E.(1947),Jcres，G.E.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
Jinseng，L.(1947),Jinseng，L.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
K.T.(1947),K.T.,,author,"#B4B4B4",0,1,1,0,1,1,0.007339,8,0.189182,0.210741,0
Kingdon，F.(1947),Kingdon，F.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Kroll，J.(1947),Kroll，J.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
L.C(1947),L.C,,author,"#B4B4B4",0,1,1,0,1,1,0.036398,6,0.269942,0.305072,0
Lee，F.(1947),Lee，F.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Leo_Rissin(1947),Leo_Rissin,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
Ling，F.(1947),Ling，F.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Loftus，J.(1947),Loftus，J.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
M.P(1947),M.P,,author,"#B4B4B4",0,1,1,0,1,1,0.036398,6,0.269942,0.305072,0
MURPHY.M.E(1947),MURPHY.M.E,,author,"#B4B4B4",0,1,1,0,1,1,0.003365,8,0.185357,0.201063,0
Martin，J.S.(1947),Martin，J.S.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Masses，M.(1947),Masses，M.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Meng，C.Y.W.(1947),Meng，C.Y.W.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Mond，R.D.(1947),Mond，R.D.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
M·H(1947),M·H,,author,"#B4B4B4",0,1,1,0,1,1,0.012459,6,0.258329,0.271887,0
Nover(1947),Nover,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
Peffer，N.(1947),Peffer，N.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Powell.J.W.(1947),Powell.J.W.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Rand，C.(1947),Rand，C.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Renner.K(1947),Renner.K,,author,"#B4B4B4",0,1,1,0,1,1,0.003365,8,0.185357,0.201063,0
Rissin，L.(1947),Rissin，L.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Sa(1947),Sa,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Salisbury，H.E.(1947),Salisbury，H.E.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
Salisbvry，H.E.(1947),Salisbvry，H.E.,,author,"#B4B4B4",0,1,1,0,1,1,0.012459,6,0.258329,0.271887,0
Schumpeter，T.A.(1947),Schumpeter，T.A.,,author,"#B4B4B4",0,1,1,0,1,1,0.003365,8,0.185357,0.201063,0
Shah，H.(1947),Shah，H.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Shaw.G.B.(1947),Shaw.G.B.,,author,"#B4B4B4",0,1,1,0,1,1,0.003365,8,0.185357,0.201063,0
Shaw，S.(1947),Shaw，S.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Sheng，C.F.(1947),Sheng，C.F.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Siegfried，A.(1947),Siegfried，A.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
Stewart，M.S.(1947),Stewart，M.S.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Suizbfrgetr，C.L.(1947),Suizbfrgetr，C.L.,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
TG(1947),TG,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Tawney.R.H.(1947),Tawney.R.H.,,author,"#B4B4B4",0,1,1,0,1,1,0.003365,8,0.185357,0.201063,0
Theophrastus(1947),Theophrastus,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
Thomas_Carlyle(1947),Thomas_Carlyle,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
Tsao，H.L.(1947),Tsao，H.L.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
WS(1947),WS,,author,"#B4B4B4",0,1,1,0,1,1,0.036398,6,0.269942,0.305072,0
William_Blake(1947),William_Blake,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
Y.S.W(1947),Y.S.W,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Yegorov，P.(1947),Yegorov，P.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Young，J.(1947),Young，J.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
Zuns，P.J.(1947),Zuns，P.J.,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
一农(1947),一农,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
一清(1947),一清,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
一苇(1947),一苇,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
一荣(1947),一荣,,author,"#B4B4B4",0,1,1,0,1,1,0.036398,6,0.269942,0.305072,0
一萍(1947),一萍,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
丁易(1947),丁易,,author,"#B4B4B4",0,1,1,0,1,1,0.036398,6,0.269942,0.305072,0
丁驌(1947),丁驌,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
万光(1947),万光,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
万守义(1947),万守义,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
万家保(1947),万家保,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
万锺民(1947),万锺民,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
上官北斗(1947),上官北斗,,author,"#B4B4B4",0,1,1,0,1,1,0.036398,6,0.269942,0.305072,0
上苑(1947),上苑,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
不移(1947),不移,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
不雅诗人(1947),不雅诗人,,author,"#B4B4B4",0,1,1,0,1,1,0.036398,6,0.269942,0.305072,0
严兴之(1947),严兴之,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
严凌(1947),严凌,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
严敬舆(1947),严敬舆,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
严林松(1947),严林松,,author,"#B4B4B4",0,1,1,0,1,1,0.007339,8,0.189182,0.210741,0
严若傑(1947),严若傑,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
为民(1947),为民,,author,"#B4B4B4",0,1,1,0,1,1,0.00156,2,0.513514,0.526316,0
习之(1947),习之,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
于夫(1947),于夫,,author,"#B4B4B4",0,1,1,0,1,1,0.036398,6,0.269942,0.305072,0
于鹤年(1947),于鹤年,,author,"#B4B4B4",0,1,1,0,1,1,0.047272,6,0.283003,0.320707,0
云舫(1947),云舫,,author,"#B4B4B4",0,1,1,0,1,1,0.010644,6,0.249037,0.267023,0
云虹(1947),云虹,,author,"#B4B4B4",0,1,1,0,1,1,0.017503,6,0.265714,0.285335,0
交大鸣社(1947),交大鸣社,,author,"#B4B4B4",0,1,1,0,1,1,0.003365,8,0.185357,0.201063,0
