Source,Target,Type,Id,Label,timeset,Weight,year,place,journal
冯素陶(1949),人民 (n),Directed,231099,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
冯素陶(1949),历史 (n),Directed,231100,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
冯素陶(1949),新纪元 (n),Directed,231101,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
冯素陶(1949),民主 (n),Directed,231102,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
冯素陶(1949),胜利 (n),Directed,231103,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
冯素陶(1949),迎接 (n),Directed,231104,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
冰菱(1949),名词 (n),Directed,231105,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
冰菱(1949),朱光潜 (n),Directed,231106,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
冰菱(1949),混乱 (n),Directed,231107,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
冰菱(1949),美学 (n),Directed,231108,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
冰菱(1949),谈起 (n),Directed,231109,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
冰菱(1949),距离 (n),Directed,231110,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
刘伯陶(1949),政客 (n),Directed,231111,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
刘伯陶(1949),政治家 (n),Directed,231112,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
刘士伟(1949),前途 (n),Directed,231113,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
刘士伟(1949),华北 (n),Directed,231114,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
刘士伟(1949),现状及 (n),Directed,231115,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
刘士伟(1949),贸易 (n),Directed,231116,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
千家驹(1949),共同纲领 (n),Directed,231117,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
千家驹(1949),政策 (n),Directed,231118,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
千家驹(1949),私营企业 (n),Directed,231119,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
华辰(1949),两种 (n),Directed,231120,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
华辰(1949),民主主义 (n),Directed,231121,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
南人(1949),土共 (n),Directed,231122,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
南人(1949),江南 (n),Directed,231123,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
南人(1949),活跃 (n),Directed,231124,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
卜一(1949),倒楣 (n),Directed,231125,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
卜一(1949),观察 (n),Directed,231126,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
卜一(1949),解理 (n),Directed,231127,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
卢于道(1949),政治 (n),Directed,231128,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
卢于道(1949),科学 (n),Directed,231129,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
卢心远(1949),世界 (n),Directed,231130,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
卢心远(1949),经济危机 (n),Directed,231131,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
卢心远(1949),资本主义 (n),Directed,231132,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
卢蕾谷(1949),陈仪 (n),Directed,231133,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
可扬(1949),丰年 (n),Directed,231134,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
可扬(1949),迎接 (n),Directed,231135,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
史靖(1949),一代 (n),Directed,231136,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
史靖(1949),婚姻 (n),Directed,231137,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
史靖(1949),青年 (n),Directed,231138,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
叶健铁(1949),买书 (n),Directed,231139,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
叶成林(1949),美帝 (n),Directed,231140,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
叶成林(1949),警惕 (n),Directed,231141,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
叶成林(1949),阴谋 (n),Directed,231142,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
同父(1949),一点 (n),Directed,231143,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
同父(1949),原则 (n),Directed,231144,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
同父(1949),新年 (n),Directed,231145,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
吕飞(1949),会议 (n),Directed,231146,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
吕飞(1949),前前后后 (n),Directed,231147,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
吕飞(1949),南京 (n),Directed,231148,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
吴四维(1949),一股 (n),Directed,231149,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴四维(1949),力量 (n),Directed,231150,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴四维(1949),结成 (n),Directed,231151,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴四维(1949),般的 (n),Directed,231152,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴四维(1949),观察 (n),Directed,231153,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴四维(1949),读者 (n),Directed,231154,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴四维(1949),钢铁 (n),Directed,231155,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴大琨(1949),学习 (n),Directed,231156,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴大琨(1949),提高 (n),Directed,231157,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴大琨(1949),毛泽东 (n),Directed,231158,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴大琨(1949),经济 (n),Directed,231159,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴大琨(1949),阶段 (n),Directed,231160,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴方高(1949),人口 (n),Directed,231161,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴方高(1949),观察 (n),Directed,231162,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴方高(1949),读者 (n),Directed,231163,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴方高(1949),马尔萨斯 (n),Directed,231164,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
吴明(1949),先生 (n),Directed,231165,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
吴明(1949),华侨 (n),Directed,231166,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
吴明(1949),大团结 (n),Directed,231167,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
吴明(1949),希望 (n),Directed,231168,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
吴明(1949),欢迎 (n),Directed,231169,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
吴明(1949),陈嘉庚 (n),Directed,231170,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
吴明石(1949),内幕 (n),Directed,231171,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
吴明石(1949),日本 (n),Directed,231172,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
吴明石(1949),麦克阿瑟 (n),Directed,231173,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
周伯棣(1949),地方 (n),Directed,231174,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周新民(1949),人民 (n),Directed,231175,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
周新民(1949),庆祝 (n),Directed,231176,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
周新民(1949),民主 (n),Directed,231177,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
周新民(1949),迎接 (n),Directed,231178,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
周谷城(1949),之间 (n),Directed,231179,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),大局 (n),Directed,231180,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),封建残余 (n),Directed,231181,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),座谈 (n),Directed,231182,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),政治 (n),Directed,231183,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),晦明 (n),Directed,231184,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),消灭 (n),Directed,231185,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),澈底 (n),Directed,231186,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),生活 (n),Directed,231187,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),艰难 (n),Directed,231188,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
周谷城(1949),苦闷 (n),Directed,231189,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
夏康农(1949),和平 (n),Directed,231190,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
夏康农(1949),有权 (n),Directed,231191,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
夏炎德(1949),幸致 (n),Directed,231192,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
夏炎德(1949),座谈 (n),Directed,231193,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
夏炎德(1949),恐慌 (n),Directed,231194,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
夏炎德(1949),美国 (n),Directed,231195,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
夏炎德(1949),边缘 (n),Directed,231196,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
夏炎德(1949),问题 (n),Directed,231197,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
夏炎德(1949),非可 (n),Directed,231198,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
奚永伟(1949),武大 (n),Directed,231199,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
奚永伟(1949),逮捕 (n),Directed,231200,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
子冈(1949),所见 (n),Directed,231201,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
子冈(1949),莫斯科 (n),Directed,231202,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙冰如(1949),人民 (n),Directed,231203,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙冰如(1949),力量 (n),Directed,231204,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙冰如(1949),大连 (n),Directed,231205,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙冰如(1949),工展 (n),Directed,231206,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙冰如(1949),旅大 (n),Directed,231207,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙冰如(1949),生产 (n),Directed,231208,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙冰如(1949),表现 (n),Directed,231209,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙大雨(1949),之间 (n),Directed,231210,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),以德 (n),Directed,231211,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),和平 (n),Directed,231212,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),大局 (n),Directed,231213,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),小不忍则乱大谋 (n),Directed,231214,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),工商界 (n),Directed,231215,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
孙大雨(1949),应该 (n),Directed,231216,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),战犯 (n),Directed,231217,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),政治 (n),Directed,231218,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),晦明 (n),Directed,231219,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),生活 (n),Directed,231220,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),算作 (n),Directed,231221,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),艰难 (n),Directed,231222,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),苦闷 (n),Directed,231223,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),进一言 (n),Directed,231224,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
孙大雨(1949),问题 (n),Directed,231225,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙大雨(1949),陈纳德 (n),Directed,231226,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孙执中(1949),上改 (n),Directed,231227,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙执中(1949),京郊 (n),Directed,231228,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙执中(1949),实验区 (n),Directed,231229,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孙执中(1949),访问记 (n),Directed,231230,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
孟南(1949),两个 (n),Directed,231231,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
孟南(1949),反动派 (n),Directed,231232,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
孟南(1949),认识 (n),Directed,231233,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
孟南(1949),问题 (n),Directed,231234,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
孟南(1949),阴谋 (n),Directed,231235,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
孟宪章(1949),东南亚 (n),Directed,231236,,"<[1949.0, 1949.0]>",2,1949,南京,《展望》
孟宪章(1949),两个 (n),Directed,231238,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
孟宪章(1949),之间 (n),Directed,231239,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),国家 (n),Directed,231240,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
孟宪章(1949),大局 (n),Directed,231241,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),威胁 (n),Directed,231242,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),富有 (n),Directed,231243,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
孟宪章(1949),座谈 (n),Directed,231244,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),怒潮 (n),Directed,231245,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),战后 (n),Directed,231246,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
孟宪章(1949),政治 (n),Directed,231247,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),新岁 (n),Directed,231248,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
孟宪章(1949),晦明 (n),Directed,231249,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),独立运动 (n),Directed,231250,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),生气 (n),Directed,231251,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
孟宪章(1949),精神 (n),Directed,231252,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),艰难 (n),Directed,231253,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
孟宪章(1949),苦闷 (n),Directed,231254,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
季羡林(1949),人民 (n),Directed,231255,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
季羡林(1949),大衆 (n),Directed,231256,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
季羡林(1949),学术 (n),Directed,231257,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
季羡林(1949),还给 (n),Directed,231258,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
学尧(1949),和谈 (n),Directed,231259,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
学尧(1949),对华政策 (n),Directed,231260,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
学尧(1949),美国 (n),Directed,231261,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
宋越伦(1949),日本 (n),Directed,231262,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
宋越伦(1949),法西斯蒂 (n),Directed,231263,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
宋越伦(1949),生命史 (n),Directed,231264,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
寿秋情(1949),和平 (n),Directed,231265,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
寿秋情(1949),检讨 (n),Directed,231266,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
寿秋情(1949),编者 (n),Directed,231267,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
寿秋情(1949),问题 (n),Directed,231268,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
封淑(1949),先生 (n),Directed,231269,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
封淑(1949),土地改革 (n),Directed,231270,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
封淑(1949),手段 (n),Directed,231271,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
封淑(1949),施复亮 (n),Directed,231272,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
封淑(1949),正于 (n),Directed,231273,,"<[1949.0, 1949.0]>",1,1949,上海,《中建》
小泉(1949),学院 (n),Directed,231274,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
小泉(1949),朝阳 (n),Directed,231275,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
小泉(1949),遭劫 (n),Directed,231276,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
小鱼(1949),侵略 (n),Directed,231277,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
小鱼(1949),帝国主义 (n),Directed,231278,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
小鱼(1949),新闻 (n),Directed,231279,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
小鱼(1949),肃清 (n),Directed,231280,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
岁奇(1949),东亚 (n),Directed,231281,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
岁奇(1949),建设 (n),Directed,231282,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
岁奇(1949),日本 (n),Directed,231283,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
岁奇(1949),老调 (n),Directed,231284,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
岁奇(1949),重弹 (n),Directed,231285,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
庄嘉农(1949),台湾 (n),Directed,231286,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
庄嘉农(1949),解放 (n),Directed,231287,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
庄嘉农(1949),问题 (n),Directed,231288,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
府师(1949),军事 (n),Directed,231289,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
府师(1949),形势 (n),Directed,231290,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
府师(1949),江阴 (n),Directed,231291,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
康遂(1949),家要 (n),Directed,231292,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
康遂(1949),工商业 (n),Directed,231293,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
康遂(1949),解放 (n),Directed,231294,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
康遂(1949),迎接 (n),Directed,231295,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张君劢(1949),中华民国 (n),Directed,231296,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),人权 (n),Directed,231297,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),任务 (n),Directed,231298,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),十讲 (n),Directed,231299,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),哲学家 (n),Directed,231300,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),地位 (n),Directed,231301,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),宪法 (n),Directed,231302,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),总统 (n),Directed,231303,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),意义 (n),Directed,231304,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),新宪 (n),Directed,231305,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),本义 (n),Directed,231306,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),社会主义 (n),Directed,231307,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张君劢(1949),自由主义 (n),Directed,231308,,"<[1949.0, 1949.0]>",1,1949,上海,《再生》
张孟闻(1949),一点 (n),Directed,231309,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),之间 (n),Directed,231310,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),争取 (n),Directed,231311,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),做出 (n),Directed,231312,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),合理 (n),Directed,231313,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),和平 (n),Directed,231314,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),大家 (n),Directed,231315,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),大局 (n),Directed,231316,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),工作者 (n),Directed,231317,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),晦明 (n),Directed,231318,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),环境 (n),Directed,231319,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),生活 (n),Directed,231320,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),看看 (n),Directed,231321,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),科学 (n),Directed,231322,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),艰难 (n),Directed,231323,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),苦闷 (n),Directed,231324,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张孟闻(1949),问题 (n),Directed,231325,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张弦(1949),京沪 (n),Directed,231326,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
张弦(1949),华中 (n),Directed,231327,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
张弦(1949),华南 (n),Directed,231328,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
张弦(1949),多久 (n),Directed,231329,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
张弦(1949),挣扎 (n),Directed,231330,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
张弦(1949),繁兴 (n),Directed,231331,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
张敬亭(1949),公营 (n),Directed,231332,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
张敬亭(1949),私营 (n),Directed,231333,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
张敬亭(1949),观察 (n),Directed,231334,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
张敬亭(1949),读者 (n),Directed,231335,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
张文琦(1949),爱护 (n),Directed,231336,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
张文琦(1949),自发 (n),Directed,231337,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
张文琦(1949),观察 (n),Directed,231338,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
张文琦(1949),读者 (n),Directed,231339,,"<[1949.0, 1949.0]>",1,1949,上海,《观察》
张明养(1949),前途 (n),Directed,231340,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张明养(1949),和平 (n),Directed,231341,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张明养(1949),和谈 (n),Directed,231342,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张明养(1949),座谈 (n),Directed,231343,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张明养(1949),问题 (n),Directed,231344,,"<[1949.0, 1949.0]>",1,1949,上海,《中建:综合版》
张殊明(1949),先生 (n),Directed,231345,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
张殊明(1949),冯裕芳 (n),Directed,231346,,"<[1949.0, 1949.0]>",1,1949,香港,《光明报》
张江帆(1949),日记 (n),Directed,231347,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张江帆(1949),长江 (n),Directed,231348,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),中共 (n),Directed,231349,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),代总统 (n),Directed,231350,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),以后 (n),Directed,231351,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),何时 (n),Directed,231352,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),南京 (n),Directed,231353,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),压轴戏 (n),Directed,231354,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),发表声明 (n),Directed,231355,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),和谈 (n),Directed,231356,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),尺度 (n),Directed,231357,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),戏文 (n),Directed,231358,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),目的 (n),Directed,231359,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),目迷五色 (n),Directed,231360,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
张绍贤(1949),美援 (n),Directed,231361,,"<[1949.0, 1949.0]>",1,1949,南京,《展望》
