Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
避寿时 (n),避寿时,,notion,1,0,1,1,0,1,0.0116,11,0.197672,0.210314,0
钟头 (n),钟头,,notion,1,0,1,1,0,1,0.0116,11,0.197672,0.210314,0
陈喜庚 (n),陈喜庚,,notion,1,0,1,1,0,1,0.0116,11,0.197672,0.210314,0
周绶章(1946),周绶章,,author,0,1,1,0,1,1,0.000645,1,1,1,0
提得起 (n),提得起,,notion,1,0,1,1,0,1,0.000645,1,1,1,0
开原 (n),开原,,notion,1,0,1,1,0,1,0.000969,15,0.114909,0.11767,0
周荣(1946),周荣,,author,0,1,1,0,1,1,0.0009,12,0.155777,0.161054,0
味橄(1946),味橄,,author,0,3,3,0,3,3,0.008002,10,0.19606,0.205489,1953.202426
哈哈(1946),哈哈,,author,0,1,1,0,1,1,0.000645,1,1,1,0
哈里逊·福门(1946),哈里逊·福门,,author,0,4,4,0,4,4,0.07674,10,0.241441,0.262219,4462.60076
哲圣(1946),哲圣,,author,0,2,2,0,2,2,0.001304,1,1,1,1
互让 (n),互让,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
容忍 (n),容忍,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
唐弢(1946),唐弢,,author,0,7,7,0,7,7,0.009711,10,0.18805,0.197859,17059.875246
富春江 (n),富春江,,notion,2,0,2,2,0,2,0.00266,11,0.158315,0.163995,16.888425
富阳 (n),富阳,,notion,1,0,1,1,0,1,0.001501,11,0.158291,0.163769,0
张苍水 (n),张苍水,,notion,1,0,1,1,0,1,0.001501,11,0.158291,0.163769,0
故居 (n),故居,,notion,2,0,2,2,0,2,0.00239,11,0.158315,0.163995,285.160598
暂别 (n),暂别,,notion,2,0,2,2,0,2,0.00266,11,0.158315,0.163995,16.888425
一声 (n),一声,,notion,1,0,1,1,0,1,0.006193,13,0.181855,0.19185,0
学习团 (n),学习团,,notion,1,0,1,1,0,1,0.006193,13,0.181855,0.19185,0
尖兵 (n),尖兵,,notion,1,0,1,1,0,1,0.006193,13,0.181855,0.19185,0
干部 (n),干部,,notion,2,0,2,2,0,2,0.018481,11,0.217996,0.231055,2012.372649
弥补 (n),弥补,,notion,1,0,1,1,0,1,0.006193,13,0.181855,0.19185,0
归来 (n),归来,,notion,4,0,4,4,0,4,0.010521,13,0.192787,0.204787,2951.510841
意趣 (n),意趣,,notion,2,0,2,2,0,2,0.015934,13,0.200337,0.212921,264.684731
松懈 (n),松懈,,notion,1,0,1,1,0,1,0.006193,13,0.181855,0.19185,0
桥梁 (n),桥梁,,notion,1,0,1,1,0,1,0.006193,13,0.181855,0.19185,0
泗礁 (n),泗礁,,notion,1,0,1,1,0,1,0.006193,13,0.181855,0.19185,0
紧张 (n),紧张,,notion,2,0,2,2,0,2,0.012855,11,0.203751,0.216496,1009.523029
轮廓 (n),轮廓,,notion,1,0,1,1,0,1,0.006193,13,0.181855,0.19185,0
阻难 (n),阻难,,notion,1,0,1,1,0,1,0.003138,11,0.179672,0.187936,0
唐现之(1946),唐现之,,author,0,2,2,0,2,2,0.030137,10,0.22047,0.235118,657.976279
唐祥__(1946),唐祥__,,author,0,6,6,0,6,6,0.03213,10,0.19742,0.210477,1424.346645
唐言(1946),唐言,,author,0,4,4,0,4,4,0.049004,10,0.230796,0.24893,1658.658564
国新(1946),国新,,author,0,4,4,0,5,5,0.005713,12,0.187092,0.195869,5688.62575
灾难 (n),灾难,,notion,2,0,2,3,0,3,0.003006,11,0.178198,0.186369,269.414861
上次 (n),上次,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
争霸 (n),争霸,,notion,2,0,2,2,0,2,0.023083,11,0.211937,0.225968,283.244767
人性化 (n),人性化,,notion,2,0,2,2,0,2,0.018901,11,0.210064,0.223789,1409.479591
人教 (n),人教,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
人物志 (n),人物志,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
依归 (n),依归,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
哈里曼 (n),哈里曼,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
商业部长 (n),商业部长,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
四国 (n),四国,,notion,2,0,2,2,0,2,0.031457,11,0.216548,0.231978,649.55368
尔海峡 (n),尔海峡,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
广播 (n),广播,,notion,2,0,2,2,0,2,0.026515,11,0.220687,0.23528,2398.32133
惊魄 (n),惊魄,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
撤退 (n),撤退,,notion,4,0,4,4,0,4,0.045725,11,0.234302,0.250195,16121.459166
斯特 (n),斯特,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
期待 (n),期待,,notion,2,0,2,2,0,2,0.019069,11,0.210064,0.223789,490.81521
法国共产党 (n),法国共产党,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
流域 (n),流域,,notion,2,0,2,2,0,2,0.019813,11,0.210064,0.223789,136.994871
海陆空 (n),海陆空,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
特里 (n),特里,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
狠话 (n),狠话,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
研究院 (n),研究院,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
英苏 (n),英苏,,notion,2,0,2,2,0,2,0.023083,11,0.211937,0.225968,283.244767
莫洛托夫 (n),莫洛托夫,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
设立 (n),设立,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
贝尔纳斯 (n),贝尔纳斯,,notion,3,0,3,3,0,3,0.035227,11,0.22278,0.237752,2163.842985
达林 (n),达林,,notion,2,0,2,2,0,2,0.018957,11,0.210064,0.223789,756.949382
鞑靼 (n),鞑靼,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
驻军 (n),驻军,,notion,2,0,2,2,0,2,0.018909,11,0.210195,0.22402,16892.254906
驻英 (n),驻英,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
麦克 (n),麦克,,notion,1,0,1,1,0,1,0.01801,11,0.210042,0.223624,0
圣徒(1946),圣徒,,author,0,2,2,0,2,2,0.001868,12,0.16588,0.172468,4040
沁园春 (n),沁园春,,notion,1,0,1,1,0,1,0.000771,13,0.142284,0.146366,0
在灼(1946),在灼,,author,0,2,2,0,2,2,0.003588,12,0.187822,0.195802,139.65991
坚夫(1946),坚夫,,author,0,5,5,0,5,5,0.045294,10,0.231271,0.249302,11017.369972
记实 (n),记实,,notion,1,0,1,1,0,1,0.002997,11,0.18784,0.19696,0
培仁(1946),培仁,,author,0,4,4,0,4,4,0.005521,12,0.190389,0.198984,8726.196374
埃及 (n),埃及,,notion,1,0,1,1,0,1,0.001072,13,0.159945,0.164874,0
英军 (n),英军,,notion,1,0,1,1,0,1,0.001072,13,0.159945,0.164874,0
墨君(1946),墨君,,author,0,2,2,0,2,2,0.002723,12,0.176965,0.184736,4040
反串 (n),反串,,notion,1,0,1,1,0,1,0.000814,13,0.150363,0.155043,0
士刚(1946),士刚,,author,0,3,3,0,3,3,0.018946,12,0.210151,0.222906,1230.97959
复生(1946),复生,,author,0,10,10,0,10,10,0.032633,10,0.219155,0.235212,13240.338391
两重 (n),两重,,notion,1,0,1,1,0,1,0.002735,11,0.179768,0.187997,0
石油 (n),石油,,notion,1,0,1,1,0,1,0.002735,11,0.179768,0.187997,0
夏孟辉(1946),夏孟辉,,author,0,11,11,0,11,11,0.077913,10,0.240865,0.261932,20257.090542
公布 (n),公布,,notion,1,0,1,1,0,1,0.004844,11,0.19412,0.204498,0
建成 (n),建成,,notion,1,0,1,1,0,1,0.004844,11,0.19412,0.204498,0
必需 (n),必需,,notion,2,0,2,2,0,2,0.01111,11,0.203978,0.215877,101.702912
整军 (n),整军,,notion,3,0,3,3,0,3,0.054238,11,0.232844,0.249146,1851.779626
夏康农(1946),夏康农,,author,0,12,12,0,12,12,0.018251,12,0.205743,0.218088,26009.42714
弥天 (n),弥天,,notion,1,0,1,1,0,1,0.002196,13,0.170643,0.177117,0
棒喝 (n),棒喝,,notion,1,0,1,1,0,1,0.002196,13,0.170643,0.177117,0
正视 (n),正视,,notion,1,0,1,1,0,1,0.002196,13,0.170643,0.177117,0
第三方面 (n),第三方面,,notion,3,0,3,3,0,3,0.03206,11,0.219847,0.235376,6332.528715
说不完 (n),说不完,,notion,1,0,1,1,0,1,0.002196,13,0.170643,0.177117,0
顽固 (n),顽固,,notion,1,0,1,1,0,1,0.002196,13,0.170643,0.177117,0
夏敏(1946),夏敏,,author,0,7,7,0,7,7,0.018389,10,0.207284,0.220108,17675.442243
之战 (n),之战,,notion,1,0,1,1,0,1,0.001862,11,0.171702,0.178522,0
亲历 (n),亲历,,notion,1,0,1,1,0,1,0.001862,11,0.171702,0.178522,0
秘记 (n),秘记,,notion,1,0,1,1,0,1,0.001862,11,0.171702,0.178522,0
夏晨(1946),夏晨,,author,0,2,2,0,2,2,0.031509,10,0.220398,0.234962,84.618735
夏若愚(1946),夏若愚,,author,0,3,3,0,3,3,0.044415,12,0.227957,0.246215,4718.429337
六大 (n),六大,,notion,1,0,1,1,0,1,0.002782,13,0.185648,0.195042,0
想起 (n),想起,,notion,3,0,3,3,0,3,0.010087,11,0.198234,0.210423,5322.251937
杨潮 (n),杨潮,,notion,2,0,2,2,0,2,0.004189,11,0.183473,0.192197,874.904654
节所 (n),节所,,notion,1,0,1,1,0,1,0.001175,13,0.157759,0.162901,0
苏联红军 (n),苏联红军,,notion,2,0,2,2,0,2,0.001829,13,0.157771,0.163066,4040
知识青年 (n),知识青年,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
多鲁(1946),多鲁,,author,0,2,2,0,2,2,0.001304,1,1,1,1
复旦 (n),复旦,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
秋天 (n),秋天,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
大希(1946),大希,,author,0,3,3,0,3,3,0.029097,10,0.220422,0.235127,5923.958327
唯物论 (n),唯物论,,notion,1,0,1,1,0,1,0.002146,11,0.180619,0.188234,0
大白(1946),大白,,author,0,2,2,0,2,2,0.035215,10,0.224214,0.240939,4040
顶好 (n),顶好,,notion,1,0,1,1,0,1,0.002341,11,0.183157,0.191818,0
大羊(1946),大羊,,author,0,1,1,0,1,1,0.000645,1,1,1,0
丑表功 (n),丑表功,,notion,1,0,1,1,0,1,0.000645,1,1,1,0
天顽(1946),天顽,,author,0,3,3,0,3,3,0.04602,10,0.229407,0.24691,1901.997963
奔原(1946),奔原,,author,0,2,2,0,2,2,0.001408,3,0.571429,0.708333,3
陆丰 (n),陆丰,,notion,2,0,2,2,0,2,0.001497,2,0.666667,0.75,4
奥凯(1946),奥凯,,author,0,6,6,0,6,6,0.009731,12,0.193599,0.203815,16265.354865
三百 (n),三百,,notion,1,0,1,1,0,1,0.001402,13,0.162204,0.167891,0
代表团 (n),代表团,,notion,1,0,1,1,0,1,0.001402,13,0.162204,0.167891,0
国府 (n),国府,,notion,1,0,1,1,0,1,0.001402,13,0.162204,0.167891,0
连写 (n),连写,,notion,1,0,1,1,0,1,0.001402,13,0.162204,0.167891,0
姚又馀(1946),姚又馀,,author,0,2,2,0,2,2,0.001416,3,0.5,0.633333,4
一封 (n),一封,,notion,2,0,2,2,0,2,0.001595,2,0.625,0.7,6
迟误 (n),迟误,,notion,1,0,1,1,0,1,0.000749,4,0.357143,0.466667,0
姚澄波(1946),姚澄波,,author,0,5,5,0,5,5,0.023606,12,0.213032,0.227104,5706.075195
心得 (n),心得,,notion,1,0,1,1,0,1,0.001992,13,0.175627,0.183071,0
姜庆湘(1946),姜庆湘,,author,0,4,4,0,4,4,0.051435,10,0.233489,0.252297,7734.358727
威尔斯(1946),威尔斯,,author,0,2,2,0,2,2,0.003708,12,0.188576,0.196512,1481.638332
威德(1946),威德,,author,0,3,3,0,3,3,0.022583,10,0.212382,0.226505,7374.751943
掮客 (n),掮客,,notion,1,0,1,1,0,1,0.001782,11,0.175185,0.182719,0
政治家 (n),政治家,,notion,2,0,2,2,0,2,0.002871,11,0.177572,0.185794,125.67993
娄立齐(1946),娄立齐,,author,0,2,2,0,2,2,0.001304,1,1,1,1
子冈(1946),子冈,,author,0,5,5,0,5,5,0.008916,12,0.194046,0.203808,11597.230654
如是我闻 (n),如是我闻,,notion,1,0,1,1,0,1,0.001314,13,0.162518,0.167971,0
聂荣臻 (n),聂荣臻,,notion,1,0,1,1,0,1,0.001314,13,0.162518,0.167971,0
见闻录 (n),见闻录,,notion,2,0,2,2,0,2,0.002406,13,0.165962,0.172092,327.194721
子午(1946),子午,,author,0,13,13,0,13,13,0.039467,10,0.224189,0.241471,64993.422259
不利 (n),不利,,notion,1,0,1,1,0,1,0.003242,11,0.183141,0.191831,0
什记 (n),什记,,notion,1,0,1,1,0,1,0.003242,11,0.183141,0.191831,0
平津 (n),平津,,notion,1,0,1,1,0,1,0.003242,11,0.183141,0.191831,0
版界 (n),版界,,notion,1,0,1,1,0,1,0.003242,11,0.183141,0.191831,0
胜而 (n),胜而,,notion,1,0,1,1,0,1,0.003242,11,0.183141,0.191831,0
途上 (n),途上,,notion,2,0,2,2,0,2,0.003996,11,0.183174,0.192058,8078
子敬(1946),子敬,,author,0,13,13,0,13,13,0.037884,10,0.22134,0.238383,27210.13726
亿元 (n),亿元,,notion,1,0,1,1,0,1,0.00317,11,0.181235,0.189874,0
参加国 (n),参加国,,notion,1,0,1,1,0,1,0.00317,11,0.181235,0.189874,0
改期 (n),改期,,notion,1,0,1,1,0,1,0.00317,11,0.181235,0.189874,0
民社党 (n),民社党,,notion,1,0,1,1,0,1,0.00317,11,0.181235,0.189874,0
由八 (n),由八,,notion,1,0,1,1,0,1,0.00317,11,0.181235,0.189874,0
谣谤 (n),谣谤,,notion,1,0,1,1,0,1,0.00317,11,0.181235,0.189874,0
子起(1946),子起,,author,0,1,1,0,1,1,0.000776,14,0.136276,0.139639,0
孔庆赓(1946),孔庆赓,,author,0,2,2,0,2,2,0.023245,10,0.21407,0.228338,3378.489781
孙克宽(1946),孙克宽,,author,0,2,2,0,2,2,0.002515,12,0.174204,0.181587,4040
歧途 (n),歧途,,notion,1,0,1,1,0,1,0.000807,13,0.148364,0.15286,0
孙凯根(1946),孙凯根,,author,0,6,6,0,6,6,0.018157,12,0.191272,0.20427,13967.28486
上南 (n),上南,,notion,1,0,1,1,0,1,0.00185,13,0.160567,0.167717,0
踏勘 (n),踏勘,,notion,1,0,1,1,0,1,0.00185,13,0.160567,0.167717,0
孙宝刚(1946),孙宝刚,,author,0,4,4,0,4,4,0.028879,12,0.213482,0.227957,529.733904
万分 (n),万分,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
不当 (n),不当,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
两方 (n),两方,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
严重局面 (n),严重局面,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
今昔 (n),今昔,,notion,2,0,2,2,0,2,0.032775,11,0.225792,0.240602,1486.489197
全之处 (n),全之处,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
共产党 (n),共产党,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
内政外交 (n),内政外交,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
反俄 (n),反俄,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
和谈 (n),和谈,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
尾巴 (n),尾巴,,notion,3,0,3,3,0,3,0.034101,11,0.225969,0.240185,3791.302273
延期 (n),延期,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
情绪 (n),情绪,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
报社 (n),报社,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
抵华 (n),抵华,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
民主主义 (n),民主主义,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
消除 (n),消除,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
焦急 (n),焦急,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
美国会 (n),美国会,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
返任 (n),返任,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
马司 (n),马司,,notion,3,0,3,3,0,3,0.052066,11,0.229955,0.245704,1246.974673
驳正 (n),驳正,,notion,1,0,1,1,0,1,0.026341,11,0.220158,0.234204,0
孙懋德(1946),孙懋德,,author,0,7,7,0,7,7,0.03747,10,0.223667,0.240015,9174.966307
十年 (n),十年,,notion,3,0,3,3,0,3,0.012255,11,0.200516,0.212655,615.799909
来的 (n),来的,,notion,1,0,1,1,0,1,0.002802,11,0.182793,0.191106,0
孙源(1946),孙源,,author,0,2,2,0,2,2,0.001513,2,0.75,0.833333,0.5
爱好和平 (n),爱好和平,,notion,2,0,2,2,0,2,0.001513,2,0.75,0.833333,0.5
达格斯 (n),达格斯,,notion,2,0,2,2,0,2,0.001513,2,0.75,0.833333,0.5
孙肯来(1946),孙肯来,,author,0,3,3,0,3,3,0.002877,11,0.169455,0.176548,4664.175991
鹳山 (n),鹳山,,notion,1,0,1,1,0,1,0.000889,12,0.144906,0.149227,0
优越感 (n),优越感,,notion,1,0,1,1,0,1,0.003686,13,0.179003,0.187586,0
作为 (n),作为,,notion,2,0,2,2,0,2,0.004581,13,0.179178,0.188065,765.054429
信心 (n),信心,,notion,1,0,1,1,0,1,0.003686,13,0.179003,0.187586,0
提网 (n),提网,,notion,1,0,1,1,0,1,0.003686,13,0.179003,0.187586,0
真理 (n),真理,,notion,5,0,5,5,0,5,0.095858,11,0.250511,0.268227,23050.762662
路向 (n),路向,,notion,1,0,1,1,0,1,0.003686,13,0.179003,0.187586,0
迎此 (n),迎此,,notion,1,0,1,1,0,1,0.003686,13,0.179003,0.187586,0
韧力 (n),韧力,,notion,1,0,1,1,0,1,0.003686,13,0.179003,0.187586,0
孟南(1946),孟南,,author,0,4,4,0,7,7,0.052463,12,0.229069,0.247862,6189.593642
法律 (n),法律,,notion,4,0,4,5,0,5,0.009504,11,0.200735,0.212395,466.176794
谈一谈 (n),谈一谈,,notion,1,0,1,1,0,1,0.003208,13,0.186384,0.195999,0
孟宪章(1946),孟宪章,,author,0,4,4,0,4,4,0.04991,10,0.234383,0.252743,3003.467535
孟晖(1946),孟晖,,author,0,1,1,0,1,1,0.000645,1,1,1,0
田宅 (n),田宅,,notion,1,0,1,1,0,1,0.000645,1,1,1,0
POST (n),POST,,notion,1,0,1,1,0,1,0.00391,11,0.19012,0.200115,0
孟永之(1946),孟永之,,author,0,2,2,0,2,2,0.006464,12,0.195076,0.204263,4040
幕后 (n),幕后,,notion,1,0,1,1,0,1,0.000984,13,0.16324,0.16848,0
孟浪(1946),孟浪,,author,0,5,5,0,5,5,0.016633,12,0.203464,0.215446,8969.316215
乡居 (n),乡居,,notion,1,0,1,1,0,1,0.001661,13,0.169072,0.175557,0
窗子 (n),窗子,,notion,1,0,1,1,0,1,0.001661,13,0.169072,0.175557,0
季凤(1946),季凤,,author,0,1,1,0,1,1,0.000645,1,1,1,0
季季(1946),季季,,author,0,3,3,0,3,3,0.007242,12,0.190443,0.200385,4186.380831
翻译 (n),翻译,,notion,1,0,1,1,0,1,0.001086,13,0.159983,0.165663,0
学范(1946),学范,,author,0,3,3,0,3,3,0.027199,12,0.216734,0.231688,3508.542297
安奇(1946),安奇,,author,0,3,3,0,3,3,0.002131,14,0.136543,0.140459,8079
愤怒 (n),愤怒,,notion,2,0,2,2,0,2,0.002338,13,0.158105,0.163874,12114
蓉城 (n),蓉城,,notion,1,0,1,1,0,1,0.000848,15,0.120143,0.122714,0
安娜·莎克赛(1946),安娜·莎克赛,,author,0,2,2,0,2,2,0.001513,2,0.75,0.833333,0.5
安娥(1946),安娥,,author,0,6,6,0,6,6,0.02984,10,0.218444,0.233449,8907.034177
大连 (n),大连,,notion,1,0,1,1,0,1,0.002332,11,0.179289,0.187097,0
身历 (n),身历,,notion,1,0,1,1,0,1,0.002332,11,0.179289,0.187097,0
安得烈·罗斯(1946),安得烈·罗斯,,author,0,3,3,0,3,3,0.009125,12,0.200377,0.210828,2262.496542
宋云彬(1946),宋云彬,,author,0,2,2,0,2,2,0.0015,12,0.155226,0.160725,4040
说谎 (n),说谎,,notion,1,0,1,1,0,1,0.000752,13,0.134373,0.137891,0
食堂 (n),食堂,,notion,1,0,1,1,0,1,0.00191,13,0.161957,0.169293,0
宗亿(1946),宗亿,,author,0,4,4,0,4,4,0.061403,10,0.232683,0.251738,4373.498625
宗白华(1946),宗白华,,author,0,6,6,0,6,6,0.010642,12,0.181577,0.19121,10192.976266
空灵 (n),空灵,,notion,1,0,1,1,0,1,0.001526,13,0.153679,0.159156,0
宗石(1946),宗石,,author,0,2,2,0,2,2,0.001874,14,0.142837,0.146882,4040
之谜 (n),之谜,,notion,1,0,1,1,0,1,0.000782,15,0.124988,0.127619,0
实革(1946),实革,,author,0,3,3,0,3,3,0.058468,10,0.229668,0.248299,773.051789
宣铁吾(1946),宣铁吾,,author,0,3,3,0,3,3,0.014783,10,0.20874,0.220811,4496.313805
住居 (n),住居,,notion,1,0,1,1,0,1,0.00146,11,0.1727,0.179188,0
宾符(1946),宾符,,author,0,2,2,0,2,2,0.005821,12,0.195227,0.204318,4040
保甲 (n),保甲,,notion,6,0,6,6,0,6,0.088365,11,0.242542,0.26086,25286.141734
必废 (n),必废,,notion,1,0,1,1,0,1,0.000937,13,0.163345,0.168554,0
两周年 (n),两周年,,notion,1,0,1,1,0,1,0.007119,11,0.195984,0.207014,0
分明 (n),分明,,notion,1,0,1,1,0,1,0.007119,11,0.195984,0.207014,0
真假 (n),真假,,notion,1,0,1,1,0,1,0.007119,11,0.195984,0.207014,0
高而基 (n),高而基,,notion,1,0,1,1,0,1,0.007119,11,0.195984,0.207014,0
尊闻(1946),尊闻,,author,0,10,10,0,10,10,0.048546,10,0.22251,0.23991,18257.541639
政争 (n),政争,,notion,1,0,1,1,0,1,0.003456,11,0.182019,0.190866,0
旅美 (n),旅美,,notion,2,0,2,2,0,2,0.004243,11,0.182035,0.191031,597.824905
小兵(1946),小兵,,author,0,1,1,0,1,1,0.000853,3,0.454545,0.533333,0
小民(1946),小民,,author,0,8,8,0,8,8,0.05127,10,0.233841,0.25281,20186.107717
一统 (n),一统,,notion,1,0,1,1,0,1,0.00348,11,0.189531,0.19901,0
另一手 (n),另一手,,notion,1,0,1,1,0,1,0.00348,11,0.189531,0.19901,0
命运 (n),命运,,notion,5,0,5,5,0,5,0.024412,11,0.213302,0.227528,6410.681779
收住 (n),收住,,notion,1,0,1,1,0,1,0.00348,11,0.189531,0.19901,0
仅可 (n),仅可,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
伟大 (n),伟大,,notion,6,0,6,6,0,6,0.035681,10,0.226577,0.242421,12102.486134
免税 (n),免税,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
制在 (n),制在,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
口红 (n),口红,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
喝水 (n),喝水,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
孙院长 (n),孙院长,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
托管 (n),托管,,notion,2,0,2,2,0,2,0.008582,11,0.198976,0.210761,252.372465
抽税 (n),抽税,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
提倡 (n),提倡,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
有人 (n),有人,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
税则 (n),税则,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
面粉 (n),面粉,,notion,1,0,1,1,0,1,0.00539,11,0.190874,0.201416,0
小鱼(1946),小鱼,,author,0,1,1,0,1,1,0.003123,12,0.180587,0.188973,0
尔东(1946),尔东,,author,0,1,1,0,1,1,0.000645,1,1,1,0
长安道上 (n),长安道上,,notion,1,0,1,1,0,1,0.000645,1,1,1,0
尖兵(1946),尖兵,,author,0,2,2,0,2,2,0.001304,1,1,1,1
愤语 (n),愤语,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
尙羣(1946),尙羣,,author,0,2,2,0,2,2,0.001304,1,1,1,1
张莘夫 (n),张莘夫,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
李兆麟 (n),李兆麟,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
尚钺(1946),尚钺,,author,0,15,15,0,15,15,0.078663,10,0.242281,0.262652,29111.276871
个性 (n),个性,,notion,1,0,1,1,0,1,0.005212,11,0.195038,0.204921,0
解铃还是系铃人 (n),解铃还是系铃人,,notion,1,0,1,1,0,1,0.005212,11,0.195038,0.204921,0
重大 (n),重大,,notion,2,0,2,2,0,2,0.011874,11,0.206395,0.218292,220.402081
难关 (n),难关,,notion,2,0,2,2,0,2,0.018659,11,0.210261,0.223869,470.355543
尚铖(1946),尚铖,,author,0,18,18,0,18,18,0.167914,10,0.254904,0.279017,49411.88218
人道 (n),人道,,notion,2,0,2,2,0,2,0.021085,10,0.214821,0.227949,324.954037
怡案 (n),怡案,,notion,1,0,1,1,0,1,0.009447,11,0.203137,0.214504,0
毁减 (n),毁减,,notion,1,0,1,1,0,1,0.009447,11,0.203137,0.214504,0
破坏 (n),破坏,,notion,1,0,1,1,0,1,0.009447,11,0.203137,0.214504,0
尤鲁(1946),尤鲁,,author,0,3,3,0,3,3,0.006285,10,0.194083,0.202819,4074.560193
屠西(1946),屠西,,author,0,9,9,0,9,9,0.009822,12,0.188964,0.198521,33453.904714
丑行 (n),丑行,,notion,1,0,1,1,0,1,0.001624,13,0.158938,0.164239,0
中原 (n),中原,,notion,2,0,2,2,0,2,0.002375,13,0.158963,0.164465,8078
揭露 (n),揭露,,notion,1,0,1,1,0,1,0.001624,13,0.158938,0.164239,0
民盟 (n),民盟,,notion,8,0,8,8,0,8,0.030165,11,0.221316,0.236202,50631.535799
绑架 (n),绑架,,notion,1,0,1,1,0,1,0.001624,13,0.158938,0.164239,0
岳光(1946),岳光,,author,0,3,3,0,3,3,0.040207,10,0.225843,0.243465,4621.783207
辩证关系 (n),辩证关系,,notion,1,0,1,1,0,1,0.002649,11,0.184243,0.193314,0
崔嵬(1946),崔嵬,,author,0,3,3,0,3,3,0.002808,12,0.173545,0.180846,4489.719284
污点 (n),污点,,notion,1,0,1,1,0,1,0.000881,13,0.147887,0.152321,0
崔超明(1946),崔超明,,author,0,2,2,0,2,2,0.001857,12,0.15621,0.162462,4040
补品 (n),补品,,notion,1,0,1,1,0,1,0.000772,13,0.13511,0.139044,0
左垲(1946),左垲,,author,0,3,3,0,3,3,0.005192,12,0.187718,0.196402,647.64232
左拉(1946),左拉,,author,0,13,13,0,13,13,0.012333,12,0.188523,0.1984,44576.465167
之妻 (n),之妻,,notion,1,0,1,1,0,1,0.001985,13,0.158626,0.163993,0
