Id,Label,timeset,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
彭泽民(1946),彭泽民,,author,"#B4B4B4",0,1,1,0,2,2,0.01272,6,0.222876,0.242657,0
徐寅初(1946),徐寅初,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
徐调孚(1946),徐调孚,,author,"#B4B4B4",0,2,2,0,3,3,0.100623,4,0.30796,0.344418,1504.149083
怀瑾(1946),怀瑾,,author,"#B4B4B4",0,1,1,0,2,2,0.015764,6,0.253589,0.267642,0
思粤(1946),思粤,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
戴镏龄(1946),戴镏龄,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
拉斯基(1946),拉斯基,,author,"#B4B4B4",0,1,1,0,2,2,0.012392,6,0.23441,0.252327,0
拾风(1946),拾风,,author,"#B4B4B4",0,1,1,0,2,2,0.059486,4,0.28312,0.308412,0
普森(1946),普森,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
木天(1946),木天,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
李俞(1946),李俞,,author,"#B4B4B4",0,2,2,0,3,3,0.067946,4,0.29057,0.320126,3617.369979
李广田(1946),李广田,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
李普(1946),李普,,author,"#B4B4B4",0,1,1,0,2,2,0.01272,6,0.222876,0.242657,0
李浩培(1946),李浩培,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
杜守素(1946),杜守素,,author,"#B4B4B4",0,1,1,0,2,2,0.01272,6,0.222876,0.242657,0
杜律斯(1946),杜律斯,,author,"#B4B4B4",0,1,1,0,2,2,0.012392,6,0.23441,0.252327,0
杨增福(1946),杨增福,,author,"#B4B4B4",0,1,1,0,2,2,0.015764,6,0.253589,0.267642,0
杨宁(1946),杨宁,,author,"#B4B4B4",0,1,1,0,2,2,0.015764,6,0.253589,0.267642,0
杨弘(1946),杨弘,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
杨毓滋(1946),杨毓滋,,author,"#B4B4B4",0,1,1,0,2,2,0.012392,6,0.23441,0.252327,0
林慧(1946),林慧,,author,"#B4B4B4",0,1,1,0,2,2,0.012122,6,0.229338,0.246667,0
林焕平(1946),林焕平,,author,"#B4B4B4",0,1,1,0,2,2,0.01272,6,0.222876,0.242657,0
林砺儒(1946),林砺儒,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
林莽(1946),林莽,,author,"#B4B4B4",0,1,1,0,2,2,0.059486,4,0.28312,0.308412,0
林萼(1946),林萼,,author,"#B4B4B4",0,1,1,0,2,2,0.01272,6,0.222876,0.242657,0
柯灵(1946),柯灵,,author,"#B4B4B4",0,1,1,0,2,2,0.059486,4,0.28312,0.308412,0
梅湜(1946),梅湜,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
武子(1946),武子,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
毛以亨(1946),毛以亨,,author,"#B4B4B4",0,1,1,0,2,2,0.012392,6,0.23441,0.252327,0
求思诀(1946),求思诀,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
江峰(1946),江峰,,author,"#B4B4B4",0,1,1,0,2,2,0.009366,6,0.189557,0.20794,0
沈燕谋(1946),沈燕谋,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
波浪(1946),波浪,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
洛如(1946),洛如,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
洪深(1946),洪深,,author,"#B4B4B4",0,1,1,0,2,2,0.059486,4,0.28312,0.308412,0
浮天(1946),浮天,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
湘文(1946),湘文,,author,"#B4B4B4",0,1,1,0,2,2,0.004704,6,0.230535,0.241368,0
潘星照(1946),潘星照,,author,"#B4B4B4",0,1,1,0,2,2,0.009366,6,0.189557,0.20794,0
狄超白(1946),狄超白,,author,"#B4B4B4",0,2,2,0,3,3,0.024224,6,0.259804,0.279827,2027.667575
珂田(1946),珂田,,author,"#B4B4B4",0,1,1,0,2,2,0.059486,4,0.28312,0.308412,0
甘杜(1946),甘杜,,author,"#B4B4B4",0,1,1,0,2,2,0.015764,6,0.253589,0.267642,0
田水(1946),田水,,author,"#B4B4B4",0,1,1,0,2,2,0.009259,6,0.231947,0.247138,0
田汝康(1946),田汝康,,author,"#B4B4B4",0,1,1,0,2,2,0.012392,6,0.23441,0.252327,0
石仁(1946),石仁,,author,"#B4B4B4",0,1,1,0,2,2,0.015764,6,0.253589,0.267642,0
石挥(1946),石挥,,author,"#B4B4B4",0,1,1,0,2,2,0.059486,4,0.28312,0.308412,0
祝唯一(1946),祝唯一,,author,"#B4B4B4",0,1,1,0,2,2,0.009366,6,0.189557,0.20794,0
秦柳方(1946),秦柳方,,author,"#B4B4B4",0,1,1,0,2,2,0.004704,6,0.230535,0.241368,0
秦牧(1946),秦牧,,author,"#B4B4B4",0,1,1,0,2,2,0.01272,6,0.222876,0.242657,0
程梯云(1946),程梯云,,author,"#B4B4B4",0,1,1,0,2,2,0.009366,6,0.189557,0.20794,0
紫槿(1946),紫槿,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
编者(1946),编者,,author,"#B4B4B4",0,1,1,0,2,2,0.009366,6,0.189557,0.20794,0
翁逸之(1946),翁逸之,,author,"#B4B4B4",0,1,1,0,2,2,0.059486,4,0.28312,0.308412,0
胡曲园(1946),胡曲园,,author,"#B4B4B4",0,1,1,0,2,2,0.059486,4,0.28312,0.308412,0
胡绳(1946),胡绳,,author,"#B4B4B4",0,3,3,0,4,4,0.113343,4,0.321212,0.361557,8680.662498
胡钊(1946),胡钊,,author,"#B4B4B4",0,3,3,0,4,4,0.03259,6,0.264207,0.288239,3522.118641
胡风(1946),胡风,,author,"#B4B4B4",0,2,2,0,3,3,0.068852,4,0.293792,0.324843,67456
莊智焕(1946),莊智焕,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
萧冰(1946),萧冰,,author,"#B4B4B4",0,1,1,0,2,2,0.009366,6,0.189557,0.20794,0
蒋天佐(1946),蒋天佐,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
许傑(1946),许傑,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
诺斯(1946),诺斯,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
赵元浩(1946),赵元浩,,author,"#B4B4B4",0,2,2,0,3,3,0.067946,4,0.29057,0.320126,3617.369979
达史(1946),达史,,author,"#B4B4B4",0,1,1,0,2,2,0.00846,6,0.209403,0.226557,0
邵景康(1946),邵景康,,author,"#B4B4B4",0,1,1,0,2,2,0.009366,6,0.189557,0.20794,0
郭生(1946),郭生,,author,"#B4B4B4",0,2,2,0,4,4,0.100623,4,0.30796,0.344418,1504.149083
醒民(1946),醒民,,author,"#B4B4B4",0,1,1,0,2,2,0.012392,6,0.23441,0.252327,0
野叟(1946),野叟,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
闻一多(1946),闻一多,,author,"#B4B4B4",0,2,2,0,3,3,0.027886,6,0.260442,0.281006,501.358897
阿杨(1946),阿杨,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
陈友松(1946),陈友松,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
陈此生(1946),陈此生,,author,"#B4B4B4",0,1,1,0,2,2,0.00846,6,0.209403,0.226557,0
陈衡哲(1946),陈衡哲,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
陈闲(1946),陈闲,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
非昔(1946),非昔,,author,"#B4B4B4",0,1,1,0,2,2,0.041137,6,0.253953,0.282453,0
高名凯(1946),高名凯,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
高觉敷(1946),高觉敷,,author,"#B4B4B4",0,1,1,0,2,2,0.014879,6,0.216503,0.239937,0
黄雨秋(1946),黄雨秋,,author,"#B4B4B4",0,2,2,0,3,3,0.07525,4,0.296919,0.329324,3605.332108
黎洪(1946),黎洪,,author,"#B4B4B4",0,2,2,0,3,3,0.049597,6,0.260187,0.294638,2339.595065
默君(1946),默君,,author,"#B4B4B4",0,1,1,0,2,2,0.017544,6,0.226013,0.250346,0
A.K.(1946),A.K.,,author,"#B4B4B4",0,1,1,0,1,1,0.009366,6,0.189557,0.20794,0
C.L.(1946),C.L.,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
Grary，W.(1946),Grary，W.,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
L·柏罗特(1946),L·柏罗特,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
MK(1946),MK,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
Stein，G.(1946),Stein，G.,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
Woodward，E.L.(1946),Woodward，E.L.,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
__波(1946),__波,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
一孔(1946),一孔,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
一知(1946),一知,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
一行(1946),一行,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
丁丙(1946),丁丙,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
丁丙莉(1946),丁丙莉,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
丁志进(1946),丁志进,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
万力(1946),万力,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
万守义(1946),万守义,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
万来(1946),万来,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
不耳(1946),不耳,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
丘一中(1946),丘一中,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
丘哲(1946),丘哲,,author,"#B4B4B4",0,2,2,0,2,2,0.02118,6,0.227957,0.25555,3133.12241
东山头人(1946),东山头人,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
东郭迪吉(1946),东郭迪吉,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
东风(1946),东风,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
严奇(1946),严奇,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
丰子恺(1946),丰子恺,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
乃__(1946),乃__,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
乃鹤(1946),乃鹤,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
之的(1946),之的,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
乐水(1946),乐水,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
乡下人(1946),乡下人,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
于明(1946),于明,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
于陵(1946),于陵,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
于鹤年(1946),于鹤年,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
云野(1946),云野,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
仁柳(1946),仁柳,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
令狐畏(1946),令狐畏,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
仰山(1946),仰山,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
任叔谨(1946),任叔谨,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
任四维(1946),任四维,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
任民(1946),任民,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
任远(1946),任远,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
伊仲羊(1946),伊仲羊,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
伊利奥特·罗斯福(1946),伊利奥特·罗斯福,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
伊民(1946),伊民,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
伍丁(1946),伍丁,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
何其芳(1946),何其芳,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
何天(1946),何天,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
何容(1946),何容,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
何康平(1946),何康平,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
何方(1946),何方,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
何林(1946),何林,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
何永佶(1946),何永佶,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
何清(1946),何清,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
何满(1946),何满,,author,"#B4B4B4",0,1,1,0,1,1,0.00846,6,0.209403,0.226557,0
何锦明(1946),何锦明,,author,"#B4B4B4",0,1,1,0,1,1,0.004704,6,0.230535,0.241368,0
余伯约(1946),余伯约,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
余信华(1946),余信华,,author,"#B4B4B4",0,1,1,0,1,1,0.009366,6,0.189557,0.20794,0
余审之(1946),余审之,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
佛利阿特(1946),佛利阿特,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
俞平清(1946),俞平清,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
俞湘文(1946),俞湘文,,author,"#B4B4B4",0,1,1,0,1,1,0.004704,6,0.230535,0.241368,0
俞白克(1946),俞白克,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
倪平(1946),倪平,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
傅亮(1946),傅亮,,author,"#B4B4B4",0,1,1,0,1,1,0.009366,6,0.189557,0.20794,0
傅菊人(1946),傅菊人,,author,"#B4B4B4",0,1,1,0,1,1,0.009366,6,0.189557,0.20794,0
傅雷(1946),傅雷,,author,"#B4B4B4",0,2,2,0,2,2,0.100623,4,0.30796,0.344418,1504.149083
元民(1946),元民,,author,"#B4B4B4",0,1,1,0,1,1,0.009366,6,0.189557,0.20794,0
光旦(1946),光旦,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
克汀(1946),克汀,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
全慰天(1946),全慰天,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
公南(1946),公南,,author,"#B4B4B4",0,1,1,0,1,1,0.009366,6,0.189557,0.20794,0
公隼(1946),公隼,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
其善(1946),其善,,author,"#B4B4B4",0,1,1,0,1,1,0.00846,6,0.209403,0.226557,0
其玉(1946),其玉,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
农慕之(1946),农慕之,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
冠英(1946),冠英,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
冬予里(1946),冬予里,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
冬池(1946),冬池,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
冯小山(1946),冯小山,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
冯玉祥(1946),冯玉祥,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
冯至(1946),冯至,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
冷欣(1946),冷欣,,author,"#B4B4B4",0,1,1,0,1,1,0.009366,6,0.189557,0.20794,0
冷铁(1946),冷铁,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
凌元(1946),凌元,,author,"#B4B4B4",0,1,1,0,1,1,0.00846,6,0.209403,0.226557,0
凌风(1946),凌风,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
凌飞(1946),凌飞,,author,"#B4B4B4",0,1,1,0,1,1,0.004704,6,0.230535,0.241368,0
凤子(1946),凤子,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
刃锋(1946),刃锋,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
刍雷(1946),刍雷,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
刘中育(1946),刘中育,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
刘友瑾(1946),刘友瑾,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
刘唯公(1946),刘唯公,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
刘威(1946),刘威,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
刘尊棋(1946),刘尊棋,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
刘恢之(1946),刘恢之,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
刘白羽(1946),刘白羽,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
刘英(1946),刘英,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
刘谟(1946),刘谟,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
前进危险”(1946),前进危险”,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
剪伯赞(1946),剪伯赞,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
力戈(1946),力戈,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
力耘(1946),力耘,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
力衡(1946),力衡,,author,"#B4B4B4",0,1,1,0,1,1,0.00846,6,0.209403,0.226557,0
劳伦斯(1946),劳伦斯,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
劳德拔哈(1946),劳德拔哈,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
劳荣(1946),劳荣,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
劳辛(1946),劳辛,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
勒巩(1946),勒巩,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
匀田(1946),匀田,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
午子(1946),午子,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
华伞(1946),华伞,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
华又严(1946),华又严,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
华庆(1946),华庆,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
华生(1946),华生,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
华臣(1946),华臣,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
单行(1946),单行,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
南人(1946),南人,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
南风(1946),南风,,author,"#B4B4B4",0,1,1,0,1,1,0.012122,6,0.229338,0.246667,0
卧龙山人(1946),卧龙山人,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
厄尔·白劳德(1946),厄尔·白劳德,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
叙功(1946),叙功,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
古月(1946),古月,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
古泉(1946),古泉,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
古谛(1946),古谛,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
史东山(1946),史东山,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
史枚(1946),史枚,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
史永(1946),史永,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
史笃(1946),史笃,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
史言(1946),史言,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
史逸(1946),史逸,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
史鉴(1946),史鉴,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
史靖(1946),史靖,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
叶正明(1946),叶正明,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
叶浅予(1946),叶浅予,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
司马文森(1946),司马文森,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
向师程(1946),向师程,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
向春(1946),向春,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
向豁(1946),向豁,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
向达(1946),向达,,author,"#B4B4B4",0,1,1,0,1,1,0.015764,6,0.253589,0.267642,0
吕牛(1946),吕牛,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
吕阳(1946),吕阳,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
君羊(1946),君羊,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
吴大琨(1946),吴大琨,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
吴奔星(1946),吴奔星,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
吴恩裕(1946),吴恩裕,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
吴禹昌(1946),吴禹昌,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
呆霞(1946),呆霞,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
周东郊(1946),周东郊,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
周予同(1946),周予同,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
周新民(1946),周新民,,author,"#B4B4B4",0,2,2,0,2,2,0.024224,6,0.259804,0.279827,2027.667575
周绶章(1946),周绶章,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
周荣(1946),周荣,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
味橄(1946),味橄,,author,"#B4B4B4",0,1,1,0,1,1,0.014879,6,0.216503,0.239937,0
哈哈(1946),哈哈,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
哈里逊·福门(1946),哈里逊·福门,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
哲圣(1946),哲圣,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
唐现之(1946),唐现之,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
唐祥__(1946),唐祥__,,author,"#B4B4B4",0,1,1,0,1,1,0.009366,6,0.189557,0.20794,0
唐言(1946),唐言,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
国新(1946),国新,,author,"#B4B4B4",0,2,2,0,2,2,0.027886,6,0.260442,0.281006,501.358897
圣徒(1946),圣徒,,author,"#B4B4B4",0,1,1,0,1,1,0.009259,6,0.231947,0.247138,0
在灼(1946),在灼,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
坚夫(1946),坚夫,,author,"#B4B4B4",0,1,1,0,1,1,0.00846,6,0.209403,0.226557,0
培仁(1946),培仁,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
墨君(1946),墨君,,author,"#B4B4B4",0,1,1,0,1,1,0.017544,6,0.226013,0.250346,0
士刚(1946),士刚,,author,"#B4B4B4",0,1,1,0,1,1,0.01272,6,0.222876,0.242657,0
复生(1946),复生,,author,"#B4B4B4",0,1,1,0,1,1,0.012392,6,0.23441,0.252327,0
夏敏(1946),夏敏,,author,"#B4B4B4",0,1,1,0,1,1,0.059486,4,0.28312,0.308412,0
夏晨(1946),夏晨,,author,"#B4B4B4",0,1,1,0,1,1,0.041137,6,0.253953,0.282453,0
夏若愚(1946),夏若愚,,author,"#B4B4B4",0,1,1,0,1,1,0.00846,6,0.209403,0.226557,0
