Id,Label,timeset,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
刘清扬(1945),刘清扬,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
刘瑞林(1945),刘瑞林,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
劳莹(1945),劳莹,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
北人(1945),北人,,author,"#B4B4B4",0,2,2,0,2,2,0.09791,4,0.319577,0.359711,996.496007
华臣(1945),华臣,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
卢剑公(1945),卢剑公,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
卢铎(1945),卢铎,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
友非(1945),友非,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
反对内战(1945),反对内战,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
叔伟(1945),叔伟,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
叔梁(1945),叔梁,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
史国卫(1945),史国卫,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
史笃(1945),史笃,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
叶君(1945),叶君,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
叶文雄(1945),叶文雄,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
司马星(1945),司马星,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
吉人(1945),吉人,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
吕剑(1945),吕剑,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
吕德润(1945),吕德润,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
吴世昌(1945),吴世昌,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
吴大琨(1945),吴大琨,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
吴晓(1945),吴晓,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
吴王琨(1945),吴王琨,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
吴祖光(1945),吴祖光,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
吴纪(1945),吴纪,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
吴荣甲(1945),吴荣甲,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
吴藻溪(1945),吴藻溪,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
吴铁(1945),吴铁,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
周依维(1945),周依维,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
周先庚(1945),周先庚,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
周振甫(1945),周振甫,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
周斧冰(1945),周斧冰,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
周波(1945),周波,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
周煦良(1945),周煦良,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
周知(1945),周知,,author,"#B4B4B4",0,2,2,0,2,2,0.039487,4,0.281596,0.306955,877.351009
唐庆增(1945),唐庆增,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
唐弢(1945),唐弢,,author,"#B4B4B4",0,2,2,0,2,2,0.099417,4,0.320222,0.360499,1192.667746
唐秉文(1945),唐秉文,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
坦宁保姆(1945),坦宁保姆,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
夏孟辉(1945),夏孟辉,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
夏炎德(1945),夏炎德,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
夏迪蒙(1945),夏迪蒙,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
大愿(1945),大愿,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
大荒(1945),大荒,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
天凡(1945),天凡,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
天父(1945),天父,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
天顽(1945),天顽,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
奥凯(1945),奥凯,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
姚苏凤(1945),姚苏凤,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
姜庆湘(1945),姜庆湘,,author,"#B4B4B4",0,2,2,0,2,2,0.0376,4,0.279859,0.304199,792.720368
姜鹏翊(1945),姜鹏翊,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
存真(1945),存真,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
孙亚夫(1945),孙亚夫,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
孙宝毅(1945),孙宝毅,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
孙起孟(1945),孙起孟,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
孟昌(1945),孟昌,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
安约吾(1945),安约吾,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
安逸(1945),安逸,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
宣谛之(1945),宣谛之,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
宦乡(1945),宦乡,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
宧乡(1945),宧乡,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
寿生(1945),寿生,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
尊立(1945),尊立,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
小羽(1945),小羽,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
少之(1945),少之,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
尔咸(1945),尔咸,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
尚钺(1945),尚钺,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
尚铖(1945),尚铖,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
尚青禾(1945),尚青禾,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
左舜生(1945),左舜生,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
巴尔契斯基(1945),巴尔契斯基,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
庄圻泰(1945),庄圻泰,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
庄永(1945),庄永,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张东皋(1945),张东皋,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张东荪(1945),张东荪,,author,"#B4B4B4",0,2,2,0,2,2,0.068858,4,0.304556,0.34042,1136.764149
张凤举(1945),张凤举,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
张刚(1945),张刚,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
张君劢(1945),张君劢,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
张宏(1945),张宏,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张志让(1945),张志让,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张志龢(1945),张志龢,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
张恨水(1945),张恨水,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张时俊(1945),张时俊,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
张明养(1945),张明养,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
张栋举(1945),张栋举,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
张淦(1945),张淦,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张珏(1945),张珏,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张竞存(1945),张竞存,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张西曼(1945),张西曼,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
张远昕(1945),张远昕,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
张雪澄(1945),张雪澄,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
张鸿增(1945),张鸿增,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
彭松(1945),彭松,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
徐修(1945),徐修,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
徐如免(1945),徐如免,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
徐撤(1945),徐撤,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
徐相任(1945),徐相任,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
徐系(1945),徐系,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
徐调孚(1945),徐调孚,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
徐郎(1945),徐郎,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
徐铸成(1945),徐铸成,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
慕英(1945),慕英,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
戎戈(1945),戎戈,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
戚陈德珍(1945),戚陈德珍,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
戴寒波(1945),戴寒波,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
房龙(1945),房龙,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
托尔斯泰(1945),托尔斯泰,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
抱贞(1945),抱贞,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
拉铁摩尔(1945),拉铁摩尔,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
振寰(1945),振寰,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
敏之(1945),敏之,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
文宜(1945),文宜,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
斯诺(1945),斯诺,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
新武(1945),新武,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
方与严(1945),方与严,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
方扬(1945),方扬,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
方治平(1945),方治平,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
方禺(1945),方禺,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
施佑铭(1945),施佑铭,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
施复亮(1945),施复亮,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
施艾(1945),施艾,,author,"#B4B4B4",0,2,2,0,2,2,0.0376,4,0.279859,0.304199,792.720368
施贻(1945),施贻,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
明养(1945),明养,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
明子(1945),明子,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
易水(1945),易水,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
春光(1945),春光,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
晓敷(1945),晓敷,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
晶远(1945),晶远,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
曹介植(1945),曹介植,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
曹樸(1945),曹樸,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
曾守约(1945),曾守约,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
曾琦(1945),曾琦,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
曾瑞(1945),曾瑞,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
月伶(1945),月伶,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
朝华(1945),朝华,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
木林(1945),木林,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
朱健飞(1945),朱健飞,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
朱彬元(1945),朱彬元,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
朱洗(1945),朱洗,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
朱自珍(1945),朱自珍,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
李健吾(1945),李健吾,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
李兆(1945),李兆,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
李公朴(1945),李公朴,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
李善卷(1945),李善卷,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
李时中(1945),李时中,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
李自强(1945),李自强,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
杜迈之(1945),杜迈之,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
来秋(1945),来秋,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
杨佑贤(1945),杨佑贤,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
杨作雨(1945),杨作雨,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
杨动(1945),杨动,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
杨学纯(1945),杨学纯,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
杨宗亿(1945),杨宗亿,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
杨愚(1945),杨愚,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
杨穗(1945),杨穗,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
杨荣国(1945),杨荣国,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
杨蔚(1945),杨蔚,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
杨霁云(1945),杨霁云,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
林松(1945),林松,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
林汉达(1945),林汉达,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
林焕平(1945),林焕平,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
林谷(1945),林谷,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
林陵蓉(1945),林陵蓉,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
柏有仁(1945),柏有仁,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
柯灵(1945),柯灵,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
柳蕴(1945),柳蕴,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
树鹃(1945),树鹃,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
桑弧(1945),桑弧,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
梁纯夫(1945),梁纯夫,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
梅兰芳(1945),梅兰芳,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
梅湜(1945),梅湜,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
梧轩(1945),梧轩,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
欧罗(1945),欧罗,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
正非(1945),正非,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
民语(1945),民语,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
永先(1945),永先,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
汝德(1945),汝德,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
江同(1945),江同,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
汤心仪(1945),汤心仪,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
汪大煊(1945),汪大煊,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
沈兹九(1945),沈兹九,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
沈来秋(1945),沈来秋,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
沈若谷(1945),沈若谷,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
沈钧儒(1945),沈钧儒,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
沙溪(1945),沙溪,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
洛明(1945),洛明,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
洪谦(1945),洪谦,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
济之(1945),济之,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
浩川(1945),浩川,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
海魂(1945),海魂,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
涵先(1945),涵先,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
深公(1945),深公,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
清涟(1945),清涟,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
渠之(1945),渠之,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
游牧(1945),游牧,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
湘渔(1945),湘渔,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
潘光旦(1945),潘光旦,,author,"#B4B4B4",0,2,2,0,2,2,0.068858,4,0.304556,0.34042,1136.764149
潘大逵(1945),潘大逵,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
潘安业(1945),潘安业,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
潘梓年(1945),潘梓年,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
潘焕昆(1945),潘焕昆,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
潘立桐(1945),潘立桐,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
灕流(1945),灕流,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
炎火(1945),炎火,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
焦敏之(1945),焦敏之,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
爱思金(1945),爱思金,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
独郑步(1945),独郑步,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
王__(1945),王__,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
王善淳(1945),王善淳,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
王子敬(1945),王子敬,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
王琦(1945),王琦,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
王碎若(1945),王碎若,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
王绍鏊(1945),王绍鏊,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
王若飞(1945),王若飞,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
王赣愚(1945),王赣愚,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
王铁猴(1945),王铁猴,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
王雨桐(1945),王雨桐,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
甘敏(1945),甘敏,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
田禾(1945),田禾,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
申迟(1945),申迟,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
白英(1945),白英,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
直心(1945),直心,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
瞿荆洲(1945),瞿荆洲,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
知廉(1945),知廉,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
石城(1945),石城,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
石如(1945),石如,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
石梅(1945),石梅,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
石渊(1945),石渊,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
祝公健(1945),祝公健,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
秉志(1945),秉志,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
秋原(1945),秋原,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
程力方(1945),程力方,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
程及(1945),程及,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
程启钧(1945),程启钧,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
程澄之(1945),程澄之,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
穆欣(1945),穆欣,,author,"#B4B4B4",0,2,2,0,2,2,0.063685,4,0.304264,0.340026,2336.791748
穆涛(1945),穆涛,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
立垒(1945),立垒,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
章乃器(1945),章乃器,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
章榴(1945),章榴,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
章锡琛(1945),章锡琛,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
童润之(1945),童润之,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
竹云龙(1945),竹云龙,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
笪移今(1945),笪移今,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
简樸(1945),简樸,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
箫明(1945),箫明,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
纪鲁(1945),纪鲁,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
绀弩(1945),绀弩,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
