Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
平等 (n),平等,,notion,4,0,4,4,0,4,0.005114,10,0.211958,0.224383,1054.181303
新版 (n),新版,,notion,1,0,1,1,0,1,0.005041,10,0.216429,0.229977,0
条约 (n),条约,,notion,2,0,2,2,0,2,0.037183,9,0.253474,0.277579,3377.967704
评中 (n),评中,,notion,1,0,1,1,0,1,0.001137,11,0.192509,0.202151,0
调查 (n),调查,,notion,3,0,3,4,0,4,0.041955,9,0.254642,0.279296,1921.51651
货币 (n),货币,,notion,1,0,1,1,0,1,0.000808,11,0.187498,0.196149,0
答客 (n),答客,,notion,1,0,1,1,0,1,0.00088,10,0.190975,0.200516,0
和约 (n),和约,,notion,7,0,7,9,0,9,0.046621,9,0.257425,0.283573,22111.531745
希腊 (n),希腊,,notion,4,0,4,5,0,5,0.044288,9,0.258161,0.283991,20897.041021
答覆 (n),答覆,,notion,3,0,3,5,0,5,0.040887,9,0.256305,0.280914,4685.276342
眼睛 (n),眼睛,,notion,2,0,2,2,0,2,0.002556,10,0.199118,0.210333,641.103303
怎么 (n),怎么,,notion,1,0,1,1,0,1,0.00176,10,0.187303,0.197185,0
知道 (n),知道,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
小说 (n),小说,,notion,1,0,1,1,0,1,0.000878,10,0.185165,0.193622,0
好战 (n),好战,,notion,1,0,1,1,0,1,0.000551,12,0.1637,0.169315,0
关头 (n),关头,,notion,3,0,3,3,0,3,0.011491,10,0.228845,0.245643,10196.926911
取消 (n),取消,,notion,3,0,3,3,0,3,0.038202,9,0.253617,0.277881,5200.867959
风暴 (n),风暴,,notion,1,0,1,1,0,1,0.000607,11,0.18341,0.191518,0
无耻 (n),无耻,,notion,2,0,2,2,0,2,0.007376,10,0.222272,0.236875,9826.569936
蜕变 (n),蜕变,,notion,2,0,2,2,0,2,0.002313,10,0.196574,0.207684,329.761538
现势 (n),现势,,notion,4,0,4,4,0,4,0.007121,10,0.219498,0.233161,676.250383
实践 (n),实践,,notion,2,0,2,3,0,3,0.003604,10,0.208691,0.221003,773.148337
感情 (n),感情,,notion,1,0,1,1,0,1,0.000503,12,0.156132,0.160961,0
把握 (n),把握,,notion,1,0,1,2,0,2,0.006022,10,0.217489,0.231347,0
带枪 (n),带枪,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
剷除 (n),剷除,,notion,1,0,1,1,0,1,0.000517,11,0.164416,0.16965,0
家庭 (n),家庭,,notion,1,0,1,1,0,1,0.001482,10,0.188805,0.19815,0
打手 (n),打手,,notion,1,0,1,1,0,1,0.000486,13,0.130477,0.133554,0
暗杀 (n),暗杀,,notion,1,0,1,1,0,1,0.006914,10,0.222218,0.236659,0
释放 (n),释放,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
悲哀 (n),悲哀,,notion,2,0,2,2,0,2,0.000833,12,0.154186,0.15921,5416
统治者 (n),统治者,,notion,1,0,1,1,0,1,0.001478,11,0.196475,0.207219,0
一位 (n),一位,,notion,3,0,3,6,0,6,0.0024,10,0.18891,0.198801,3351.164692
工友 (n),工友,,notion,1,0,1,2,0,2,0.000642,11,0.178584,0.186293,0
进修 (n),进修,,notion,9,0,9,11,0,11,0.016249,10,0.2322,0.248286,21687.369183
变乱 (n),变乱,,notion,1,0,1,1,0,1,0.001323,11,0.199132,0.209902,0
假使 (n),假使,,notion,1,0,1,1,0,1,0.001099,10,0.196403,0.206656,0
理解 (n),理解,,notion,1,0,1,2,0,2,0.006022,10,0.217489,0.231347,0
半殖民地 (n),半殖民地,,notion,1,0,1,1,0,1,0.000694,10,0.174343,0.181527,0
改选 (n),改选,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
特质 (n),特质,,notion,1,0,1,1,0,1,0.006022,10,0.217489,0.231347,0
罪行 (n),罪行,,notion,4,0,4,4,0,4,0.003623,10,0.194569,0.205021,954.989918
论争 (n),论争,,notion,1,0,1,1,0,1,0.001608,10,0.199264,0.210001,0
三民主义 (n),三民主义,,notion,2,0,2,3,0,3,0.038281,9,0.254307,0.278755,5236.510289
中外 (n),中外,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
侨胞 (n),侨胞,,notion,1,0,1,5,0,5,0.036462,9,0.253237,0.277146,0
当局 (n),当局,,notion,3,0,3,3,0,3,0.037529,9,0.253617,0.277749,9733.207011
本市 (n),本市,,notion,1,0,1,2,0,2,0.036462,9,0.253237,0.277146,0
讨论 (n),讨论,,notion,4,0,4,5,0,5,0.041029,9,0.254283,0.278881,18142.791482
议员 (n),议员,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
讲演 (n),讲演,,notion,3,0,3,3,0,3,0.008437,10,0.226947,0.240845,2961.489694
这次 (n),这次,,notion,2,0,2,2,0,2,0.005506,10,0.216498,0.230548,1813.21887
容忍 (n),容忍,,notion,1,0,1,1,0,1,0.000486,13,0.131919,0.134925,0
学习团 (n),学习团,,notion,1,0,1,1,0,1,0.006022,10,0.217489,0.231347,0
干部 (n),干部,,notion,1,0,1,1,0,1,0.001697,10,0.186903,0.19619,0
归来 (n),归来,,notion,1,0,1,1,0,1,0.001091,11,0.164196,0.170214,0
泗礁 (n),泗礁,,notion,1,0,1,2,0,2,0.001935,10,0.188647,0.19903,0
紧张 (n),紧张,,notion,3,0,3,6,0,6,0.004435,10,0.195807,0.208153,13898.168137
轮廓 (n),轮廓,,notion,1,0,1,1,0,1,0.000548,11,0.174477,0.181445,0
灾难 (n),灾难,,notion,1,0,1,1,0,1,0.004666,10,0.216619,0.229904,0
广播 (n),广播,,notion,4,0,4,4,0,4,0.003143,10,0.200385,0.211625,6268.182185
撤退 (n),撤退,,notion,1,0,1,1,0,1,0.000463,12,0.148668,0.152989,0
期待 (n),期待,,notion,1,0,1,1,0,1,0.000673,10,0.178349,0.186126,0
法国共产党 (n),法国共产党,,notion,2,0,2,2,0,2,0.001097,11,0.174163,0.181569,10830
贝尔纳斯 (n),贝尔纳斯,,notion,1,0,1,4,0,4,0.005041,10,0.216429,0.229977,0
麦克 (n),麦克,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
埃及 (n),埃及,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
公布 (n),公布,,notion,1,0,1,1,0,1,0.005937,9,0.216966,0.230599,0
正视 (n),正视,,notion,4,0,4,4,0,4,0.008587,10,0.221908,0.236398,2510.606762
第三方面 (n),第三方面,,notion,2,0,2,2,0,2,0.00377,10,0.208884,0.221253,1376.385732
顽固 (n),顽固,,notion,1,0,1,1,0,1,0.006022,10,0.217489,0.231347,0
之战 (n),之战,,notion,3,0,3,3,0,3,0.00495,9,0.214901,0.227652,300.513444
国府 (n),国府,,notion,1,0,1,1,0,1,0.000674,11,0.175472,0.183017,0
一封 (n),一封,,notion,4,0,4,5,0,5,0.002954,10,0.195299,0.206437,10265.315045
如是我闻 (n),如是我闻,,notion,1,0,1,1,0,1,0.000724,10,0.181846,0.190104,0
见闻录 (n),见闻录,,notion,1,0,1,1,0,1,0.000454,2,0.6,0.666667,0
平津 (n),平津,,notion,5,0,5,6,0,6,0.038764,9,0.25414,0.278647,38232.898716
民社党 (n),民社党,,notion,5,0,5,8,0,8,0.039467,9,0.254642,0.279278,35446.556856
歧途 (n),歧途,,notion,1,0,1,1,0,1,0.002063,10,0.210426,0.221716,0
两方 (n),两方,,notion,2,0,2,2,0,2,0.000963,12,0.158045,0.163092,0.333333
今昔 (n),今昔,,notion,3,0,3,4,0,4,0.002567,11,0.191339,0.201687,3154.600167
共产党 (n),共产党,,notion,8,0,8,9,0,9,0.013578,9,0.230953,0.246945,20860.47801
和谈 (n),和谈,,notion,4,0,4,5,0,5,0.043745,9,0.25599,0.280961,6259.961865
尾巴 (n),尾巴,,notion,1,0,1,2,0,2,0.001063,10,0.187122,0.196672,0
报社 (n),报社,,notion,1,0,1,1,0,1,0.001864,10,0.192194,0.202519,0
民主主义 (n),民主主义,,notion,2,0,2,2,0,2,0.003366,10,0.208675,0.220864,203.350313
消除 (n),消除,,notion,1,0,1,1,0,1,0.002598,10,0.207127,0.21908,0
十年 (n),十年,,notion,11,0,11,11,0,11,0.020943,9,0.24098,0.259343,51452.54951
信心 (n),信心,,notion,1,0,1,1,0,1,0.006022,10,0.217489,0.231347,0
真理 (n),真理,,notion,2,0,2,2,0,2,0.001507,10,0.179997,0.188434,252.931864
法律 (n),法律,,notion,9,0,9,9,0,9,0.011568,10,0.225963,0.241201,14473.105705
POST (n),POST,,notion,1,0,1,1,0,1,0.002368,10,0.198476,0.210025,0
翻译 (n),翻译,,notion,1,0,1,1,0,1,0.000997,10,0.186388,0.195376,0
愤怒 (n),愤怒,,notion,1,0,1,1,0,1,0.000456,12,0.138617,0.142386,0
大连 (n),大连,,notion,1,0,1,3,0,3,0.000566,11,0.163138,0.168618,0
之谜 (n),之谜,,notion,2,0,2,2,0,2,0.003117,10,0.207111,0.218712,160.791261
两周年 (n),两周年,,notion,1,0,1,1,0,1,0.002088,10,0.197593,0.208446,0
政争 (n),政争,,notion,1,0,1,1,0,1,0.000584,11,0.174018,0.181245,0
旅美 (n),旅美,,notion,1,0,1,2,0,2,0.036462,9,0.253237,0.277146,0
命运 (n),命运,,notion,3,0,3,3,0,3,0.003317,10,0.202603,0.214725,2063.25392
伟大 (n),伟大,,notion,5,0,5,5,0,5,0.009171,9,0.219125,0.233391,11846.153391
孙院长 (n),孙院长,,notion,1,0,1,1,0,1,0.000484,10,0.161465,0.166477,0
有人 (n),有人,,notion,1,0,1,1,0,1,0.000859,10,0.192099,0.201371,0
重大 (n),重大,,notion,1,0,1,1,0,1,0.001038,10,0.18891,0.198217,0
破坏 (n),破坏,,notion,2,0,2,2,0,2,0.000969,11,0.168675,0.175439,2157.638548
中原 (n),中原,,notion,1,0,1,1,0,1,0.000537,11,0.172532,0.179916,0
民盟 (n),民盟,,notion,12,0,12,26,0,26,0.057625,9,0.266834,0.295896,82490.632073
二幅 (n),二幅,,notion,3,0,3,4,0,4,0.004038,10,0.199956,0.212141,2287.388319
寄语 (n),寄语,,notion,2,0,2,2,0,2,0.003365,10,0.210655,0.222739,261.03064
礼物 (n),礼物,,notion,1,0,1,1,0,1,0.002368,10,0.198476,0.210025,0
果园 (n),果园,,notion,1,0,1,1,0,1,0.000519,11,0.163898,0.1692,0
题记 (n),题记,,notion,1,0,1,1,0,1,0.000961,10,0.176593,0.184563,0
出现 (n),出现,,notion,2,0,2,2,0,2,0.037897,9,0.254045,0.278275,2457.029857
世局 (n),世局,,notion,1,0,1,1,0,1,0.000438,11,0.155317,0.160155,0
产业 (n),产业,,notion,2,0,2,2,0,2,0.037125,9,0.253759,0.277844,16433.80739
平衡 (n),平衡,,notion,1,0,1,1,0,1,0.001835,10,0.2039,0.215047,0
汇率 (n),汇率,,notion,1,0,1,1,0,1,0.000431,12,0.14603,0.150202,0
以来 (n),以来,,notion,1,0,1,1,0,1,0.001258,10,0.198243,0.208693,0
使命 (n),使命,,notion,7,0,7,8,0,8,0.017774,9,0.239214,0.256522,15367.236132
反应 (n),反应,,notion,3,0,3,4,0,4,0.040683,9,0.255122,0.279588,7147.003865
各党派 (n),各党派,,notion,1,0,1,1,0,1,0.000676,10,0.178455,0.18595,0
政治路线 (n),政治路线,,notion,2,0,2,2,0,2,0.003697,9,0.209078,0.221407,326.914447
矛盾 (n),矛盾,,notion,6,0,6,8,0,8,0.006897,10,0.214068,0.227534,1721.699422
青年会 (n),青年会,,notion,2,0,2,2,0,2,0.004374,10,0.220123,0.232316,99.672964
学术 (n),学术,,notion,6,0,6,6,0,6,0.004613,10,0.203532,0.215377,17538.127905
怀念 (n),怀念,,notion,2,0,2,2,0,2,0.037036,9,0.254594,0.278293,1858.713542
原因 (n),原因,,notion,6,0,6,6,0,6,0.009222,9,0.222803,0.237444,8441.434278
可能 (n),可能,,notion,4,0,4,4,0,4,0.009986,10,0.226208,0.241688,8504.405194
一名 (n),一名,,notion,1,0,1,1,0,1,0.005041,10,0.216429,0.229977,0
中央大学 (n),中央大学,,notion,4,0,4,4,0,4,0.004506,10,0.211016,0.223182,1822.835483
何以 (n),何以,,notion,5,0,5,5,0,5,0.011673,9,0.230992,0.24595,5931.857938
吾国 (n),吾国,,notion,2,0,2,2,0,2,0.00183,11,0.199749,0.210564,153.532536
尼赫鲁 (n),尼赫鲁,,notion,3,0,3,3,0,3,0.038675,9,0.254307,0.278666,4294.640255
接受 (n),接受,,notion,1,0,1,1,0,1,0.001895,11,0.195454,0.20603,0
民主社会党 (n),民主社会党,,notion,2,0,2,10,0,10,0.005645,10,0.216446,0.2301,282.586056
用意 (n),用意,,notion,2,0,2,2,0,2,0.004271,10,0.220409,0.232678,926.683534
立法院 (n),立法院,,notion,1,0,1,1,0,1,0.000721,11,0.178844,0.186706,0
箴言 (n),箴言,,notion,1,0,1,1,0,1,0.001047,11,0.17687,0.184672,0
评语 (n),评语,,notion,1,0,1,1,0,1,0.005041,10,0.216429,0.229977,0
辞职 (n),辞职,,notion,1,0,1,1,0,1,0.000975,10,0.195214,0.205023,0
再生 (n),再生,,notion,3,0,3,4,0,4,0.007561,10,0.22523,0.2393,4359.644086
週刊 (n),週刊,,notion,1,0,1,1,0,1,0.000731,10,0.175928,0.183245,0
美国共和党 (n),美国共和党,,notion,2,0,2,2,0,2,0.003894,10,0.209807,0.22198,172.792738
值得 (n),值得,,notion,3,0,3,3,0,3,0.012092,10,0.227557,0.244294,7340.750231
非法 (n),非法,,notion,3,0,3,3,0,3,0.007609,10,0.219427,0.233657,1243.956094
途径 (n),途径,,notion,1,0,1,1,0,1,0.001515,10,0.198055,0.208803,0
以不变应万变 (n),以不变应万变,,notion,1,0,1,1,0,1,0.001864,10,0.192194,0.202519,0
开放 (n),开放,,notion,11,0,11,12,0,12,0.01589,10,0.227538,0.243845,12837.881683
翻身 (n),翻身,,notion,2,0,2,2,0,2,0.001704,10,0.196375,0.206799,428.107965
一年 (n),一年,,notion,10,0,10,10,0,10,0.012176,10,0.230187,0.244368,21120.72424
共和党 (n),共和党,,notion,3,0,3,3,0,3,0.003735,10,0.204778,0.216731,3371.043599
鸟瞰 (n),鸟瞰,,notion,1,0,1,1,0,1,0.000506,11,0.173183,0.179939,0
中学 (n),中学,,notion,2,0,2,2,0,2,0.001705,11,0.194304,0.204633,1257.524101
前线 (n),前线,,notion,2,0,2,5,0,5,0.003143,10,0.2028,0.214759,663.086304
首都 (n),首都,,notion,3,0,3,3,0,3,0.041882,9,0.255917,0.280961,6694.812698
培植 (n),培植,,notion,1,0,1,3,0,3,0.005041,10,0.216429,0.229977,0
资本主义 (n),资本主义,,notion,5,0,5,5,0,5,0.003494,9,0.195623,0.206158,471.059195
浙江 (n),浙江,,notion,2,0,2,3,0,3,0.001047,12,0.164097,0.17057,10830
人事 (n),人事,,notion,2,0,2,2,0,2,0.004642,11,0.204392,0.216536,97.798584
周浦 (n),周浦,,notion,1,0,1,1,0,1,0.002481,11,0.19506,0.20634,0
工作站 (n),工作站,,notion,1,0,1,1,0,1,0.001842,10,0.193085,0.203773,0
步骤 (n),步骤,,notion,3,0,3,4,0,4,0.004681,10,0.210393,0.223423,1664.441081
各国 (n),各国,,notion,5,0,5,12,0,12,0.044274,9,0.259995,0.285023,18424.408035
完成 (n),完成,,notion,2,0,2,2,0,2,0.002361,11,0.191217,0.20124,1393.205127
饥饿 (n),饥饿,,notion,4,0,4,4,0,4,0.00253,10,0.198026,0.208931,6290.520153
之下 (n),之下,,notion,2,0,2,2,0,2,0.001814,10,0.192742,0.202724,603.757071
全世界 (n),全世界,,notion,3,0,3,3,0,3,0.004962,10,0.20805,0.221605,1700.505299
小组 (n),小组,,notion,2,0,2,2,0,2,0.006084,10,0.220069,0.233875,1832.833532
拒绝 (n),拒绝,,notion,3,0,3,5,0,5,0.038944,9,0.254978,0.279484,21696.524293
究竟 (n),究竟,,notion,4,0,4,4,0,4,0.002755,10,0.181213,0.190562,7789.983584
面对 (n),面对,,notion,1,0,1,1,0,1,0.002363,9,0.204084,0.215693,0
残酷 (n),残酷,,notion,1,0,1,1,0,1,0.001482,10,0.188805,0.19815,0
空前 (n),空前,,notion,1,0,1,1,0,1,0.000454,2,0.6,0.666667,0
后果 (n),后果,,notion,4,0,4,11,0,11,0.008353,10,0.227998,0.242236,7875.2379
威胁 (n),威胁,,notion,5,0,5,5,0,5,0.003821,10,0.188871,0.199626,13222.234383
中大 (n),中大,,notion,2,0,2,2,0,2,0.037004,9,0.253332,0.277386,8924.374688
回到 (n),回到,,notion,2,0,2,2,0,2,0.003684,10,0.198942,0.210754,9284.256856
剥削 (n),剥削,,notion,1,0,1,1,0,1,0.00131,11,0.183571,0.192688,0
惠鉴 (n),惠鉴,,notion,1,0,1,1,0,1,0.000731,10,0.175928,0.183245,0
同志 (n),同志,,notion,3,0,3,3,0,3,0.005081,10,0.210361,0.223587,1337.665821
回来 (n),回来,,notion,1,0,1,1,0,1,0.000432,12,0.150418,0.154927,0
何处 (n),何处,,notion,6,0,6,8,0,8,0.006252,10,0.214543,0.228148,5683.936265
夏天 (n),夏天,,notion,2,0,2,2,0,2,0.00158,11,0.176214,0.184423,576.474287
青岛 (n),青岛,,notion,6,0,6,7,0,7,0.00357,11,0.189306,0.199799,25203.593684
不愿 (n),不愿,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
察哈尔 (n),察哈尔,,notion,1,0,1,1,0,1,0.00121,10,0.191015,0.200729,0
应由 (n),应由,,notion,1,0,1,1,0,1,0.001627,10,0.203517,0.21457,0
大事 (n),大事,,notion,1,0,1,2,0,2,0.036462,9,0.253237,0.277146,0
因果 (n),因果,,notion,1,0,1,1,0,1,0.00104,11,0.193126,0.202999,0
黩武 (n),黩武,,notion,2,0,2,2,0,2,0.001045,11,0.179674,0.187398,16242
两条道路 (n),两条道路,,notion,1,0,1,1,0,1,0.006914,10,0.222218,0.236659,0
中间派 (n),中间派,,notion,1,0,1,3,0,3,0.001608,10,0.199264,0.210001,0
反动 (n),反动,,notion,2,0,2,2,0,2,0.008522,10,0.223354,0.238357,471.562445
执行 (n),执行,,notion,1,0,1,1,0,1,0.00128,11,0.180464,0.189096,0
敬告 (n),敬告,,notion,2,0,2,2,0,2,0.001053,11,0.182754,0.190997,10830
漫天 (n),漫天,,notion,2,0,2,2,0,2,0.003055,10,0.206024,0.217964,473.435229
进言 (n),进言,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
武剧 (n),武剧,,notion,2,0,2,2,0,2,0.001436,11,0.180344,0.189112,123.78285
厦门 (n),厦门,,notion,1,0,1,2,0,2,0.000431,12,0.137101,0.140928,0
从事 (n),从事,,notion,2,0,2,2,0,2,0.004374,10,0.220123,0.232316,99.672964
五项 (n),五项,,notion,2,0,2,2,0,2,0.037231,9,0.25414,0.278155,3402.282501
可怕 (n),可怕,,notion,3,0,3,3,0,3,0.011794,10,0.232001,0.247992,5955.843537
报馆 (n),报馆,,notion,2,0,2,2,0,2,0.000957,11,0.157402,0.162486,16242
观后 (n),观后,,notion,3,0,3,5,0,5,0.002564,11,0.188739,0.198935,2686.541043
计划 (n),计划,,notion,14,0,14,18,0,18,0.052448,9,0.26346,0.289646,57132.410129
共和 (n),共和,,notion,2,0,2,2,0,2,0.003516,10,0.206228,0.218048,75.876857
第四 (n),第四,,notion,3,0,3,3,0,3,0.004099,10,0.212924,0.225352,870.056326
华南 (n),华南,,notion,3,0,3,3,0,3,0.004229,9,0.215551,0.228273,4671.121873
黑色 (n),黑色,,notion,1,0,1,1,0,1,0.000462,12,0.151911,0.156438,0
动盪 (n),动盪,,notion,1,0,1,1,0,1,0.001693,10,0.196418,0.207186,0
山城 (n),山城,,notion,1,0,1,1,0,1,0.000424,2,0.666667,0.75,0
追悼会 (n),追悼会,,notion,2,0,2,2,0,2,0.003977,10,0.215123,0.227608,1107.592901
教学 (n),教学,,notion,1,0,1,1,0,1,0.004135,10,0.21636,0.228991,0
报导 (n),报导,,notion,5,0,5,9,0,9,0.00627,10,0.213092,0.225965,2863.448739
根本 (n),根本,,notion,3,0,3,3,0,3,0.005122,10,0.22131,0.234185,3779.859077
序幕 (n),序幕,,notion,2,0,2,3,0,3,0.003596,10,0.200563,0.21268,1509.748724
揭幕 (n),揭幕,,notion,1,0,1,1,0,1,0.001238,10,0.194947,0.204883,0
沿革 (n),沿革,,notion,1,0,1,2,0,2,0.005041,10,0.216429,0.229977,0
考察 (n),考察,,notion,2,0,2,2,0,2,0.006516,10,0.217786,0.231836,11572.08895
不让 (n),不让,,notion,1,0,1,1,0,1,0.000697,11,0.174635,0.181584,0
为何 (n),为何,,notion,1,0,1,1,0,1,0.00179,10,0.20484,0.21599,0
坚持 (n),坚持,,notion,3,0,3,4,0,4,0.016056,10,0.238876,0.256282,9463.132496
党员 (n),党员,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
生涯 (n),生涯,,notion,1,0,1,1,0,1,0.001373,11,0.187355,0.196995,0
欣赏 (n),欣赏,,notion,3,0,3,3,0,3,0.003398,10,0.194709,0.205931,7535.402154
教育家 (n),教育家,,notion,1,0,1,1,0,1,0.001633,10,0.194179,0.204106,0
不死 (n),不死,,notion,1,0,1,1,0,1,0.005937,9,0.216966,0.230599,0
就是 (n),就是,,notion,1,0,1,1,0,1,0.000489,12,0.140072,0.144249,0
三点 (n),三点,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
四首 (n),四首,,notion,1,0,1,1,0,1,0.005937,9,0.216966,0.230599,0
秋水 (n),秋水,,notion,1,0,1,1,0,1,0.001451,11,0.189333,0.198992,0
诗选 (n),诗选,,notion,1,0,1,5,0,5,0.000745,10,0.180838,0.188781,0
原子 (n),原子,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
帝国主义 (n),帝国主义,,notion,4,0,4,4,0,4,0.041645,9,0.257059,0.281915,16029.924133
司徒 (n),司徒,,notion,1,0,1,2,0,2,0.036462,9,0.253237,0.277146,0
应当 (n),应当,,notion,2,0,2,2,0,2,0.002192,10,0.189731,0.199663,2064.581874
反动势力 (n),反动势力,,notion,1,0,1,1,0,1,0.006914,10,0.222218,0.236659,0
令人 (n),令人,,notion,2,0,2,3,0,3,0.004222,10,0.213159,0.226184,5416
日子 (n),日子,,notion,8,0,8,8,0,8,0.011082,10,0.20911,0.223652,11495.163657
邮电 (n),邮电,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
代价 (n),代价,,notion,1,0,1,1,0,1,0.000589,12,0.143592,0.147932,0
和平解决 (n),和平解决,,notion,1,0,1,1,0,1,0.000785,11,0.187771,0.196842,0
成为 (n),成为,,notion,1,0,1,1,0,1,0.000534,10,0.174657,0.181316,0
扯淡 (n),扯淡,,notion,1,0,1,1,0,1,0.000424,2,0.666667,0.75,0
胡适 (n),胡适,,notion,4,0,4,5,0,5,0.038308,9,0.253878,0.278275,14361.260321
改善生活 (n),改善生活,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
继续 (n),继续,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
停刊 (n),停刊,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
宣传 (n),宣传,,notion,3,0,3,3,0,3,0.043126,9,0.26183,0.286687,12617.310668
干什么 (n),干什么,,notion,1,0,1,1,0,1,0.000868,11,0.175985,0.183427,0
拆穿 (n),拆穿,,notion,1,0,1,1,0,1,0.005937,9,0.216966,0.230599,0
铁幕 (n),铁幕,,notion,3,0,3,3,0,3,0.002088,11,0.187758,0.197352,50.754705
厄运 (n),厄运,,notion,3,0,3,3,0,3,0.002235,10,0.195666,0.206503,1110.763151
电影 (n),电影,,notion,3,0,3,3,0,3,0.001792,10,0.196774,0.207302,3223.04647
维护 (n),维护,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
祖国 (n),祖国,,notion,3,0,3,4,0,4,0.038128,9,0.255074,0.279152,14245.363885
解释 (n),解释,,notion,4,0,4,12,0,12,0.005787,10,0.214696,0.228013,5230.241625
马来亚 (n),马来亚,,notion,7,0,7,11,0,11,0.041095,9,0.254331,0.279278,17183.304211
了解 (n),了解,,notion,3,0,3,3,0,3,0.005544,10,0.20579,0.218801,832.140418
事务 (n),事务,,notion,2,0,2,2,0,2,0.005488,10,0.202679,0.215351,184.214406
担当 (n),担当,,notion,8,0,8,8,0,8,0.016824,10,0.22568,0.242093,11025.923715
约束 (n),约束,,notion,1,0,1,1,0,1,0.000962,11,0.187407,0.196476,0
史大林 (n),史大林,,notion,1,0,1,1,0,1,0.000671,11,0.174141,0.1814,0
追念 (n),追念,,notion,3,0,3,3,0,3,0.004168,10,0.211131,0.223807,6585.069477
否认 (n),否认,,notion,2,0,2,4,0,4,0.037005,9,0.253451,0.277524,18172.995046
养成 (n),养成,,notion,1,0,1,1,0,1,0.005041,10,0.216429,0.229977,0
奴才 (n),奴才,,notion,2,0,2,2,0,2,0.001351,10,0.176882,0.184902,448.896605
饥民 (n),饥民,,notion,1,0,1,1,0,1,0.000482,11,0.168413,0.174853,0
教师 (n),教师,,notion,2,0,2,3,0,3,0.037,9,0.253308,0.277361,7196.768047
可怜 (n),可怜,,notion,1,0,1,1,0,1,0.000901,11,0.178537,0.186233,0
犯人 (n),犯人,,notion,1,0,1,1,0,1,0.000745,10,0.180838,0.188781,0
反对党 (n),反对党,,notion,1,0,1,1,0,1,0.000494,10,0.164806,0.170324,0
存在 (n),存在,,notion,2,0,2,2,0,2,0.008388,10,0.219481,0.234217,434.981639
一生 (n),一生,,notion,1,0,1,1,0,1,0.000739,10,0.185673,0.19401,0
迫切 (n),迫切,,notion,1,0,1,2,0,2,0.002063,10,0.210426,0.221716,0
争执 (n),争执,,notion,1,0,1,1,0,1,0.006914,10,0.222218,0.236659,0
姿态 (n),姿态,,notion,2,0,2,2,0,2,0.007815,10,0.223409,0.238219,4740.050734
烈士 (n),烈士,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
与民 (n),与民,,notion,1,0,1,1,0,1,0.001633,10,0.192892,0.203024,0
公民 (n),公民,,notion,1,0,1,2,0,2,0.036462,9,0.253237,0.277146,0
费孝通 (n),费孝通,,notion,2,0,2,2,0,2,0.037104,9,0.254762,0.278481,2500.322089
革命史 (n),革命史,,notion,1,0,1,1,0,1,0.000634,11,0.167745,0.1741,0
自学 (n),自学,,notion,1,0,1,1,0,1,0.000394,1,1,1,0
起步 (n),起步,,notion,1,0,1,1,0,1,0.003121,10,0.198229,0.209797,0
司法 (n),司法,,notion,1,0,1,1,0,1,0.00048,11,0.168287,0.174746,0
诞生 (n),诞生,,notion,6,0,6,9,0,9,0.012238,10,0.231585,0.247616,17311.33522
委会 (n),委会,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
利益 (n),利益,,notion,2,0,2,2,0,2,0.002026,10,0.198243,0.208661,236.779156
地主 (n),地主,,notion,1,0,1,3,0,3,0.001061,11,0.19214,0.202155,0
意大利 (n),意大利,,notion,3,0,3,3,0,3,0.004466,9,0.214001,0.226517,5973.738432
宋庆龄 (n),宋庆龄,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
拥护 (n),拥护,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
沈钧儒 (n),沈钧儒,,notion,1,0,1,1,0,1,0.000823,10,0.191691,0.200895,0
根据 (n),根据,,notion,1,0,1,1,0,1,0.001094,10,0.196105,0.205928,0
不容 (n),不容,,notion,1,0,1,1,0,1,0.000941,11,0.191244,0.201051,0
